ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
121037,1,1,1983,0,6,0,0,0,0,0,0,0,0
121038,1,1,1983,25,23,7,21,14,9,15,21,6,12
121039,1,1,1983,0,0,0,0,0,0,0,0,0,8
121039,2,1,1983,0,0,10,0,0,0,0,0,0,0
121040,1,1,1983,0,0,0,0,0,0,0,0,0,0
121040,2,1,1983,0,0,0,0,0,0,0,0,0,0
121041,1,1,1983,0,16,0,0,0,0,0,0,0,0
121041,2,1,1983,0,0,0,0,17,0,0,0,0,0
121042,0,1,1983,0,0,0,0,0,0,0,0,0,0
121042,1,1,1983,0,0,0,0,0,0,21,0,0,0
121043,0,1,1983,0,24,11,0,0,24,36,10,16,24
121043,1,1,1983,0,0,0,0,7,0,0,0,0,0
121044,1,1,1983,5,7,13,9,10,20,8,16,24,17
121045,1,1,1983,12,12,25,7,15,8,10,3,33,6
121045,2,1,1983,16,8,16,18,13,27,11,15,11,15
121046,0,1,1983,0,31,0,0,0,0,20,0,0,32
121046,1,1,1983,21,8,24,9,11,18,7,7,22,7
121046,2,1,1983,0,21,0,0,0,0,0,0,0,0
121046,3,1,1983,0,0,9,0,0,0,0,0,0,0
121046,4,1,1983,0,0,6,0,0,0,0,0,0,0
121047,1,1,1983,0,0,0,0,0,0,0,0,0,0
121047,2,1,1983,0,0,11,0,0,0,0,0,0,0
121048,1,1,1983,19,13,0,19,21,0,22,0,26,7
121049,0,1,1983,0,0,0,0,0,0,0,0,0,0
121049,1,1,1983,0,0,0,0,0,0,0,0,0,0
121050,1,1,1983,19,21,4,31,0,16,17,33,12,2
121051,0,1,1983,0,0,29,0,0,0,0,0,0,0
121051,1,1,1983,0,0,0,0,0,0,0,0,0,0
121052,0,1,1983,19,19,28,9,21,29,19,8,12,19
121052,1,1,1983,14,20,0,6,12,9,8,24,12,5
121052,2,1,1983,0,0,0,0,0,0,0,0,0,0
121052,3,1,1983,0,0,0,0,0,0,3,0,0,0
121053,1,1,1983,6,4,21,26,13,23,5,16,13,12
121053,2,1,1983,0,0,0,0,0,0,0,0,0,0
121054,1,1,1983,15,14,18,8,29,25,0,30,18,15
121055,0,1,1983,22,0,0,19,11,0,0,0,0,19
121055,1,1,1983,15,18,11,9,20,11,12,15,0,3
121056,1,1,1983,29,18,9,16,18,32,19,46,15,19
121057,0,1,1983,0,31,33,0,15,15,0,0,0,22
121057,1,1,1983,0,0,0,0,16,0,8,0,0,0
121058,1,1,1983,0,0,0,0,0,0,0,0,0,0
121058,2,1,1983,0,0,0,0,0,0,0,0,0,0
121059,0,1,1983,21,40,16,19,15,14,20,43,11,7
121059,0,2,1983,0,0,0,25,0,8,27,0,0,0
121059,1,1,1983,19,6,17,6,9,11,10,16,12,9
121060,0,1,1983,24,32,30,25,16,28,18,11,4,11
121060,1,1,1983,0,0,0,0,0,0,0,0,0,0
121061,0,1,1983,28,18,30,29,12,5,15,23,38,24
121061,1,1,1983,0,0,0,21,0,17,0,0,0,0
121062,1,1,1983,22,6,27,22,13,15,20,14,17,29
121063,0,1,1983,18,20,25,27,22,30,9,22,18,20
121063,1,1,1983,0,3,0,0,0,12,20,13,0,9
121064,1,1,1983,0,0,0,0,0,0,0,0,0,0
121065,0,1,1983,24,18,9,11,13,19,20,11,23,9
121065,1,1,1983,19,19,19,19,19,19,19,19,19,19
121066,1,2,1983,12,19,4,0,18,25,14,17,0,10
121067,1,1,1983,7,19,20,16,23,16,22,16,42,17
121068,1,1,1983,27,18,13,17,8,10,12,24,26,15
121069,1,1,1983,0,0,0,0,0,0,0,0,0,0
121069,2,1,1983,0,0,0,0,0,0,0,0,18,0
121070,1,1,1983,19,26,23,5,23,0,10,10,13,23
121070,2,1,1983,0,0,0,0,0,0,0,0,0,0
121071,1,1,1983,26,14,17,36,21,24,17,19,38,23
121072,0,1,1983,0,0,0,0,0,0,0,0,0,0
121072,1,1,1983,0,0,0,0,0,0,0,0,0,0
121073,1,1,1983,0,0,0,0,0,0,0,0,0,0
121073,2,1,1983,9,21,15,26,13,22,10,18,0,0
121074,0,1,1983,0,27,0,0,17,0,7,10,0,0
121074,1,1,1983,0,0,0,0,0,0,0,0,0,0
121074,2,1,1983,0,0,0,0,12,0,0,0,0,0
121075,0,1,1983,14,38,13,21,15,16,37,33,25,12
121075,1,1,1983,0,0,0,0,0,0,0,0,0,0
121076,1,1,1983,20,32,17,24,0,17,11,32,24,14
121077,1,1,1983,0,0,0,0,0,0,0,0,0,0
121077,2,1,1983,0,0,0,0,0,0,0,0,0,0
121078,1,1,1983,0,0,0,0,0,0,0,0,0,0
121078,2,1,1983,13,21,33,14,5,12,16,17,35,17
121079,0,1,1983,28,21,21,16,25,22,17,25,27,34
121079,1,1,1983,10,16,13,29,24,7,0,0,12,0
121080,1,1,1983,0,0,32,0,0,0,0,0,0,0
121081,1,1,1983,0,18,0,10,12,12,0,16,14,0
121081,2,1,1983,0,15,0,25,0,0,0,38,0,33
121082,1,1,1983,0,0,0,0,0,0,14,0,19,0
121082,2,1,1983,0,0,0,11,0,0,0,0,0,0
121083,1,1,1983,10,15,11,13,10,13,13,21,5,0
121083,2,1,1983,12,5,13,27,8,24,11,19,15,22
121084,0,1,1983,21,53,57,11,16,21,10,22,37,13
121084,1,1,1983,13,29,29,11,20,25,14,16,15,13
121085,1,1,1983,20,21,11,0,10,23,29,72,0,16
121086,1,1,1983,0,0,0,0,0,24,0,0,0,0
121087,1,1,1983,21,24,20,49,26,23,21,20,30,8
121088,1,1,1983,0,0,0,0,0,0,0,0,0,0
121088,2,1,1983,16,0,0,0,0,0,0,0,0,20
121089,1,1,1983,6,6,6,6,6,6,6,6,6,6
121089,2,1,1983,0,0,0,0,0,0,0,0,0,0
121090,1,1,1983,17,0,13,19,13,0,6,14,15,14
121091,0,1,1983,0,0,0,0,0,0,0,0,0,0
121091,1,1,1983,0,0,0,0,0,0,0,0,0,0
121092,1,1,1983,0,21,7,0,0,0,0,0,0,25
121093,1,1,1983,16,12,9,16,21,22,0,13,22,6
121094,1,1,1983,0,0,0,0,0,0,0,0,0,0
121094,2,1,1983,0,0,0,0,0,0,0,0,0,0
121095,1,1,1983,11,14,14,8,6,21,10,27,21,17
121096,1,1,1983,0,0,0,0,0,0,0,0,0,0
121096,2,1,1983,0,17,0,0,11,0,0,0,0,0
121097,1,1,1983,0,0,0,0,0,0,0,3,0,0
121097,2,1,1983,17,13,21,12,0,0,0,27,33,14
121098,1,1,1983,0,0,0,0,0,0,0,0,0,0
121098,2,1,1983,0,0,0,0,11,0,0,8,0,0
121099,1,1,1983,0,13,10,17,6,6,22,11,8,14
121099,2,1,1983,0,0,0,0,0,0,0,0,0,0
121100,1,1,1983,0,0,0,0,0,0,0,0,0,0
121100,2,1,1983,0,3,0,0,0,7,11,0,22,13
121101,0,1,1983,27,0,10,16,0,27,0,0,31,15
121101,1,1,1983,17,0,0,0,0,0,0,0,0,7
121102,1,1,1983,8,29,5,19,20,9,23,11,11,13
121102,2,1,1983,19,18,21,15,20,0,20,14,20,14
121103,1,1,1983,0,20,24,26,28,14,9,0,0,15
121104,1,1,1983,19,7,11,0,28,0,18,0,16,0
121105,0,1,1983,0,0,19,0,21,31,0,0,0,0
121105,1,1,1983,5,17,0,0,0,0,0,0,0,0
121106,1,1,1983,28,28,28,28,28,28,28,28,28,28
121107,1,1,1983,0,0,0,0,0,0,0,30,0,0
121108,1,1,1983,18,26,19,15,12,15,12,21,14,13
121109,1,1,1983,0,0,0,7,19,0,13,0,0,0
121109,2,1,1983,0,0,0,0,0,0,0,0,0,0
121110,0,1,1983,0,0,0,0,0,0,0,0,0,0
121110,1,1,1983,0,0,0,0,0,0,0,0,0,0
121111,1,1,1983,9,19,17,28,29,32,38,29,0,11
121112,1,1,1983,15,13,0,0,0,15,25,0,14,15
121112,2,1,1983,0,0,0,0,0,0,0,0,0,0
121113,1,1,1983,20,10,9,12,23,17,7,15,18,24
121113,2,1,1983,0,0,0,0,0,0,0,0,0,0
121114,1,1,1983,0,0,0,0,0,0,0,0,0,0
121114,2,1,1983,0,15,0,0,0,0,0,0,0,5
121115,1,1,1983,22,0,0,39,0,0,0,0,11,0
121116,1,1,1983,12,0,0,0,0,0,0,0,0,0
121116,2,1,1983,0,0,0,0,0,0,0,0,0,0
121117,1,1,1983,12,18,0,13,10,0,0,0,0,0
121117,2,1,1983,0,0,0,0,0,0,0,0,10,0
121118,1,1,1983,0,13,29,30,14,10,13,23,15,28
121118,2,1,1983,0,0,0,0,0,0,0,0,0,0
121119,0,1,1983,20,29,35,30,14,42,3,20,29,16
121119,1,1,1983,0,0,0,0,0,0,0,0,0,0
121120,1,1,1983,21,15,13,26,11,23,10,9,16,19
121121,1,1,1983,35,23,16,15,18,12,7,16,13,20
121122,1,1,1983,4,0,0,0,0,0,0,0,0,0
121122,2,1,1983,0,0,0,0,0,0,0,0,8,0
121123,1,1,1983,22,10,13,23,28,16,22,13,11,0
121123,2,1,1983,0,0,0,0,0,0,0,13,0,0
121124,1,1,1983,7,0,0,0,0,0,0,0,0,0
121124,2,1,1983,18,0,30,10,20,4,20,21,16,0
121125,1,1,1983,0,0,0,0,0,0,0,0,0,0
121125,2,1,1983,0,0,0,0,0,0,0,0,0,0
121125,3,1,1983,0,0,0,0,0,0,0,0,0,0
121126,1,1,1983,24,0,9,9,30,14,26,14,17,20
121126,2,1,1983,0,0,19,9,0,0,0,0,0,0
121127,1,1,1983,14,18,0,9,12,15,8,29,34,20
121127,2,1,1983,10,18,0,13,0,25,9,0,0,6
121128,1,1,1983,17,19,18,29,8,14,19,7,20,16
121128,2,1,1983,18,23,22,23,13,18,18,23,12,4
121129,1,1,1983,9,24,23,38,0,0,12,0,28,0
121130,1,1,1983,0,12,10,22,0,8,11,8,11,16
121130,2,1,1983,0,0,0,0,0,0,0,0,26,0
121131,0,1,1983,24,24,24,24,24,24,24,24,24,24
121131,1,1,1983,0,0,0,0,0,0,0,0,18,0
121132,1,1,1983,12,30,0,23,17,12,21,5,34,12
121132,2,1,1983,0,0,0,0,16,0,0,0,0,0
121133,0,1,1983,0,32,0,0,30,32,29,22,0,0
121133,1,1,1983,30,21,0,12,17,20,23,13,10,17
121134,1,1,1983,14,0,16,14,21,39,21,28,41,20
121135,1,1,1983,7,7,7,7,7,7,7,7,7,7
121135,2,1,1983,15,16,12,15,30,9,33,27,10,20
121136,0,1,1983,0,0,0,0,21,0,30,0,17,28
121136,1,1,1983,16,4,17,0,2,8,0,0,5,10
121137,0,1,1983,14,0,0,0,21,0,18,0,0,0
121137,1,1,1983,0,0,0,0,26,0,0,0,0,0
121138,1,1,1983,0,0,0,0,0,0,0,0,0,0
121138,2,1,1983,0,0,0,0,0,0,0,0,0,0
121139,0,1,1983,0,0,0,0,0,0,0,0,16,31
121139,1,1,1983,0,0,0,0,0,0,0,0,0,0
121140,1,1,1983,0,0,11,0,0,0,0,0,15,0
121140,2,1,1983,0,0,0,0,0,0,0,0,0,0
121141,1,1,1983,0,0,0,0,0,0,0,0,0,0
121141,2,1,1983,0,0,0,0,0,0,0,0,0,0
121142,1,1,1983,0,0,0,0,0,0,0,0,0,27
121142,2,1,1983,0,0,0,13,0,0,0,12,0,0
121143,1,1,1983,0,0,22,16,20,0,17,22,23,30
121144,1,1,1983,0,0,0,0,0,0,0,0,0,0
121144,2,1,1983,0,0,0,0,0,0,0,0,0,0
121145,1,1,1983,0,0,0,0,0,0,0,0,0,0
121146,1,1,1983,0,0,0,16,13,0,0,0,0,0
121146,2,1,1983,0,20,0,13,0,0,0,0,0,0
121147,1,1,1983,34,8,22,16,12,20,9,50,17,10
121148,1,1,1983,23,21,23,19,24,20,10,14,22,14
121148,2,1,1983,19,12,0,10,1,20,4,3,30,24
121149,1,1,1983,15,29,16,15,0,28,18,33,8,0
121150,1,1,1983,0,0,0,0,0,0,0,0,0,0
121150,2,1,1983,0,0,0,0,0,0,0,0,0,0
121151,0,1,1983,30,0,12,27,25,12,21,11,6,8
121151,1,1,1983,0,0,0,0,0,0,0,0,0,0
121152,1,1,1983,15,10,30,0,0,18,17,0,4,12
121153,1,1,1983,16,36,18,4,11,16,45,25,14,26
121154,1,1,1983,20,23,3,18,12,13,9,7,11,42
121154,2,1,1983,20,7,18,23,9,15,14,25,13,11
121155,0,1,1983,0,0,18,0,0,0,0,0,0,0
121155,1,1,1983,0,0,0,0,0,0,0,0,0,0
121156,0,1,1983,0,0,20,0,0,0,0,13,22,0
121156,1,1,1983,0,0,0,0,0,0,0,0,0,0
121157,1,1,1983,0,0,0,0,0,0,0,0,0,0
121157,2,1,1983,0,0,0,0,9,0,0,0,0,0
121158,0,1,1983,0,14,0,0,0,0,0,0,0,0
121158,1,1,1983,0,0,0,0,0,0,5,0,0,0
121159,1,1,1983,3,0,0,0,0,0,19,0,0,0
121160,1,1,1983,15,13,25,22,9,8,12,7,10,19
121161,1,1,1983,0,0,13,0,6,0,0,0,18,15
121161,2,1,1983,19,14,21,8,14,9,13,16,23,18
121162,0,1,1983,0,0,0,0,0,0,0,0,0,0
121162,1,1,1983,0,16,0,8,4,14,16,25,13,23
121163,1,1,1983,0,0,0,0,0,0,0,0,8,12
121163,2,1,1983,0,0,0,0,0,0,0,0,0,0
121164,0,1,1983,0,0,0,0,0,0,0,0,0,0
121164,1,1,1983,9,10,11,13,25,6,19,13,24,9
121165,1,1,1983,10,10,10,10,10,10,10,10,10,10
121166,1,1,1983,0,0,0,0,0,0,0,20,0,11
121167,0,1,1983,14,29,10,36,19,36,20,14,36,24
121167,1,1,1983,38,14,13,4,19,11,4,0,25,8
121168,1,1,1983,10,2,16,11,21,8,28,36,9,22
121168,2,1,1983,0,0,17,0,0,14,0,0,0,0
121169,1,1,1983,16,20,0,24,27,35,8,22,25,19
121170,1,1,1983,0,0,0,0,0,0,0,0,0,0
121170,2,1,1983,0,0,0,0,0,0,0,0,0,0
121171,1,1,1983,0,0,0,0,0,0,0,0,0,0
121171,2,1,1983,0,0,0,0,0,0,0,0,0,0
121172,1,1,1983,24,8,20,2,24,36,12,19,39,11
121173,1,1,1983,0,0,0,0,0,0,0,0,0,0
121173,2,1,1983,0,0,0,19,0,0,0,0,0,0
121174,1,1,1983,11,8,7,14,30,16,13,26,16,11
121175,0,1,1983,0,29,0,27,0,0,0,25,6,0
121175,1,1,1983,0,0,0,0,0,0,0,0,0,0
121176,0,1,1983,0,0,0,18,0,14,0,0,22,0
121176,1,1,1983,0,4,8,0,23,18,0,25,0,0
121177,1,1,1983,18,16,18,20,17,35,18,23,23,17
121177,2,1,1983,0,0,0,0,0,0,0,0,0,0
121178,1,1,1983,19,0,0,0,0,0,0,0,0,6
121179,0,1,1983,6,22,32,27,25,21,0,12,33,0
121179,1,1,1983,20,17,19,0,19,26,23,11,19,26
121180,1,1,1983,0,0,0,0,0,0,0,0,0,0
121180,2,1,1983,0,0,0,0,0,0,0,0,0,0
121181,1,1,1983,20,14,0,10,12,0,13,6,0,26
121182,1,1,1983,0,6,12,0,0,10,0,13,12,0
121182,2,1,1983,0,0,0,17,0,0,0,0,15,0
121182,3,1,1983,0,0,0,4,0,0,0,0,0,0
121183,1,1,1983,3,8,7,0,12,14,34,19,0,7
121183,2,1,1983,0,0,0,0,0,0,0,0,0,0
121184,1,1,1983,0,13,0,0,0,0,0,0,11,17
121185,0,1,1983,32,12,26,0,38,33,52,10,12,15
121185,1,1,1983,12,23,25,18,16,16,21,7,11,3
121186,0,1,1983,0,23,13,0,0,27,14,0,28,0
121186,1,1,1983,29,14,33,11,20,23,6,11,11,15
121187,0,1,1983,17,13,25,20,13,14,27,11,22,17
121187,1,1,1983,0,0,0,0,0,0,0,0,0,0
121188,1,1,1983,0,0,0,0,0,0,0,0,0,0
121188,2,1,1983,0,0,0,0,0,0,0,0,0,0
121189,1,1,1983,17,4,11,14,15,23,14,30,15,25
121189,2,1,1983,21,18,11,8,15,7,0,6,15,10
121190,1,1,1983,32,12,0,10,27,36,20,34,17,29
121191,1,1,1983,9,10,28,15,15,18,22,5,9,21
121192,1,1,1983,0,0,0,0,0,0,0,0,0,0
121192,2,1,1983,0,0,0,0,0,0,0,0,0,0
121192,3,1,1983,0,0,0,0,0,0,0,0,5,0
121192,4,1,1983,0,0,0,0,0,0,0,0,0,0
121192,5,1,1983,0,0,0,0,0,0,0,0,0,0
121193,1,1,1983,0,26,17,0,0,0,0,0,0,0
121194,1,1,1983,23,14,20,9,5,17,14,0,11,11
121194,2,1,1983,0,0,0,0,0,0,0,0,0,0
121194,3,1,1983,0,0,0,0,0,0,0,0,0,0
121195,0,1,1983,0,0,0,0,7,0,12,27,0,15
121195,0,2,1983,0,0,9,15,21,0,0,22,11,0
121195,1,1,1983,11,0,0,3,5,0,14,0,18,0
121196,1,1,1983,0,0,0,0,0,16,0,0,0,0
121196,2,1,1983,0,0,0,0,0,0,0,0,0,0
121197,1,1,1983,0,0,0,0,0,0,0,0,0,0
121197,2,1,1983,0,0,0,0,0,0,0,0,0,0
121198,0,1,1983,0,13,7,0,0,0,0,0,0,0
121198,1,1,1983,0,0,0,0,0,0,0,0,0,0
121199,0,1,1983,15,30,22,12,19,32,10,19,28,11
121199,1,1,1983,0,0,0,0,0,0,0,0,0,0
121200,1,1,1983,9,23,11,5,11,25,21,11,11,0
121200,2,1,1983,20,4,0,4,0,14,16,0,0,0
121201,1,1,1983,33,0,0,0,0,0,8,0,0,0
121201,2,1,1983,0,15,0,10,0,10,8,0,0,0
121201,3,1,1983,0,9,0,0,0,0,11,13,0,0
121202,1,1,1983,15,0,0,14,0,0,0,22,28,15
121203,0,1,1983,27,23,14,16,22,22,19,49,19,15
121203,1,1,1983,15,10,0,3,0,19,0,0,4,0
121204,1,1,1983,15,15,15,15,15,15,15,15,15,15
121205,1,1,1983,0,0,16,0,0,0,0,0,0,0
121206,1,1,1983,14,19,29,17,16,0,20,17,18,33
121207,1,1,1983,0,0,0,0,0,0,0,0,0,0
121207,2,1,1983,21,0,6,4,0,0,9,0,9,0
121208,1,1,1983,5,0,15,0,0,0,14,16,0,7
121209,1,1,1983,13,10,14,28,8,2,5,29,21,0
121210,1,1,1983,0,0,0,0,0,0,0,0,0,0
121210,2,1,1983,0,0,0,0,0,0,0,0,0,0
121211,1,1,1983,0,9,0,0,0,0,0,0,18,13
121212,0,1,1983,19,27,30,16,12,44,16,26,9,16
121212,1,1,1983,0,0,0,0,0,0,0,0,0,0
121213,0,1,1983,0,0,0,29,0,0,30,0,11,0
121213,1,1,1983,15,15,15,15,15,15,15,15,15,15
121214,1,1,1983,18,10,19,18,15,15,0,20,30,0
121214,2,1,1983,0,0,7,0,0,0,0,0,0,0
121215,1,1,1983,9,6,16,24,12,12,7,15,9,10
121216,1,1,1983,16,15,15,13,16,5,18,17,18,18
121217,1,1,1983,22,15,0,8,5,21,7,0,4,9
121217,2,1,1983,0,8,0,12,18,19,0,14,0,19
121218,1,1,1983,21,21,21,21,21,21,21,21,21,21
121219,1,1,1983,0,0,0,0,0,0,0,0,0,0
121219,2,1,1983,14,8,32,26,17,4,8,23,18,11
121220,1,1,1983,8,16,14,13,15,16,4,9,7,0
121220,2,1,1983,0,0,5,15,0,28,12,0,20,18
121221,1,1,1983,0,0,0,0,0,0,0,0,0,0
121221,2,1,1983,20,9,19,14,17,17,11,14,15,13
121222,0,1,1983,0,12,0,10,0,0,0,0,0,16
121222,0,2,1983,0,0,0,0,0,0,6,0,8,0
121222,0,3,1983,31,51,30,5,34,30,10,50,39,0
121222,0,4,1983,22,0,0,0,0,28,0,24,0,9
121222,1,1,1983,0,13,4,8,22,28,5,4,5,31
121223,1,1,1983,17,16,17,22,24,17,10,12,0,6
121224,1,1,1983,12,0,0,0,0,0,0,0,0,0
121224,2,1,1983,0,0,0,0,0,0,0,0,0,0
121225,1,1,1983,0,0,0,0,0,0,0,0,0,0
121225,2,1,1983,21,17,11,0,0,0,18,0,0,23
121226,0,1,1983,28,26,16,6,15,8,34,6,22,20
121226,1,1,1983,0,0,0,0,0,0,0,0,0,0
121227,1,1,1983,15,7,21,14,24,8,0,15,18,14
121227,2,1,1983,0,0,0,14,0,16,0,0,6,0
121228,1,1,1983,14,34,21,30,28,32,0,31,21,0
121229,1,1,1983,0,0,0,0,0,0,0,0,0,0
121229,2,1,1983,0,0,0,0,0,0,0,0,0,0
121229,3,1,1983,0,22,0,0,0,0,0,0,9,0
121230,1,1,1983,0,26,0,0,0,0,0,0,0,0
121230,2,1,1983,0,0,0,15,0,0,0,0,0,0
121231,0,1,1983,0,0,0,0,0,0,0,0,0,0
121231,1,1,1983,0,0,0,0,10,0,0,0,0,0
121232,0,1,1983,0,0,39,0,16,0,13,0,0,16
121232,1,1,1983,14,22,29,16,27,18,11,0,10,20
121233,1,1,1983,0,0,0,0,0,21,0,0,0,0
121233,2,1,1983,0,0,0,0,0,0,0,0,0,0
121234,0,1,1983,10,0,19,0,0,0,0,0,0,16
121234,1,1,1983,0,0,0,0,0,0,0,0,0,0
121235,0,1,1983,0,0,13,41,9,27,18,9,23,26
121235,1,1,1983,0,14,0,23,15,0,0,7,4,16
121236,1,1,1983,24,23,17,40,5,30,36,34,19,20
121236,2,1,1983,0,0,0,32,23,0,0,13,0,0
121237,1,1,1983,17,16,27,16,17,29,11,10,0,17
121237,2,1,1983,0,0,4,31,0,0,0,10,0,0
121238,1,1,1983,0,0,25,0,0,0,0,0,0,0
121238,2,1,1983,0,0,0,0,0,0,0,0,8,0
121238,3,1,1983,6,17,0,0,0,0,0,0,0,0
121239,1,1,1983,0,0,0,0,0,0,0,0,0,0
121239,2,1,1983,0,0,0,0,0,0,0,0,0,0
121239,3,1,1983,18,19,11,19,9,0,21,15,15,22
121240,1,1,1983,15,25,23,39,20,15,23,9,19,8
121241,1,1,1983,25,25,25,25,25,25,25,25,25,25
121241,2,1,1983,0,0,0,0,0,0,0,0,0,0
121242,1,1,1983,30,7,20,22,5,18,0,9,24,22
121243,1,1,1983,0,0,0,0,0,0,0,0,0,0
121243,2,1,1983,13,13,13,13,13,13,13,13,13,13
121244,0,1,1983,26,20,17,24,28,17,37,31,17,23
121244,1,1,1983,0,0,0,0,0,0,10,0,11,13
121244,2,1,1983,11,17,0,0,13,25,0,0,17,16
121244,3,1,1983,0,0,0,0,0,0,9,16,0,0
121245,1,1,1983,0,0,0,0,0,0,0,0,0,0
121245,2,1,1983,0,0,0,0,0,0,0,0,0,0
121246,1,1,1983,15,10,0,16,0,0,11,21,9,20
121246,2,1,1983,0,0,0,0,0,0,0,0,0,0
121247,1,1,1983,0,0,0,0,10,0,0,0,0,0
121247,2,1,1983,0,0,0,0,0,0,11,0,0,0
121248,1,1,1983,13,19,25,23,28,11,15,13,26,10
121248,2,1,1983,21,32,14,14,22,0,18,27,8,7
121249,1,1,1983,15,19,24,0,19,19,30,16,18,14
121250,1,1,1983,23,8,13,7,0,0,16,13,44,12
121251,0,1,1983,13,21,0,28,17,19,20,19,18,25
121251,1,1,1983,4,19,11,16,13,3,31,12,5,14
121252,0,1,1983,19,15,9,7,0,0,0,29,26,32
121252,1,1,1983,0,0,0,0,0,0,0,0,24,0
121253,1,1,1983,0,0,0,0,0,0,0,0,0,0
121253,2,1,1983,0,0,0,0,0,0,0,0,0,0
121254,1,1,1983,25,19,3,32,28,35,7,19,17,8
121255,0,1,1983,0,0,31,21,13,8,0,0,0,27
121255,1,1,1983,0,0,0,0,0,0,0,0,0,0
121256,1,1,1983,17,9,6,9,11,18,19,18,17,13
121256,2,1,1983,0,0,0,0,0,0,0,0,0,0
121257,0,1,1983,11,7,5,22,0,32,19,17,14,10
121257,1,1,1983,0,0,0,0,0,0,0,0,0,0
121258,1,1,1983,0,0,0,0,19,0,0,0,0,0
121258,2,1,1983,0,0,0,0,0,0,0,0,0,0
121259,1,1,1983,21,26,21,20,27,14,21,18,21,21
121260,1,1,1983,35,0,19,4,0,0,0,0,0,0
121261,0,1,1983,0,18,3,18,20,11,19,11,18,20
121261,1,1,1983,0,0,0,0,0,0,0,0,0,0
121262,1,1,1983,0,0,0,0,0,0,0,0,0,15
121262,2,1,1983,0,0,0,0,0,0,0,0,0,0
121262,3,1,1983,0,0,0,0,0,0,0,0,0,0
121263,1,1,1983,18,0,12,14,12,29,20,9,23,12
121264,0,1,1983,0,18,0,13,0,0,0,0,0,0
121264,1,1,1983,0,0,0,0,0,0,0,0,0,0
121265,1,1,1983,0,0,0,0,0,0,0,0,0,0
121265,2,1,1983,0,0,0,0,0,0,0,0,0,0
121266,1,1,1983,42,14,20,0,12,8,0,0,26,0
121266,2,1,1983,0,0,35,14,26,0,10,0,21,0
121268,1,1,1983,0,0,0,0,0,0,0,0,0,0
121268,2,1,1983,0,0,0,0,0,0,0,0,0,0
121268,3,1,1983,0,0,0,0,0,0,0,0,0,0
121269,0,1,1983,30,0,0,30,0,0,14,0,0,0
121269,1,1,1983,20,9,12,13,9,20,13,0,18,0
121269,2,1,1983,0,0,0,0,11,0,0,0,0,0
121270,1,1,1983,26,30,20,30,22,15,14,29,23,23
121271,1,1,1983,0,0,0,21,0,0,0,0,0,0
121271,2,1,1983,0,0,0,0,0,0,0,0,0,0
121272,1,1,1983,5,13,22,11,16,40,23,19,34,10
121273,0,1,1983,0,0,23,0,0,0,0,0,15,0
121273,1,1,1983,10,0,20,18,3,12,20,8,11,10
121274,1,1,1983,0,0,0,0,0,0,0,0,0,0
121274,2,1,1983,0,0,0,0,0,0,16,0,0,0
121275,1,1,1983,13,13,21,0,9,0,0,13,7,0
121276,1,1,1983,0,13,0,0,0,0,4,0,0,0
121277,1,1,1983,25,25,25,25,25,25,25,25,25,25
121278,1,1,1983,0,0,0,0,0,0,25,0,0,0
121278,2,1,1983,0,0,0,0,0,0,0,0,0,0
121278,3,1,1983,0,0,0,0,0,0,0,0,0,0
121279,0,1,1983,22,17,4,18,18,20,20,28,21,15
121279,1,1,1983,0,23,0,0,0,0,0,0,0,0
121280,1,1,1983,0,0,0,0,0,0,0,9,0,0
121280,2,1,1983,33,0,0,24,0,0,0,0,10,22
121281,1,1,1983,16,7,11,15,25,22,21,19,10,24
121281,2,1,1983,0,0,0,0,0,0,0,0,11,0
121282,1,1,1983,14,12,4,23,4,12,17,22,16,27
121283,1,1,1983,0,0,0,0,0,0,0,0,0,0
121284,1,1,1983,13,0,10,0,0,40,23,24,16,22
121285,0,1,1983,18,22,19,16,31,20,8,7,10,15
121285,1,1,1983,27,30,12,5,10,9,29,12,17,9
121286,1,1,1983,7,0,0,0,0,0,0,0,12,0
121286,2,1,1983,18,11,0,0,0,0,0,0,0,0
121287,1,1,1983,27,25,22,26,26,29,17,24,19,16
121288,1,1,1983,24,25,0,0,38,0,28,23,18,28
121289,0,1,1983,28,14,8,20,3,16,16,27,30,32
121289,1,1,1983,0,0,0,0,0,0,15,0,0,0
121290,1,1,1983,11,15,11,20,39,31,11,22,12,0
121291,1,1,1983,29,29,23,27,11,10,10,11,14,18
121292,0,1,1983,7,25,18,22,24,23,8,20,33,16
121292,1,1,1983,0,0,0,0,24,0,0,0,0,0
121293,1,1,1983,7,25,0,23,37,16,4,10,14,0
121294,0,1,1983,0,24,0,31,18,0,0,19,25,30
121294,1,1,1983,11,23,19,15,26,17,11,26,15,19
121295,0,1,1983,8,20,0,6,0,0,21,0,0,0
121295,1,1,1983,0,0,0,0,0,0,0,0,0,0
121296,0,1,1983,0,0,8,0,0,0,13,0,0,0
121296,1,1,1983,0,0,0,0,0,0,0,0,0,0
121297,0,1,1983,21,27,21,28,0,14,23,8,20,24
121297,1,1,1983,3,3,3,3,3,3,3,3,3,3
121298,1,1,1983,0,0,0,0,0,0,0,0,0,0
121298,2,1,1983,18,18,18,18,18,18,18,18,18,18
