ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
130429,1983,0,8,11,12,12,0,5,11,7,9
130430,1983,14,0,0,33,18,20,11,31,33,10
130431,1983,14,17,18,23,23,24,4,16,20,18
130432,1983,0,0,0,0,0,0,0,0,0,0
130433,1983,0,0,0,0,0,0,0,0,0,0
130434,1983,24,24,24,24,24,24,24,24,24,24
130435,1983,15,4,0,0,0,0,0,0,0,0
130436,1983,0,0,0,0,0,0,0,0,0,0
130437,1983,22,22,22,22,22,22,22,22,22,22
130438,1983,0,0,0,0,0,0,0,0,0,0
130439,1983,16,16,16,16,16,16,16,16,16,27
130440,1983,0,0,0,0,0,0,0,0,0,0
130441,1983,0,0,0,0,0,0,0,0,0,0
130442,1983,7,7,7,7,7,7,7,7,7,7
130443,1983,6,6,6,6,6,6,6,6,6,6
130444,1983,7,0,0,0,0,0,0,0,0,0
130445,1983,0,0,0,0,0,0,0,0,0,0
130446,1983,8,8,8,8,8,8,8,8,8,8
130447,1983,0,0,0,0,0,0,0,0,0,0
130448,1983,13,13,13,13,13,13,13,13,13,13
130449,1983,0,0,0,0,0,0,0,0,0,0
130450,1983,0,0,0,0,0,0,0,0,0,0
130451,1983,0,0,0,6,0,0,0,0,0,0
130452,1983,18,14,0,11,0,0,32,0,0,15
130453,1983,0,0,0,0,0,0,0,0,0,0
130454,1983,16,16,16,16,16,16,16,16,16,16
130455,1983,0,0,7,0,0,0,0,0,0,0
130456,1983,13,13,13,13,13,13,13,13,13,13
130457,1983,5,0,0,9,0,0,0,0,0,0
130458,1983,0,0,0,0,0,0,0,0,0,0
130459,1983,17,17,17,17,17,17,17,17,17,17
130460,1983,0,0,0,0,0,0,0,0,0,0
130461,1983,0,0,0,0,0,0,0,0,0,0
130462,1983,0,0,0,15,0,0,0,0,0,0
130463,1983,0,11,0,0,0,0,0,0,0,0
130464,1983,0,0,0,0,0,0,0,9,13,0
130465,1983,0,0,13,0,0,0,0,0,0,0
130466,1983,0,0,0,0,0,0,0,0,0,0
130467,1983,0,0,0,0,0,29,3,8,0,0
130468,1983,0,0,0,0,0,0,0,0,0,0
130469,1983,2,2,2,2,2,2,2,2,2,2
130470,1983,0,0,0,0,0,0,0,0,0,0
130471,1983,0,0,0,0,0,0,0,0,0,0
130472,1983,24,24,24,24,24,24,24,24,24,24
130473,1983,0,0,0,0,0,0,0,0,0,0
130474,1983,0,0,0,0,0,0,0,0,0,0
130475,1983,13,12,17,11,29,17,23,0,21,9
130476,1983,0,0,0,0,9,0,12,0,0,0
130477,1983,31,11,18,0,0,23,14,18,0,0
130478,1983,0,0,0,0,0,0,0,0,0,0
130479,1983,0,0,15,0,13,0,0,0,4,0
130480,1983,12,12,12,12,12,12,12,12,12,12
130481,1983,15,15,15,15,15,15,15,15,15,15
130482,1983,0,0,0,0,0,0,0,0,0,0
130483,1983,0,0,0,0,0,0,0,0,0,0
130484,1983,0,0,0,0,0,0,0,0,0,8
130485,1983,0,0,0,0,0,0,0,0,0,0
130486,1983,13,13,13,13,13,13,13,13,13,13
130487,1983,0,0,0,0,0,0,0,0,0,0
130488,1983,0,29,0,0,0,0,0,0,0,0
130489,1983,32,32,32,32,32,32,32,32,32,32
130490,1983,21,21,21,21,21,21,21,21,21,21
130491,1983,0,0,0,0,0,0,0,0,0,0
130492,1983,0,0,0,0,0,9,0,0,0,0
130493,1983,19,19,19,19,19,19,19,19,19,19
130494,1983,10,10,10,10,10,10,10,10,10,10
130495,1983,3,3,3,3,3,3,3,3,3,3
130496,1983,14,4,4,4,4,4,4,23,4,4
130497,1983,0,0,0,0,0,0,0,0,0,0
130499,1983,14,0,0,0,0,0,0,0,0,0
130500,1983,6,0,0,0,0,0,0,0,0,0
130501,1983,14,0,0,0,0,0,0,0,0,0
130502,1983,0,0,19,6,7,22,16,11,0,25
130503,1983,0,0,0,0,13,0,0,0,0,0
130504,1983,24,24,24,24,24,24,24,24,24,24
130505,1983,0,0,0,0,0,0,0,0,0,0
130506,1983,0,20,0,0,0,0,0,0,0,0
130507,1983,0,0,0,0,0,0,0,0,0,0
130508,1983,0,0,0,0,0,0,0,0,0,0
130509,1983,19,19,19,19,19,19,19,19,19,19
130510,1983,0,0,0,0,0,0,0,0,0,0
130511,1983,0,0,0,0,6,0,0,0,0,0
130512,1983,9,14,19,0,17,5,0,32,18,0
130513,1983,12,12,12,12,12,12,12,12,12,12
130514,1983,0,0,0,0,0,0,0,0,0,0
130515,1983,27,27,27,27,27,27,27,27,27,27
130516,1983,12,12,12,12,12,12,12,12,12,12
130517,1983,0,0,0,0,0,0,0,0,0,0
130518,1983,11,11,11,11,11,11,11,11,11,11
130519,1983,0,15,0,0,0,0,13,0,4,0
130520,1983,24,24,24,24,24,24,24,24,24,24
130521,1983,11,11,0,0,7,0,19,14,0,14
130522,1983,13,0,0,0,12,0,0,0,0,0
130523,1983,0,0,0,0,0,0,0,0,0,0
130524,1983,9,0,0,0,0,0,0,20,0,0
130525,1983,0,0,0,0,0,0,0,0,0,0
130526,1983,0,20,0,20,16,19,0,17,16,15
130527,1983,31,31,31,31,31,31,31,31,31,31
130528,1983,18,15,23,21,27,17,17,0,8,0
130529,1983,0,0,0,0,0,0,0,0,0,0
130530,1983,0,0,0,0,0,0,0,0,0,0
130531,1983,0,0,0,11,0,0,8,0,0,0
130532,1983,0,0,0,0,0,0,0,0,0,0
130533,1983,20,20,20,20,20,20,20,20,20,20
130534,1983,25,25,25,25,25,25,25,25,25,25
130535,1983,0,0,0,0,0,0,0,0,0,0
130536,1983,0,0,0,0,0,0,0,0,0,0
130537,1983,0,9,13,14,20,31,17,16,29,24
130538,1983,0,0,0,0,0,0,0,0,0,0
130539,1983,0,0,0,0,0,0,0,0,0,0
130540,1983,0,0,0,0,0,0,0,0,0,0
130541,1983,9,24,24,15,0,20,14,21,7,17
130543,1983,0,0,0,0,0,0,0,0,0,0
130544,1983,0,0,6,0,0,0,0,0,0,0
130545,1983,0,0,0,0,0,0,0,0,0,0
130546,1983,0,0,0,0,0,0,0,0,0,0
130547,1983,16,16,16,16,16,16,16,16,16,16
130548,1983,18,18,18,18,18,18,18,18,18,18
130549,1983,20,20,20,20,20,20,20,20,20,20
130550,1983,14,14,14,14,14,14,14,14,14,14
130551,1983,0,0,0,0,0,0,0,0,0,0
130552,1983,0,0,0,0,0,0,0,0,0,0
130554,1983,7,7,7,7,7,7,7,7,7,7
130555,1983,11,11,11,11,11,11,11,11,11,11
130556,1983,0,0,0,0,0,0,0,0,0,0
130557,1983,0,0,12,0,0,0,0,13,23,19
130558,1983,0,0,0,0,0,0,0,0,8,0
130559,1983,0,0,0,9,0,0,0,0,0,0
130560,1983,23,0,0,0,0,11,0,0,0,0
130561,1983,0,0,18,0,27,0,0,0,14,12
130562,1983,0,0,0,0,0,0,8,0,0,0
130563,1983,0,0,0,0,0,0,0,0,0,0
130564,1983,0,0,0,0,0,0,0,0,0,0
130565,1983,0,0,0,0,0,0,0,0,0,0
130566,1983,28,0,16,0,0,0,33,15,0,21
130567,1983,15,1,16,15,1,17,1,1,19,1
130568,1983,19,19,19,19,19,19,19,19,19,19
130569,1983,0,0,0,0,0,0,0,0,0,0
130570,1983,0,0,0,0,0,0,0,0,0,0
130571,1983,13,13,13,13,13,13,13,13,13,13
130572,1983,12,12,12,12,12,12,12,16,12,12
130573,1983,14,14,14,14,14,14,14,14,14,14
130574,1983,0,0,0,0,0,0,0,0,0,0
130575,1983,0,0,0,0,0,0,0,0,0,0
130576,1983,14,14,14,14,14,14,14,14,14,14
130577,1983,0,0,0,0,0,0,0,0,0,0
130578,1983,10,10,10,10,10,10,10,10,10,10
130579,1983,2,2,2,2,2,2,2,2,2,2
130580,1983,5,5,5,5,5,5,5,5,5,5
130581,1983,13,13,13,13,13,13,13,13,13,13
130582,1983,20,20,20,20,20,20,20,20,20,20
130583,1983,29,0,12,0,0,0,0,19,11,0
130584,1983,19,19,19,19,19,19,19,19,19,19
130585,1983,20,0,24,7,0,9,18,19,15,0
130586,1983,0,0,0,0,0,0,0,0,0,0
130587,1983,23,23,23,23,23,23,23,23,23,23
130588,1983,0,0,0,0,0,0,0,0,0,0
130589,1983,0,0,0,0,0,0,0,0,0,0
130590,1983,0,0,16,0,0,0,0,0,0,0
130591,1983,0,0,0,0,0,0,0,8,0,0
130592,1983,4,4,4,4,4,4,4,4,4,4
130593,1983,0,0,0,0,8,0,0,0,0,0
130594,1983,0,0,0,0,0,0,0,0,0,0
130595,1983,10,10,10,10,10,10,10,10,10,10
130596,1983,11,0,0,16,0,0,0,12,22,0
130597,1983,8,0,0,0,10,0,0,0,21,11
130598,1983,36,18,0,27,0,0,0,0,18,0
130599,1983,19,19,19,19,19,19,19,19,19,19
130600,1983,0,0,0,0,0,0,0,0,0,0
130601,1983,20,20,20,20,20,20,20,20,20,20
130602,1983,0,0,0,0,0,0,0,0,0,0
130603,1983,0,0,0,0,0,0,0,0,0,0
130604,1983,29,29,29,29,29,29,29,29,29,29
130605,1983,0,0,0,24,0,0,0,0,7,0
130606,1983,25,25,25,25,25,25,25,25,25,25
130607,1983,5,5,5,5,5,5,5,5,5,5
130608,1983,19,19,19,19,19,19,19,19,19,19
130609,1983,0,10,0,7,0,0,0,0,0,0
130610,1983,28,28,28,28,28,28,28,28,28,28
130611,1983,12,12,12,12,12,12,12,12,12,12
130612,1983,5,5,5,5,5,5,5,5,5,5
130613,1983,0,0,0,0,0,0,0,0,0,0
130614,1983,14,14,14,14,14,14,14,14,14,14
130615,1983,23,23,23,23,23,23,23,23,23,23
130616,1983,0,27,0,0,0,0,0,0,14,0
130617,1983,14,35,9,27,18,9,39,23,16,26
130618,1983,0,0,0,0,0,0,0,0,0,0
130619,1983,0,0,0,0,0,0,0,0,0,0
130620,1983,41,41,41,41,41,41,41,41,41,41
130621,1983,0,0,0,0,0,0,0,0,0,0
130622,1983,12,12,12,12,12,12,12,12,12,12
130623,1983,0,0,0,0,0,0,0,0,0,0
130624,1983,4,0,0,13,8,23,32,0,30,17
130625,1983,0,0,0,0,33,0,0,0,11,0
130626,1983,0,0,0,0,0,0,0,0,0,0
130627,1983,16,16,16,16,16,16,16,16,16,16
130628,1983,0,0,0,0,0,0,0,0,0,0
130629,1983,16,12,13,9,0,0,14,9,13,15
130630,1983,17,17,17,17,17,17,17,17,17,17
130631,1983,0,0,0,0,12,0,0,29,20,8
130632,1983,0,0,0,0,0,0,0,0,0,0
130633,1983,0,0,0,0,0,0,0,0,0,0
130634,1983,31,31,31,31,31,31,31,31,31,31
130635,1983,21,21,21,21,21,21,21,21,21,21
130636,1983,24,24,24,24,24,24,24,24,24,24
130637,1983,0,0,0,0,0,0,0,0,0,0
130638,1983,0,0,0,0,22,0,0,0,0,0
130639,1983,29,29,29,29,29,29,29,29,29,29
130640,1983,15,15,15,15,15,15,15,15,15,15
130641,1983,18,18,18,18,18,18,18,18,18,18
130642,1983,19,19,19,19,19,19,19,19,19,19
130643,1983,30,30,30,30,30,30,30,30,30,30
130644,1983,19,17,4,22,10,14,16,21,17,21
130645,1983,15,0,0,18,12,0,24,0,0,0
130646,1983,12,12,12,12,12,12,12,12,12,12
130647,1983,4,4,4,4,4,4,4,4,4,4
130648,1983,0,0,0,0,0,0,0,0,0,0
130649,1983,0,0,0,0,0,0,0,0,0,0
130650,1983,14,0,28,0,0,0,0,0,0,0
130651,1983,0,0,0,0,0,0,0,0,0,0
130652,1983,0,0,0,0,0,0,0,0,0,0
130653,1983,0,0,0,0,0,0,0,0,0,0
130654,1983,0,0,12,0,0,0,0,0,0,0
130655,1983,12,12,9,0,15,26,0,2,29,14
130656,1983,43,43,43,43,43,43,43,43,43,43
130657,1983,10,10,10,10,10,10,10,10,10,10
130658,1983,18,18,18,18,18,18,18,18,18,18
130659,1983,0,0,0,0,0,0,0,0,0,0
130660,1983,7,7,7,7,7,7,7,7,7,7
130661,1983,32,32,32,32,32,32,32,32,32,32
130662,1983,35,35,35,35,35,35,35,35,35,35
130663,1983,0,0,0,0,0,0,0,0,0,0
130664,1983,0,0,0,0,0,0,0,14,0,0
130665,1983,0,0,0,0,0,0,0,0,0,0
130666,1983,15,15,15,15,15,15,15,15,15,15
130667,1983,15,15,15,15,15,15,15,15,15,15
130668,1983,39,39,39,39,39,39,39,39,39,39
130669,1983,0,0,0,0,0,0,0,0,0,0
130670,1983,20,20,20,20,20,20,20,20,20,20
130671,1983,37,37,37,37,37,37,37,37,37,37
130672,1983,0,0,0,0,0,0,0,0,0,0
130673,1983,7,7,7,7,7,7,7,7,7,7
130674,1983,0,0,0,0,0,0,0,0,0,0
130675,1983,15,2,2,2,2,5,12,20,2,2
130676,1983,0,0,0,0,0,0,0,0,0,0
130677,1983,0,0,0,0,0,0,0,0,0,0
130678,1983,14,14,14,14,14,14,14,14,14,14
130679,1983,15,15,15,15,15,15,15,15,15,15
130680,1983,0,0,0,0,0,0,0,0,0,0
130681,1983,0,0,0,0,0,0,0,0,0,0
130682,1983,25,24,0,0,24,6,20,0,15,36
130683,1983,0,0,0,0,0,9,0,0,0,20
130684,1983,0,0,0,0,5,0,0,0,0,0
130685,1983,22,22,22,22,22,22,22,22,22,22
130686,1983,0,0,0,0,0,0,0,0,0,0
130687,1983,0,0,0,0,0,0,0,0,0,0
130688,1983,11,5,5,5,5,5,5,5,5,5
130689,1983,13,13,13,13,13,13,13,13,13,13
130690,1983,22,22,22,22,22,22,22,22,22,22
130691,1983,0,0,0,0,0,0,0,0,0,0
130692,1983,1,1,1,1,1,1,1,1,1,1
130694,1983,6,6,6,6,6,6,6,6,6,6
130695,1983,0,0,0,0,0,0,0,0,0,0
130696,1983,0,0,0,0,15,0,0,0,0,0
130697,1983,28,28,28,28,28,28,28,28,28,28
130698,1983,13,13,13,13,13,13,13,13,13,13
130699,1983,0,0,0,0,0,6,0,0,0,0
130700,1983,17,17,17,17,17,17,17,17,17,17
130701,1983,0,0,0,0,0,0,0,0,0,0
130702,1983,25,25,25,25,25,25,25,25,25,25
130703,1983,10,10,10,10,10,10,10,10,10,10
130704,1983,0,0,0,0,0,0,0,0,0,0
130705,1983,12,12,12,12,12,12,12,12,12,12
130706,1983,13,20,12,9,0,19,24,0,13,0
130707,1983,13,13,13,13,13,13,13,13,13,13
130708,1983,15,15,15,15,15,15,15,15,15,15
130709,1983,33,33,33,33,33,33,33,33,33,33
130710,1983,0,0,0,7,0,0,0,0,6,0
130711,1983,0,0,0,0,0,0,0,0,0,0
130712,1983,18,0,0,0,0,0,9,0,0,0
130713,1983,0,0,0,0,0,0,0,0,0,0
130714,1983,0,0,0,0,0,0,0,0,0,0
130715,1983,18,18,18,18,18,18,18,18,18,18
130716,1983,0,0,0,0,0,0,0,0,0,0
130717,1983,10,4,4,4,4,4,4,4,28,4
130718,1983,0,0,0,0,0,0,0,0,0,0
130719,1983,29,29,29,29,29,29,29,29,29,29
130720,1983,0,0,0,0,0,0,0,0,0,0
130721,1983,17,17,17,17,17,17,17,17,17,17
130722,1983,14,14,14,14,14,14,14,14,14,14
130723,1983,16,16,16,16,16,16,16,16,16,16
130724,1983,0,0,0,0,0,0,0,0,0,0
130725,1983,0,0,14,0,0,0,0,0,0,0
130726,1983,0,0,0,0,0,0,0,0,0,0
130727,1983,20,20,20,20,20,20,20,20,20,20
130728,1983,11,0,28,26,18,0,11,0,0,0
130729,1983,8,8,8,8,8,8,8,8,8,8
130731,1983,0,0,0,0,0,0,0,0,28,0
130732,1983,0,0,21,12,17,16,5,0,0,17
130733,1983,0,27,0,0,13,0,0,0,0,0
130734,1983,0,0,0,0,0,0,0,0,0,0
130735,1983,12,12,12,12,12,12,12,12,12,12
130736,1983,21,21,21,21,21,21,21,21,21,21
130737,1983,23,25,0,0,17,11,21,16,14,6
130738,1983,12,5,21,8,10,8,11,9,4,12
130739,1983,7,7,7,7,7,7,7,7,7,7
130740,1983,0,0,0,0,0,0,0,0,0,0
130741,1983,0,0,0,0,0,0,0,0,0,0
130742,1983,29,29,29,29,29,29,29,29,29,29
130743,1983,12,12,12,12,12,12,12,12,12,12
130744,1983,0,0,0,0,0,0,0,0,0,0
130745,1983,0,0,0,0,0,0,0,0,0,0
130746,1983,0,0,5,11,0,0,0,0,13,0
130747,1983,0,0,0,0,0,0,0,0,0,0
130748,1983,0,0,0,0,0,0,0,0,0,0
130749,1983,21,21,21,21,21,21,21,21,21,21
130750,1983,0,0,0,0,0,0,13,0,0,23
130751,1983,0,0,0,0,0,0,0,0,0,0
130752,1983,23,23,23,23,23,23,23,23,23,23
130753,1983,0,23,0,0,0,0,0,0,0,0
130754,1983,19,30,12,15,13,0,15,0,31,18
130755,1983,14,14,14,14,14,14,14,14,14,14
130756,1983,0,0,0,0,0,0,0,0,0,0
130757,1983,0,0,0,0,0,0,0,0,0,0
130758,1983,0,0,0,0,0,21,0,0,0,0
130759,1983,0,0,0,0,0,0,0,0,0,0
130760,1983,21,21,21,21,21,21,21,21,21,21
130761,1983,14,14,14,14,14,14,14,14,14,14
130762,1983,0,0,0,0,0,0,0,0,0,0
130763,1983,15,15,15,15,15,15,15,15,15,15
130764,1983,0,9,0,0,0,0,0,0,0,0
130765,1983,0,0,0,0,0,0,0,0,0,0
130766,1983,20,20,20,20,20,20,20,20,20,20
130767,1983,7,4,4,4,4,4,4,4,16,4
130768,1983,23,23,23,23,23,23,23,23,23,23
130769,1983,0,0,0,0,0,12,0,0,14,0
130770,1983,20,20,20,20,20,20,20,20,20,20
130771,1983,0,0,0,23,0,0,8,0,0,0
130772,1983,14,14,14,14,14,14,14,14,14,14
130773,1983,0,0,0,0,0,0,0,0,10,0
130774,1983,0,0,0,0,0,0,0,0,0,0
130775,1983,0,0,0,0,0,0,0,0,0,10
130776,1983,3,3,3,3,3,3,3,3,3,3
130777,1983,25,25,25,25,25,25,25,25,25,25
130778,1983,3,3,3,3,3,3,3,3,3,3
130779,1983,12,12,12,12,12,12,12,12,12,12
130780,1983,0,0,0,0,0,0,0,0,0,0
130781,1983,0,0,0,0,0,0,0,16,0,0
130782,1983,27,27,27,27,27,27,27,27,27,27
130783,1983,1,1,1,1,1,1,1,1,1,1
130784,1983,0,0,0,0,0,0,0,0,0,0
130785,1983,27,27,27,27,27,27,27,27,27,27
130786,1983,0,0,0,0,0,0,0,0,18,0
130787,1983,25,25,25,25,25,25,25,25,25,25
130788,1983,0,0,0,0,0,0,0,0,0,0
130789,1983,0,20,0,0,0,16,22,0,0,0
130790,1983,0,0,0,0,0,0,0,0,0,0
130791,1983,0,0,19,12,10,0,0,0,0,0
130792,1983,20,20,20,20,20,20,20,20,20,20
130793,1983,26,26,26,26,26,26,26,26,26,26
130794,1983,11,11,11,11,11,11,11,11,11,11
130795,1983,0,0,0,0,0,0,0,0,0,0
130796,1983,0,0,0,0,0,0,0,0,0,0
130797,1983,0,0,0,0,0,0,0,0,0,0
130798,1983,10,10,10,10,10,10,10,10,10,10
130799,1983,0,0,0,0,0,0,0,0,0,0
130800,1983,20,20,20,20,20,20,20,20,20,20
130801,1983,13,0,0,0,0,0,0,0,0,0
130802,1983,0,0,0,0,0,0,0,0,0,0
130803,1983,26,26,26,26,26,26,26,26,26,26
130804,1983,22,22,22,22,22,22,22,22,22,22
130805,1983,0,0,0,0,0,0,0,0,0,0
130806,1983,0,0,0,0,0,0,0,0,0,0
130807,1983,16,0,22,0,0,0,24,0,22,13
130808,1983,0,0,7,18,0,0,0,0,0,0
130809,1983,14,14,14,14,14,14,14,14,14,14
130810,1983,0,0,0,0,0,0,0,0,0,0
130811,1983,26,26,26,26,26,26,26,26,26,26
130812,1983,23,23,23,23,23,23,23,23,23,23
130813,1983,0,0,0,0,0,0,0,0,0,0
130814,1983,3,3,3,3,3,3,3,3,3,3
130815,1983,0,0,0,0,0,0,0,0,0,0
130816,1983,3,3,3,3,3,3,14,3,3,3
130817,1983,31,22,18,29,21,9,20,4,14,16
130818,1983,0,0,0,0,0,0,0,0,0,0
130819,1983,11,11,11,11,11,11,11,11,11,11
130820,1983,0,0,0,0,0,0,0,0,0,0
130821,1983,0,0,0,0,0,0,0,0,0,0
130822,1983,15,0,0,0,18,0,0,11,0,0
130823,1983,0,0,0,0,0,0,0,0,0,0
130824,1983,23,0,0,0,0,0,0,0,0,0
130825,1983,0,0,0,0,18,16,0,0,0,0
130826,1983,0,0,21,0,0,16,0,0,0,0
130827,1983,22,22,22,22,28,22,22,22,22,22
130828,1983,21,21,21,21,21,21,21,21,21,21
130829,1983,0,0,0,0,18,7,16,0,0,0
130830,1983,30,30,30,30,30,30,30,30,30,30
130831,1983,0,0,0,0,0,0,0,0,0,0
130832,1983,0,0,0,0,0,0,0,0,0,0
130833,1983,0,0,0,0,0,0,0,0,0,0
130834,1983,26,14,14,14,14,14,14,14,25,14
130835,1983,22,22,22,22,22,22,22,22,22,22
130836,1983,18,18,18,18,18,18,18,18,18,18
130837,1983,0,0,0,0,0,0,0,0,0,0
130838,1983,0,0,0,0,0,0,0,0,0,5
130839,1983,0,28,0,13,5,31,11,15,20,24
130840,1983,18,18,18,18,18,18,18,18,18,18
130841,1983,0,0,0,0,0,0,0,0,0,0
130842,1983,18,18,18,18,18,18,18,18,18,18
130843,1983,22,22,22,22,22,22,22,22,22,22
130844,1983,0,0,0,0,0,0,0,0,0,0
130845,1983,0,0,0,0,0,0,0,0,17,0
130846,1983,15,15,15,15,15,15,15,15,15,15
130847,1983,14,14,14,14,14,14,14,14,14,14
130848,1983,0,0,0,0,0,0,0,0,0,0
130849,1983,16,21,23,14,14,24,12,8,22,24
130850,1983,6,6,6,9,6,6,6,15,11,6
130851,1983,17,17,17,17,17,17,17,17,17,17
130852,1983,18,11,11,20,7,9,11,15,20,8
130853,1983,0,0,0,0,0,0,0,0,0,0
130854,1983,5,5,5,5,5,5,5,5,5,5
130855,1983,27,0,19,13,0,0,29,27,0,0
130856,1983,5,5,5,5,5,5,5,5,5,5
130857,1983,0,0,0,11,0,0,0,0,0,0
130858,1983,0,0,0,0,0,0,0,0,0,0
130859,1983,0,6,0,0,0,0,0,0,0,0
130860,1983,20,20,20,20,20,20,20,20,20,20
130861,1983,0,0,0,0,0,0,0,0,0,9
130862,1983,0,0,0,0,0,0,0,0,0,0
130863,1983,6,6,6,6,6,6,6,6,6,6
130864,1983,0,0,0,0,0,16,0,0,0,0
130865,1983,0,0,0,0,0,0,0,0,0,0
130866,1983,12,13,17,7,19,18,16,28,4,0
130867,1983,0,0,0,0,0,0,0,0,0,0
130868,1983,19,19,19,19,19,19,19,19,19,19
130869,1983,16,16,16,16,16,16,16,16,16,16
130870,1983,5,24,17,0,23,0,26,18,0,17
130871,1983,9,9,9,9,9,9,9,9,9,9
130872,1983,0,0,0,6,0,25,0,18,0,40
130873,1983,18,18,18,18,18,18,18,18,18,18
130874,1983,5,5,5,5,5,5,5,5,5,5
130875,1983,21,21,26,16,13,12,0,0,19,0
130876,1983,0,0,0,0,0,0,0,0,0,0
130877,1983,0,0,0,0,0,0,0,0,0,0
130878,1983,24,0,0,18,24,11,14,4,7,25
130879,1983,0,14,10,16,11,27,21,13,14,16
130880,1983,0,0,0,0,0,0,0,0,0,0
130881,1983,0,4,0,0,0,0,25,14,0,0
130882,1983,0,0,20,0,0,0,0,0,0,12
130883,1983,0,0,0,0,0,0,0,0,0,0
130884,1983,0,0,0,0,0,0,5,0,0,0
130885,1983,16,10,16,26,22,12,16,18,11,8
130886,1983,9,29,0,0,6,0,0,0,5,16
130887,1983,0,0,0,0,0,0,0,0,0,0
130888,1983,28,21,11,6,8,0,29,9,19,15
130889,1983,0,0,0,0,0,0,0,0,0,0
130890,1983,0,0,0,0,0,0,0,0,0,0
130891,1983,13,13,9,10,18,9,13,21,6,9
130892,1983,0,0,0,0,0,0,0,0,0,0
130893,1983,32,10,18,18,23,16,28,23,13,26
130894,1983,0,0,0,0,0,0,0,0,0,0
130895,1983,0,0,0,14,0,13,5,0,0,0
130896,1983,11,11,11,11,11,11,11,11,11,11
130897,1983,21,21,21,21,21,21,21,21,21,21
130898,1983,10,10,10,10,10,10,10,10,10,10
130899,1983,28,0,0,11,22,0,0,14,14,31
130900,1983,0,0,0,0,0,0,0,0,0,0
130901,1983,0,0,0,0,0,0,0,0,0,0
130902,1983,0,0,0,0,0,0,0,0,0,0
130903,1983,17,17,17,17,17,17,17,17,17,17
130904,1983,0,0,0,0,0,0,0,0,0,0
130905,1983,0,0,0,0,0,0,0,0,0,0
130906,1983,0,0,0,0,0,0,4,9,0,0
130907,1983,0,0,0,0,0,0,0,0,0,0
130908,1983,21,21,21,21,21,21,21,21,21,21
130909,1983,17,17,17,17,17,17,17,17,17,17
130910,1983,0,5,0,13,17,0,13,0,0,0
130911,1983,0,0,0,0,0,0,0,0,0,0
130912,1983,32,32,32,32,32,32,32,32,32,32
130913,1983,0,0,0,0,0,0,0,0,0,0
130914,1983,26,26,26,26,26,26,26,26,26,26
130915,1983,0,0,0,0,0,0,0,0,0,0
130916,1983,21,21,21,21,21,21,21,21,21,21
130917,1983,13,13,13,13,13,13,13,13,13,13
130918,1983,0,0,0,0,0,0,0,0,0,0
130919,1983,16,16,16,16,16,16,16,16,16,16
130920,1983,8,0,11,26,18,12,12,8,41,8
130921,1983,21,21,21,21,21,21,21,21,21,21
130922,1983,0,0,0,0,0,0,0,0,22,0
130923,1983,0,0,0,0,0,0,0,0,0,0
130924,1983,13,13,13,13,13,13,13,13,13,13
130925,1983,13,13,13,13,13,13,13,13,13,13
130926,1983,0,0,0,0,0,0,0,0,0,0
130927,1983,0,15,0,0,0,0,0,0,0,0
130928,1983,0,0,0,0,0,0,0,0,0,0
130929,1983,0,0,0,0,0,0,0,0,0,0
130930,1983,3,3,3,3,3,3,3,3,3,3
130931,1983,0,0,0,0,0,0,0,0,0,0
130932,1983,0,0,0,0,7,0,0,0,0,0
130933,1983,0,0,0,0,0,0,0,0,0,0
130934,1983,3,3,3,3,3,3,3,3,3,3
130935,1983,9,9,9,9,9,9,9,9,9,9
130936,1983,0,0,0,0,0,0,0,0,0,9
130937,1983,28,28,28,28,28,28,28,28,28,28
130938,1983,0,0,0,11,0,15,18,36,10,0
130939,1983,0,0,0,0,0,0,0,0,0,0
130940,1983,0,45,0,45,0,0,16,0,0,25
130941,1983,0,0,0,0,0,0,0,20,0,0
130942,1983,0,0,0,0,0,0,0,0,0,0
130943,1983,0,0,0,0,0,27,0,0,24,0
130944,1983,0,0,0,0,0,0,0,0,26,0
130945,1983,26,20,13,11,10,18,0,17,17,16
130946,1983,0,27,0,0,8,10,0,0,0,2
130947,1983,8,0,0,0,0,13,0,12,0,0
130948,1983,0,0,0,0,0,0,0,0,0,11
130949,1983,12,12,12,12,12,12,12,12,12,12
130950,1983,18,18,18,18,18,18,18,18,18,18
130951,1983,0,0,0,0,0,0,0,0,0,0
130952,1983,0,10,10,19,6,7,0,14,0,0
130953,1983,0,0,13,0,0,0,0,0,0,0
130954,1983,0,0,0,0,0,0,0,0,0,0
130955,1983,0,0,0,0,0,0,0,0,0,0
130956,1983,0,0,0,0,0,0,0,0,0,0
130957,1983,0,0,0,0,0,0,0,0,0,0
130958,1983,23,23,23,23,23,23,23,23,23,23
130959,1983,39,39,39,39,39,39,39,39,39,39
130960,1983,8,22,19,18,25,0,0,27,24,0
130961,1983,0,0,0,0,0,0,0,0,0,0
130962,1983,0,0,0,0,0,0,0,0,5,0
130963,1983,22,22,22,22,22,22,22,22,22,22
130964,1983,10,10,10,10,10,10,10,10,10,10
130965,1983,11,11,11,11,11,11,11,11,11,11
130966,1983,67,67,67,67,67,67,67,67,67,67
130967,1983,0,0,0,0,0,0,0,0,0,0
130968,1983,0,0,23,23,0,0,0,0,0,0
130969,1983,12,12,12,12,12,12,12,12,12,12
