ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
63376,1,1,1984,0,0,0,0,0,0,0,0,0,0
63377,1,1,1984,19,19,19,19,19,19,19,19,19,19
63378,1,1,1984,7,7,7,7,7,7,7,7,7,7
63379,0,1,1984,0,0,0,0,0,0,0,0,0,0
63379,1,1,1984,0,0,0,0,0,0,0,0,0,0
63380,0,1,1984,0,0,0,0,0,0,0,0,0,0
63380,1,1,1984,0,0,0,0,0,0,0,0,0,0
63381,1,1,1984,18,18,18,18,18,18,18,18,18,18
63382,1,1,1984,0,0,0,0,0,0,0,0,0,0
63382,2,1,1984,15,0,0,0,0,0,0,0,0,0
63383,0,1,1984,0,0,0,0,0,0,0,0,0,0
63383,0,2,1984,0,0,0,0,0,0,0,0,0,0
63383,1,1,1984,0,0,5,0,0,0,0,0,0,0
63384,1,1,1984,0,0,0,0,0,0,0,0,0,0
63384,2,1,1984,0,0,0,0,0,0,0,0,0,0
63385,1,1,1984,0,0,0,0,0,0,0,0,0,0
63386,1,1,1984,0,11,0,13,0,0,0,0,0,20
63386,2,1,1984,0,0,0,0,0,0,0,0,0,0
63387,1,1,1984,23,23,23,23,23,23,23,23,23,23
63388,1,1,1984,0,0,0,0,0,0,0,0,0,0
63388,2,1,1984,14,14,14,14,14,14,14,14,14,14
63389,1,1,1984,9,9,9,9,9,9,9,9,9,9
63390,0,1,1984,0,0,0,0,0,0,0,0,0,0
63390,1,1,1984,0,0,0,0,0,0,0,0,0,0
63391,1,1,1984,0,0,0,0,0,0,0,0,0,0
63391,2,1,1984,0,0,0,0,0,0,0,0,0,0
63391,3,1,1984,0,0,0,0,0,0,0,0,0,0
63392,1,1,1984,0,0,0,0,0,0,0,0,0,0
63392,2,1,1984,0,0,0,0,0,0,0,0,0,0
63393,1,1,1984,29,10,0,17,16,27,15,20,27,8
63394,1,1,1984,16,16,16,16,16,16,16,16,16,16
63395,1,1,1984,18,18,18,18,18,18,18,18,18,18
63396,1,1,1984,0,0,0,0,0,0,0,0,0,0
63396,2,1,1984,0,0,0,0,0,0,0,0,0,0
63397,1,1,1984,0,0,0,0,0,0,0,0,0,0
63397,2,1,1984,0,0,0,0,0,0,0,0,0,0
63398,1,1,1984,0,0,0,0,0,0,0,0,0,0
63399,0,1,1984,0,0,0,0,0,0,0,0,0,0
63399,0,2,1984,0,0,0,0,0,0,0,0,0,0
63399,0,3,1984,0,0,0,0,0,0,0,0,0,0
63399,1,1,1984,0,0,0,0,0,0,0,0,0,0
63399,2,1,1984,0,0,0,0,0,0,0,0,0,0
63400,1,1,1984,0,0,0,0,0,0,0,0,0,0
63400,2,1,1984,0,0,0,0,0,0,0,0,0,0
63401,0,1,1984,0,0,0,0,0,0,0,0,0,0
63401,1,1,1984,0,11,10,16,12,45,10,15,26,12
63402,1,1,1984,28,28,28,28,28,28,28,28,28,28
63402,2,1,1984,0,0,0,0,0,0,0,0,0,0
63403,0,1,1984,0,0,0,0,0,0,0,0,0,0
63403,1,1,1984,0,12,0,0,0,22,0,0,0,0
63404,1,1,1984,0,0,0,0,0,0,0,0,0,0
63404,2,1,1984,0,0,0,0,0,0,0,0,0,0
63405,1,1,1984,0,0,0,0,0,0,0,0,0,0
63406,1,1,1984,0,0,0,0,0,0,0,0,0,0
63406,2,1,1984,0,0,0,0,0,0,0,22,0,0
63407,1,1,1984,18,18,18,18,18,18,18,18,18,18
63408,1,1,1984,0,0,0,0,0,0,0,0,0,0
63408,2,1,1984,0,0,0,0,0,0,0,0,0,0
63408,3,1,1984,0,0,0,0,0,0,0,0,0,0
63409,1,1,1984,8,8,8,8,8,8,8,8,8,8
63410,1,1,1984,0,0,0,0,0,0,0,0,0,0
63410,2,1,1984,0,0,0,0,0,0,0,0,0,0
63411,1,1,1984,17,17,17,17,17,17,17,17,17,17
63412,1,1,1984,12,12,12,12,12,12,12,12,12,12
63413,1,1,1984,18,18,18,18,18,18,18,18,18,18
63413,2,1,1984,0,23,2,8,0,0,0,0,0,0
63414,0,1,1984,0,0,0,0,0,0,0,0,0,0
63414,1,1,1984,0,0,0,0,0,5,0,0,0,0
63415,1,1,1984,25,25,25,25,25,25,25,25,25,25
63416,1,1,1984,0,0,0,0,0,0,0,0,0,0
63416,2,1,1984,0,0,0,0,0,0,0,13,0,0
63417,0,1,1984,0,0,0,0,0,0,0,0,0,0
63417,1,1,1984,0,0,0,0,0,0,0,0,0,0
63418,0,1,1984,2,2,2,2,2,2,2,2,2,2
63418,1,1,1984,0,0,0,0,0,0,0,0,0,0
63419,1,1,1984,10,0,17,29,12,16,9,0,20,19
63420,1,1,1984,11,8,26,18,20,23,26,19,20,7
63420,2,1,1984,0,0,0,0,0,0,0,0,0,0
63421,1,1,1984,31,0,9,9,21,18,25,29,0,9
63422,1,1,1984,8,8,8,8,8,8,8,8,8,8
63423,1,1,1984,0,11,0,0,0,0,0,0,0,0
63424,1,1,1984,13,13,13,13,13,13,13,13,13,13
63425,1,1,1984,24,24,24,24,24,24,24,24,24,24
63425,2,1,1984,0,20,25,0,0,0,0,0,0,0
63426,0,1,1984,0,0,0,0,0,0,0,0,0,0
63426,1,1,1984,0,0,0,0,0,0,0,0,0,0
63427,0,1,1984,0,0,0,0,0,0,0,0,0,0
63427,1,1,1984,0,0,0,0,0,0,0,0,0,0
63428,1,1,1984,0,20,0,0,0,0,0,0,9,0
63429,1,1,1984,9,0,0,11,0,13,0,13,17,16
63429,2,1,1984,6,6,6,6,6,6,6,6,6,6
63430,1,1,1984,11,11,11,11,11,11,11,11,11,11
63431,1,1,1984,22,11,4,4,3,11,13,9,20,12
63431,2,1,1984,0,0,0,25,0,14,0,0,0,0
63431,3,1,1984,0,0,0,0,0,5,0,8,0,1
63432,1,1,1984,5,5,5,5,5,5,5,5,5,5
63432,2,1,1984,0,0,0,5,0,0,0,7,0,0
63433,1,1,1984,0,0,0,0,0,0,0,0,0,0
63433,2,1,1984,11,9,0,6,15,19,11,31,9,27
63434,1,1,1984,0,0,0,0,0,0,0,0,0,0
63435,1,1,1984,0,0,0,0,0,0,0,0,0,0
63435,2,1,1984,0,0,0,0,0,0,0,0,0,0
63436,1,1,1984,21,21,21,21,21,21,21,21,21,21
63437,0,1,1984,0,0,26,0,0,0,18,0,0,6
63437,1,1,1984,0,0,0,0,0,0,0,0,0,2
63438,1,1,1984,10,10,10,10,10,10,10,10,10,10
63439,1,1,1984,1,1,1,1,1,1,1,1,1,1
63440,1,1,1984,11,11,11,11,11,11,11,11,11,11
63440,2,1,1984,0,0,0,0,0,0,0,0,0,0
63441,1,1,1984,0,0,0,0,0,0,0,0,0,0
63442,0,1,1984,22,22,22,22,22,22,22,22,22,22
63442,1,1,1984,26,25,0,0,0,14,0,0,0,0
63443,1,1,1984,0,0,0,0,0,0,0,0,0,0
63443,2,1,1984,24,24,24,24,24,24,24,24,24,24
63444,1,1,1984,0,0,0,0,0,0,0,0,0,0
63445,1,1,1984,0,0,0,0,15,0,0,0,0,10
63445,2,1,1984,0,0,0,0,0,0,0,0,0,0
63446,0,1,1984,0,0,0,0,0,0,0,0,0,0
63446,1,1,1984,0,0,0,0,0,0,0,0,0,0
63447,1,1,1984,0,0,0,0,0,0,0,0,0,0
63448,1,1,1984,0,0,0,0,0,0,0,0,0,0
63448,2,1,1984,0,0,0,0,0,0,0,0,0,0
63448,3,1,1984,0,0,0,0,0,0,0,0,0,0
63449,1,1,1984,13,13,13,13,13,13,13,13,13,13
63449,2,1,1984,0,0,0,0,0,0,0,0,0,0
63450,1,1,1984,0,0,0,0,0,0,0,0,0,0
63450,2,1,1984,0,0,0,0,0,0,0,0,0,0
63451,1,1,1984,0,0,0,0,0,0,4,0,0,0
63451,2,1,1984,0,0,0,0,0,0,0,0,0,0
63451,3,1,1984,0,0,0,0,0,0,0,0,0,0
63452,0,1,1984,0,0,0,0,0,0,0,0,0,0
63452,1,1,1984,0,8,0,15,0,0,0,11,0,12
63453,1,1,1984,29,29,29,29,29,29,29,29,29,29
63454,1,1,1984,0,0,0,0,0,0,0,0,0,0
63454,2,1,1984,0,0,0,0,0,0,0,0,0,0
63454,3,1,1984,0,0,0,0,0,0,0,0,0,0
63454,4,1,1984,0,0,0,0,0,0,0,0,0,0
63455,1,1,1984,0,0,0,0,0,0,0,0,0,0
63455,2,1,1984,0,0,0,0,0,0,0,0,0,0
63456,0,1,1984,0,0,0,0,0,0,0,0,0,0
63456,1,1,1984,0,0,0,0,0,0,0,0,0,0
63457,1,1,1984,0,0,0,0,0,0,0,18,0,0
63458,1,1,1984,6,6,6,6,6,6,6,6,6,6
63459,1,1,1984,14,14,14,14,14,14,14,14,14,14
63460,0,1,1984,18,18,18,18,18,18,18,18,18,18
63460,1,1,1984,0,0,0,0,0,0,9,0,10,0
63461,1,1,1984,23,23,23,23,23,23,23,23,23,23
63462,1,1,1984,0,10,0,0,0,0,0,0,0,4
63462,2,1,1984,32,32,32,32,32,32,32,32,32,32
63463,1,1,1984,0,0,0,0,0,0,0,0,0,0
63464,1,1,1984,0,0,0,0,0,0,0,0,0,0
63464,2,1,1984,0,0,0,0,0,0,0,0,0,0
63465,1,1,1984,22,17,14,18,39,24,9,17,7,34
63465,2,1,1984,0,0,0,0,0,0,0,0,14,0
63465,3,1,1984,0,0,0,0,18,0,20,0,0,0
63465,4,1,1984,0,5,0,0,0,0,0,0,0,0
63465,5,1,1984,17,0,0,0,0,0,0,14,0,0
63465,6,1,1984,0,0,0,0,0,0,0,0,0,0
63466,1,1,1984,0,0,0,0,0,0,0,0,0,0
63466,2,1,1984,0,0,0,0,0,0,0,0,0,0
63467,1,1,1984,21,21,21,21,21,21,21,21,21,21
63468,0,1,1984,0,0,0,0,0,0,0,0,0,0
63468,1,1,1984,0,0,0,0,0,0,0,0,0,0
63469,1,1,1984,0,0,0,0,0,0,0,0,0,0
63469,2,1,1984,19,19,19,19,19,19,19,19,19,19
63470,1,1,1984,0,0,0,0,0,0,0,0,0,0
63470,2,1,1984,0,0,0,0,0,0,0,0,0,0
63471,1,1,1984,18,18,18,18,18,18,18,18,18,18
63472,1,1,1984,0,0,0,0,0,0,0,0,0,0
63472,2,1,1984,0,0,0,0,0,0,0,0,0,0
63473,1,1,1984,2,5,4,19,0,10,10,12,13,22
63474,1,1,1984,0,0,0,0,0,0,0,0,0,0
63474,2,1,1984,0,0,0,0,0,0,0,0,0,0
63475,1,1,1984,28,28,28,28,28,28,28,28,28,28
63476,1,1,1984,21,21,21,21,21,21,21,21,21,21
63476,2,1,1984,0,0,0,0,0,0,0,0,6,0
63477,1,1,1984,11,11,11,11,11,11,11,11,11,11
63478,1,1,1984,17,17,17,17,17,17,17,17,17,17
63478,2,1,1984,0,0,0,0,0,0,0,0,0,0
63479,1,1,1984,21,21,21,21,21,21,21,21,21,21
63480,1,1,1984,24,24,24,24,24,24,24,24,24,24
63481,0,1,1984,0,0,0,0,0,0,0,0,0,0
63481,1,1,1984,0,0,0,0,0,0,0,0,0,0
63482,1,1,1984,0,0,0,0,0,0,0,0,0,0
63482,2,1,1984,0,0,0,0,0,0,0,0,22,0
63483,0,1,1984,0,0,0,0,0,0,0,0,0,0
63483,0,2,1984,0,0,0,0,0,0,0,0,0,0
63483,1,1,1984,6,6,6,6,6,6,6,6,6,6
63484,1,1,1984,12,12,12,12,12,12,12,12,12,12
63485,0,1,1984,0,0,0,0,0,0,0,0,0,0
63485,1,1,1984,13,13,13,13,13,13,13,13,13,13
63486,0,1,1984,0,0,0,0,0,0,0,0,0,0
63486,1,1,1984,0,0,0,0,0,0,0,0,0,0
63487,1,1,1984,0,0,0,0,0,0,0,0,0,0
63487,2,1,1984,0,0,0,0,0,0,0,0,0,0
63488,0,1,1984,0,0,0,0,0,0,0,0,0,0
63488,1,1,1984,0,0,7,0,0,0,0,0,0,0
63490,0,1,1984,22,22,22,22,22,22,22,22,22,22
63490,1,1,1984,11,11,11,11,11,11,11,11,11,11
63491,1,1,1984,25,25,25,25,25,25,25,25,25,25
63492,1,1,1984,8,8,8,8,8,8,8,8,8,8
63493,1,1,1984,16,16,16,16,16,16,16,16,16,16
63494,1,1,1984,17,17,17,17,17,17,17,17,17,17
63495,1,1,1984,20,20,20,20,20,20,20,20,20,20
63495,2,1,1984,0,0,0,0,0,0,0,0,0,0
63496,1,1,1984,0,0,0,0,0,0,0,0,0,16
63496,2,1,1984,5,5,5,5,5,5,5,5,5,5
63497,1,1,1984,11,11,11,11,11,11,11,11,11,11
63498,1,1,1984,17,17,17,17,17,17,17,17,17,17
63499,1,1,1984,10,18,19,13,30,14,0,18,16,0
63500,0,1,1984,35,35,35,35,35,35,35,35,35,35
63500,1,1,1984,0,0,0,0,3,0,0,0,0,8
63501,0,1,1984,17,17,17,17,17,17,17,17,17,17
63501,1,1,1984,0,0,0,0,0,0,0,0,0,13
63501,2,1,1984,0,0,22,33,12,22,26,0,0,9
63502,1,1,1984,19,19,19,19,19,19,19,19,19,19
63503,1,1,1984,0,0,0,0,0,0,0,0,0,0
63504,1,1,1984,19,19,19,19,19,19,19,19,19,19
63505,1,1,1984,17,17,17,17,17,17,17,17,17,17
63506,1,1,1984,0,0,0,0,0,0,0,0,0,0
63507,0,1,1984,0,0,0,0,0,0,0,0,0,0
63507,1,1,1984,0,0,0,33,14,0,0,0,0,12
63508,1,1,1984,11,11,11,11,11,11,11,11,11,11
63509,1,1,1984,0,0,0,0,0,0,0,0,0,0
63510,1,1,1984,0,0,0,0,0,0,0,0,0,0
63510,2,1,1984,0,0,0,0,0,0,0,0,0,0
63511,1,1,1984,0,0,0,0,0,0,0,0,0,0
63511,2,1,1984,0,0,0,0,0,0,0,0,0,0
63512,1,1,1984,8,0,0,0,0,0,0,0,0,0
63512,2,1,1984,0,0,0,0,0,0,0,0,0,0
63513,1,1,1984,11,11,11,11,11,11,11,11,11,11
63514,1,1,1984,21,21,21,21,21,21,21,21,21,21
63515,0,1,1984,0,0,0,0,0,0,0,0,0,0
63515,1,1,1984,0,0,0,0,0,0,0,0,0,0
63516,1,1,1984,6,6,6,6,6,6,6,6,6,6
63517,1,1,1984,10,10,10,10,10,10,10,10,10,10
63518,1,1,1984,26,26,26,26,26,26,26,26,26,26
63519,1,1,1984,24,24,24,24,24,24,24,24,24,24
63520,1,1,1984,17,17,17,17,17,17,17,17,17,17
63521,1,1,1984,0,0,0,0,0,0,0,0,0,0
63521,2,1,1984,0,0,0,0,30,0,0,0,0,0
63522,1,1,1984,21,20,17,20,24,12,12,0,21,11
63523,1,1,1984,0,0,0,0,0,0,0,0,0,0
63524,0,1,1984,0,0,0,0,0,0,0,0,0,0
63524,0,2,1984,0,0,0,0,0,0,0,0,0,0
63524,1,1,1984,0,0,0,0,0,0,0,0,0,0
63525,1,1,1984,0,0,0,0,0,0,0,0,0,0
63525,2,1,1984,0,0,0,0,0,0,0,0,0,0
63526,1,1,1984,0,0,0,0,0,0,0,0,0,0
63526,2,1,1984,0,0,0,0,0,0,0,13,0,0
63527,1,1,1984,0,0,0,0,0,0,0,0,0,0
63527,2,1,1984,0,0,0,0,0,0,0,0,0,0
63528,1,1,1984,11,11,11,11,11,11,11,11,11,11
63529,1,1,1984,18,18,18,18,18,18,18,18,18,18
63530,0,1,1984,0,0,0,0,0,0,0,0,0,0
63530,0,2,1984,0,0,0,0,0,0,0,0,0,0
63530,2,1,1984,0,0,0,0,0,0,0,0,0,0
63531,1,1,1984,5,5,5,5,5,5,5,5,5,5
63532,1,1,1984,9,9,9,9,9,9,9,9,9,9
63532,2,1,1984,0,0,0,0,0,0,0,0,0,0
63533,0,1,1984,0,0,0,0,0,0,0,0,0,0
63533,1,1,1984,16,23,21,0,21,0,23,11,9,33
63534,1,1,1984,16,16,16,16,16,16,16,16,16,16
63535,1,1,1984,10,10,10,10,10,10,10,10,10,10
63536,0,1,1984,0,0,0,0,0,0,0,0,0,0
63536,1,1,1984,0,0,0,0,0,0,0,0,0,0
63537,0,1,1984,16,16,16,16,16,16,16,16,16,16
63537,1,1,1984,0,0,0,0,0,0,0,0,0,14
63538,0,1,1984,0,0,0,0,0,0,0,0,0,0
63538,1,1,1984,0,0,0,0,0,0,0,0,0,0
63539,1,1,1984,9,9,9,9,9,9,9,9,9,9
63539,2,1,1984,17,0,0,0,0,0,0,3,0,0
63539,3,1,1984,0,0,0,0,0,0,0,0,0,0
63540,1,1,1984,0,0,0,0,0,0,0,0,0,0
63540,2,1,1984,0,0,0,0,0,10,0,0,0,0
63541,1,1,1984,0,0,0,0,0,0,0,0,0,0
63541,2,1,1984,0,0,13,0,14,0,10,0,0,0
63542,1,1,1984,15,15,15,15,15,15,15,15,15,15
63542,2,1,1984,0,0,0,0,0,0,0,0,0,0
63543,1,1,1984,5,5,5,5,5,5,5,5,5,5
63544,0,1,1984,28,28,28,28,28,28,28,28,28,28
63544,1,1,1984,0,17,17,0,0,0,22,16,0,13
63545,1,1,1984,18,18,18,18,18,18,18,18,18,18
63546,1,1,1984,17,17,17,17,17,17,17,17,17,17
63546,2,1,1984,0,0,0,0,0,0,0,0,0,0
63546,3,1,1984,0,14,0,0,7,21,0,0,0,0
63547,0,1,1984,0,0,0,0,0,0,0,0,0,0
63547,1,1,1984,0,0,0,0,0,0,0,0,12,0
63548,1,1,1984,16,0,7,10,3,18,19,17,18,13
63549,0,1,1984,0,0,0,0,0,0,0,0,0,0
63549,1,1,1984,11,11,11,11,11,11,11,11,11,11
63550,1,1,1984,0,0,27,0,0,0,0,19,0,0
63551,0,1,1984,5,0,0,0,0,0,0,19,13,0
63551,0,2,1984,0,0,8,0,18,24,0,0,21,0
63551,1,1,1984,0,0,10,0,0,0,0,0,0,0
63552,1,1,1984,0,0,0,0,0,0,0,0,0,0
63553,0,1,1984,0,0,0,0,0,0,0,0,0,0
63553,1,1,1984,0,0,0,0,0,0,0,0,0,0
63554,1,1,1984,0,0,0,0,0,0,0,0,0,0
63554,2,1,1984,0,0,0,0,9,0,0,0,0,0
63555,1,1,1984,0,0,0,0,0,0,0,0,0,0
63555,2,1,1984,0,0,0,16,0,0,0,0,0,6
63556,1,1,1984,12,12,12,12,12,12,12,12,12,12
63556,2,1,1984,0,0,0,0,0,0,0,0,0,0
63557,1,1,1984,9,9,9,9,9,9,9,9,9,9
63558,1,1,1984,22,22,22,22,22,22,22,22,22,22
63558,2,1,1984,8,0,0,0,0,0,0,0,0,0
63558,3,1,1984,0,0,0,0,0,0,0,0,0,0
63559,1,1,1984,17,17,17,17,17,17,17,17,17,17
63559,2,1,1984,0,0,0,0,0,0,0,0,0,0
63560,0,1,1984,9,9,9,9,9,9,9,9,9,9
63560,1,1,1984,0,0,0,0,0,0,0,0,0,0
63561,1,1,1984,0,0,0,0,0,0,0,0,0,0
63561,2,1,1984,0,0,0,0,0,0,0,0,0,11
63562,1,1,1984,0,21,16,0,0,18,9,11,0,31
63562,2,1,1984,0,0,0,10,0,0,0,0,0,0
63563,1,1,1984,0,0,15,13,0,0,0,0,0,0
63563,2,1,1984,0,0,0,0,0,0,0,0,12,0
63563,3,1,1984,0,0,0,0,10,0,0,0,0,0
63563,4,1,1984,0,0,0,0,0,0,0,0,0,0
63564,0,1,1984,0,0,0,0,0,0,0,0,0,0
63564,1,1,1984,0,0,0,0,0,0,8,0,0,0
63565,1,1,1984,0,0,0,0,0,0,0,0,0,0
63566,0,1,1984,0,0,0,0,0,0,4,0,0,0
63566,1,1,1984,0,0,0,0,0,0,0,0,0,0
63567,1,1,1984,14,14,14,14,14,14,14,14,14,14
63568,1,1,1984,0,0,0,0,0,0,0,0,0,0
63568,2,1,1984,0,0,0,0,0,0,0,0,0,0
63569,1,1,1984,0,0,0,0,0,0,0,0,0,0
63570,1,1,1984,12,12,12,12,12,12,12,12,12,12
63571,0,1,1984,0,0,0,0,0,0,0,0,0,0
63571,1,1,1984,0,0,0,0,0,0,0,0,20,0
63572,1,1,1984,4,4,4,4,4,4,4,4,4,4
63573,1,1,1984,3,3,3,3,3,3,3,3,3,3
63574,0,1,1984,0,0,0,0,0,0,0,0,0,0
63574,1,1,1984,0,0,0,0,0,0,0,0,0,0
63575,1,1,1984,0,0,0,0,0,0,0,0,0,0
63575,2,1,1984,0,0,0,0,0,0,16,0,0,0
63576,0,1,1984,0,0,0,0,0,0,0,0,0,0
63576,1,1,1984,8,0,0,0,0,0,0,0,0,0
63577,1,1,1984,0,0,0,0,0,0,0,0,0,0
63577,2,1,1984,0,0,0,0,0,0,0,0,0,0
63578,1,1,1984,0,0,0,0,0,0,0,0,0,0
63578,2,1,1984,0,0,0,0,0,0,0,0,0,0
63579,1,1,1984,0,0,0,0,0,0,2,0,0,0
63579,2,1,1984,0,0,0,0,0,0,0,0,0,0
63579,3,1,1984,0,0,0,0,0,0,0,0,0,0
63579,4,1,1984,0,0,0,0,0,0,0,0,0,0
63579,5,1,1984,0,0,0,0,0,0,23,0,0,0
63580,1,1,1984,10,10,10,10,10,10,10,10,10,10
63581,1,1,1984,0,0,0,0,0,0,0,0,0,0
63581,2,1,1984,0,0,0,0,0,0,0,0,0,0
63581,3,1,1984,16,0,7,17,10,21,0,0,11,0
63581,4,1,1984,15,10,0,5,0,0,0,12,0,0
63581,5,1,1984,0,0,0,0,0,7,0,0,0,33
63582,0,1,1984,18,18,18,18,18,18,18,18,18,18
63582,1,1,1984,0,0,20,0,0,0,0,0,0,0
63583,1,2,1984,24,24,24,24,24,24,24,24,24,24
63584,1,1,1984,0,0,0,0,0,0,7,0,0,0
63585,0,1,1984,0,0,0,0,0,0,0,0,0,0
63585,1,1,1984,0,0,0,12,0,0,0,0,0,0
63586,1,1,1984,0,0,0,0,0,0,0,0,0,0
63586,2,1,1984,0,0,0,0,0,0,0,0,0,0
63587,1,1,1984,0,0,0,0,0,0,0,0,0,0
63587,2,1,1984,0,0,0,0,0,0,0,0,0,0
63588,0,1,1984,0,0,0,0,0,0,0,0,0,0
63588,1,1,1984,0,0,0,0,0,0,0,0,0,0
63589,0,1,1984,0,0,28,0,0,0,0,0,0,0
63589,0,2,1984,0,0,0,0,0,35,0,0,0,24
63589,1,1,1984,0,0,0,0,0,0,0,0,0,16
63590,1,1,1984,4,4,4,4,4,4,4,4,4,4
63590,2,1,1984,8,8,8,8,8,8,8,8,8,8
63591,1,1,1984,14,14,14,14,14,14,14,14,14,14
63592,1,1,1984,0,0,0,0,0,0,0,0,0,0
63593,1,1,1984,0,0,0,0,0,0,0,0,0,0
63593,2,1,1984,0,0,0,0,0,0,0,0,0,0
63593,3,1,1984,17,0,7,18,4,9,13,17,25,23
63594,1,1,1984,18,18,18,18,18,18,18,18,18,18
63595,1,1,1984,21,21,21,21,21,21,21,21,21,21
63596,1,1,1984,7,7,7,7,7,7,7,7,7,7
63597,1,1,1984,0,0,0,0,0,0,0,0,0,0
63598,1,1,1984,0,0,0,0,0,0,0,0,0,0
63599,1,1,1984,14,14,14,14,14,14,14,14,14,14
63600,1,1,1984,0,0,0,0,0,0,0,0,0,0
63601,1,1,1984,0,0,0,0,0,0,0,0,0,0
63602,1,1,1984,0,0,0,0,0,0,0,0,0,0
63602,2,1,1984,0,0,0,0,0,0,0,0,11,0
63602,3,1,1984,0,0,0,0,0,0,0,0,0,0
63602,4,1,1984,0,0,0,0,0,0,0,0,0,0
63602,5,1,1984,0,0,0,0,0,0,0,0,0,0
63602,6,1,1984,0,0,0,0,0,0,0,0,0,0
63603,1,1,1984,0,0,0,0,0,3,0,0,0,0
63604,1,1,1984,26,0,0,0,6,0,0,0,0,0
63604,2,1,1984,0,0,0,0,0,0,0,0,0,0
63605,1,1,1984,0,0,0,0,0,39,0,0,0,0
63605,2,1,1984,0,0,0,0,0,0,0,0,0,0
63606,1,1,1984,0,0,0,0,0,0,0,0,0,0
63607,1,1,1984,0,0,0,0,0,0,0,0,0,0
63608,1,1,1984,17,17,17,17,17,17,17,17,17,17
63609,1,1,1984,0,0,0,0,0,0,0,0,0,0
63609,2,1,1984,0,7,32,0,9,16,0,0,15,0
63610,1,1,1984,6,25,17,12,32,23,13,19,17,10
63611,1,1,1984,17,17,17,17,17,17,17,17,17,17
63612,1,1,1984,21,21,21,21,21,21,21,21,21,21
63613,1,1,1984,0,0,0,0,0,0,0,0,0,0
63613,2,1,1984,0,0,0,0,0,0,0,0,0,0
63614,1,1,1984,0,0,0,0,0,0,0,0,0,0
63615,1,1,1984,0,0,0,0,0,0,0,11,0,0
63615,2,1,1984,0,0,0,0,0,0,0,0,0,0
63615,3,1,1984,0,0,0,0,0,0,0,0,0,0
63616,0,1,1984,0,0,0,0,0,0,0,0,0,0
63616,0,2,1984,0,0,0,0,0,0,13,17,0,0
63616,1,1,1984,0,0,0,0,0,0,0,0,0,0
63617,1,1,1984,30,30,30,30,30,30,30,30,30,30
63618,1,1,1984,12,12,12,12,12,12,12,12,12,12
63619,1,1,1984,0,0,0,0,0,0,0,0,0,0
63620,1,1,1984,0,0,0,0,0,0,0,0,0,0
63620,2,1,1984,0,0,27,0,0,0,0,0,0,0
63620,3,1,1984,0,0,0,0,0,0,0,0,14,0
63621,1,1,1984,14,14,14,14,14,14,14,14,14,14
63622,1,1,1984,11,21,28,9,11,26,21,8,23,3
63622,2,1,1984,0,0,0,0,0,16,0,0,0,0
63622,3,1,1984,0,14,0,0,0,0,0,0,0,11
63623,1,1,1984,0,12,0,0,8,0,0,0,0,0
63623,2,1,1984,0,0,0,0,0,0,0,0,0,0
63624,0,1,1984,28,28,28,28,28,28,28,28,28,28
63624,1,1,1984,0,10,0,0,0,6,0,0,0,0
63625,0,1,1984,20,20,20,20,20,20,20,20,20,20
63625,1,1,1984,0,0,0,0,0,0,6,0,0,2
63626,1,1,1984,14,0,0,14,18,9,23,4,15,2
63627,0,1,1984,30,30,30,30,30,30,30,30,30,30
63627,1,1,1984,0,0,0,0,0,0,0,0,0,24
63628,0,1,1984,27,27,27,27,27,27,27,27,27,27
63628,1,1,1984,24,0,0,19,0,0,0,0,0,0
63629,1,1,1984,10,0,0,13,9,15,0,30,0,0
63629,2,1,1984,13,13,13,13,13,13,13,13,13,13
63629,3,1,1984,0,0,0,5,0,0,14,0,0,0
63630,1,1,1984,12,12,12,12,12,12,12,12,12,12
63631,1,1,1984,6,6,6,6,6,6,6,6,6,6
63631,2,1,1984,0,0,0,0,0,0,0,0,0,0
63632,1,1,1984,16,16,16,16,16,16,16,16,16,16
63633,0,1,1984,23,23,23,23,23,23,23,23,23,23
63633,0,2,1984,20,20,20,20,20,20,20,20,20,20
63633,1,1,1984,18,7,16,14,32,23,15,10,16,11
63634,1,1,1984,23,23,23,23,23,23,23,23,23,23
63634,2,1,1984,13,9,0,10,18,5,7,7,8,8
63635,1,1,1984,34,30,3,0,15,16,0,0,2,0
63636,1,1,1984,24,24,24,24,24,24,24,24,24,24
63637,1,1,1984,0,0,0,0,0,0,0,0,0,0
63637,2,1,1984,0,0,0,0,0,0,0,0,0,0
63638,1,1,1984,0,0,0,0,0,0,0,0,0,0
63638,2,1,1984,0,0,0,0,0,0,0,0,0,0
63639,1,1,1984,0,0,0,0,0,0,0,0,0,0
63639,2,1,1984,0,11,0,0,0,0,0,0,0,0
63640,0,1,1984,0,0,0,0,0,0,0,0,0,0
63640,1,1,1984,0,0,0,0,0,0,0,0,0,0
63641,0,1,1984,1,1,1,1,1,1,1,1,1,1
63641,1,1,1984,0,0,0,0,0,0,0,0,0,0
63642,1,1,1984,23,23,23,23,23,23,23,23,23,23
63642,2,1,1984,4,4,4,4,4,4,4,4,4,4
63643,1,1,1984,27,27,27,27,27,27,27,27,27,27
63644,1,1,1984,0,0,0,0,0,0,11,0,0,0
63645,0,1,1984,0,0,0,0,0,0,0,0,0,0
63645,1,1,1984,0,9,4,0,0,0,0,15,0,32
