ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
62542,1986,0,0,0,0,3,0,0,0,0,0
62543,1986,10,10,10,10,10,10,10,10,10,10
62544,1986,10,10,10,10,10,10,10,10,10,10
62545,1986,8,8,8,8,8,8,8,8,8,8
62546,1986,7,7,7,7,7,7,7,7,7,7
62547,1986,9,9,9,9,9,9,9,9,9,9
62548,1986,10,10,10,10,10,10,10,10,10,10
62549,1986,21,21,26,21,21,21,21,21,21,21
62550,1986,0,0,8,14,5,21,25,0,0,0
62551,1986,0,0,0,0,0,11,0,0,0,0
62552,1986,7,7,7,7,7,7,7,7,7,7
62553,1986,29,14,42,20,34,36,46,7,9,13
62554,1986,0,8,0,15,36,0,0,0,0,0
62555,1986,18,18,18,18,18,18,18,18,18,18
62556,1986,14,14,14,14,14,14,14,14,14,14
62557,1986,22,22,22,22,22,22,22,22,22,22
62558,1986,0,16,24,12,15,11,6,8,12,0
62559,1986,18,18,18,18,18,18,18,18,18,18
62560,1986,1,1,1,1,1,1,1,1,1,1
62561,1986,0,0,0,0,0,0,0,0,0,0
62562,1986,0,0,0,0,4,0,0,0,0,0
62563,1986,6,6,6,6,6,6,6,6,6,6
62564,1986,22,22,22,22,22,22,22,22,22,22
62565,1986,21,21,21,21,21,21,21,21,21,21
62566,1986,4,4,4,4,4,4,4,4,4,4
62567,1986,0,0,0,0,14,0,0,0,0,0
62568,1986,0,0,0,0,0,0,0,0,0,2
62569,1986,0,0,0,0,0,0,0,0,0,0
62570,1986,17,17,17,17,17,17,17,17,17,17
62571,1986,0,0,0,10,0,0,0,0,0,0
62572,1986,0,0,0,0,0,0,0,0,0,0
62573,1986,17,17,17,17,17,17,17,17,17,17
62574,1986,0,0,0,0,0,0,0,0,0,0
62575,1986,5,5,5,5,5,5,5,5,5,5
62576,1986,9,9,9,9,9,9,9,9,9,9
62577,1986,28,28,28,28,28,28,28,29,28,28
62578,1986,26,26,26,26,26,26,26,26,26,26
62579,1986,7,7,7,7,7,7,7,7,7,7
62580,1986,25,25,25,25,25,25,25,25,25,25
62581,1986,3,3,3,3,3,3,3,3,3,3
62582,1986,0,0,7,21,0,0,0,0,0,0
62583,1986,0,0,0,19,0,13,0,0,5,0
62584,1986,6,6,6,6,6,6,6,6,6,6
62585,1986,0,0,0,0,0,0,0,0,0,15
62586,1986,0,0,0,0,0,6,0,0,17,0
62587,1986,25,25,25,25,25,25,25,25,25,25
62588,1986,11,11,11,11,11,11,11,11,11,11
62589,1986,0,0,0,0,0,0,0,0,0,0
62590,1986,0,0,0,0,0,0,0,0,0,0
62591,1986,23,18,28,20,20,14,17,18,15,17
62592,1986,23,23,23,23,23,23,23,23,23,23
62593,1986,5,5,5,5,16,5,5,5,5,5
62594,1986,22,19,3,0,8,13,27,9,6,7
62595,1986,0,0,0,0,0,0,0,10,36,0
62596,1986,0,0,0,0,0,0,0,0,0,0
62597,1986,10,0,0,5,12,0,0,0,0,7
62598,1986,2,2,2,2,2,2,2,2,2,2
62599,1986,0,0,0,0,0,0,0,0,0,0
62600,1986,18,18,18,18,18,18,18,18,18,18
62601,1986,27,27,27,27,27,27,27,27,27,27
62602,1986,0,0,0,0,0,0,0,0,0,0
62603,1986,22,22,22,22,22,22,22,22,22,22
62604,1986,0,0,0,0,0,0,0,0,0,0
62605,1986,27,22,18,0,0,0,0,0,7,0
62606,1986,15,15,15,15,15,15,15,15,15,15
62607,1986,0,0,0,0,0,0,0,0,0,0
62608,1986,13,13,13,13,13,13,13,13,13,13
62609,1986,15,20,26,28,11,5,11,19,6,24
62610,1986,11,11,11,11,11,11,11,11,11,11
62611,1986,10,10,10,10,10,10,10,10,10,10
62612,1986,0,0,0,0,0,0,0,0,0,0
62613,1986,10,2,2,2,2,2,14,2,2,2
62614,1986,0,0,0,0,0,0,0,0,0,0
62615,1986,0,0,0,0,0,0,0,0,0,0
62616,1986,0,0,0,0,0,0,0,0,0,0
62617,1986,8,12,30,22,3,13,10,21,30,13
62618,1986,27,27,27,27,27,27,27,27,27,27
62619,1986,17,17,17,17,17,17,17,17,17,17
62620,1986,0,0,0,0,0,0,13,0,0,11
62621,1986,10,10,10,10,10,10,10,10,10,10
62622,1986,13,13,13,13,13,13,13,13,13,13
62623,1986,0,0,0,0,12,0,4,0,0,0
62624,1986,19,19,19,19,19,19,19,19,19,19
62625,1986,14,14,14,14,14,14,14,14,14,14
62626,1986,15,15,15,15,15,15,15,15,15,15
62627,1986,25,25,25,25,25,25,25,25,25,25
62628,1986,0,0,0,0,0,0,0,0,0,0
62629,1986,8,8,8,8,8,8,8,8,8,8
62630,1986,0,0,0,0,0,0,0,0,0,0
62631,1986,7,7,7,7,7,7,7,7,7,7
62633,1986,0,0,0,18,0,0,0,0,0,0
62634,1986,4,4,4,4,4,4,4,4,4,4
62635,1986,0,0,0,0,0,0,0,0,0,0
62636,1986,8,8,8,8,8,8,8,8,8,8
62637,1986,19,19,19,19,19,19,19,19,19,19
62638,1986,5,5,5,5,5,5,5,5,5,5
62639,1986,13,17,4,12,9,17,10,6,6,10
62640,1986,0,0,18,0,0,0,0,24,0,0
62641,1986,28,28,28,28,28,28,28,28,28,28
62642,1986,12,12,12,12,12,12,12,12,12,12
62643,1986,8,8,8,8,8,8,8,8,8,8
62644,1986,3,25,20,27,11,20,4,23,24,9
62645,1986,0,0,0,0,0,10,0,0,0,0
62646,1986,0,0,0,0,0,0,0,0,0,0
62647,1986,0,0,0,0,0,0,0,0,0,0
62648,1986,9,9,9,9,9,9,9,9,9,9
62649,1986,14,14,14,14,14,14,14,14,14,14
62650,1986,25,25,25,25,25,25,25,25,25,25
62651,1986,17,17,17,17,17,17,17,17,17,17
62652,1986,18,18,18,18,18,18,18,18,18,18
62653,1986,0,0,0,0,0,0,0,0,0,0
62654,1986,0,0,0,0,0,0,0,10,0,0
62655,1986,0,0,10,14,0,0,0,18,0,0
62656,1986,29,29,29,29,29,29,29,29,29,29
62657,1986,7,7,7,7,7,7,7,7,7,7
62658,1986,0,0,0,0,0,0,0,0,0,0
62659,1986,0,0,0,0,0,0,0,0,0,0
62660,1986,33,33,33,33,33,33,33,33,33,33
62661,1986,0,0,0,0,0,0,0,0,0,0
62662,1986,0,0,0,0,0,0,0,0,0,0
62663,1986,0,0,0,0,14,0,0,0,0,0
62664,1986,0,0,3,18,0,0,6,13,0,0
62665,1986,7,7,7,7,7,7,7,7,7,7
62666,1986,19,19,19,19,19,19,19,19,19,19
62667,1986,12,9,12,3,21,23,7,17,30,12
62668,1986,8,8,8,8,8,8,8,8,8,8
62669,1986,16,16,16,16,16,16,16,16,16,16
62670,1986,0,0,0,0,0,0,0,0,0,0
62671,1986,10,10,10,10,10,10,10,10,10,10
62672,1986,0,0,0,0,12,16,0,0,0,0
62673,1986,0,0,0,0,0,0,0,0,0,0
62674,1986,0,0,0,0,0,0,0,0,0,0
62675,1986,0,0,0,0,0,0,0,0,0,0
62676,1986,0,0,0,0,0,0,0,0,0,0
62677,1986,0,0,0,0,0,0,11,0,0,0
62678,1986,15,15,15,15,15,15,15,15,15,15
62679,1986,12,12,12,12,12,12,12,12,12,12
62680,1986,0,14,8,0,0,0,0,0,0,0
62681,1986,23,23,23,23,23,23,23,23,23,23
62682,1986,22,22,22,22,22,22,22,22,22,22
62683,1986,37,37,37,37,37,37,37,37,37,37
62684,1986,10,26,16,22,5,17,16,21,9,11
62685,1986,16,16,16,16,16,16,16,16,16,16
62686,1986,0,0,0,0,0,0,0,0,0,0
62687,1986,0,0,0,0,0,0,0,0,0,0
62688,1986,0,0,0,0,0,0,10,0,0,0
62689,1986,0,0,0,0,0,0,0,0,0,0
62690,1986,3,3,3,3,3,17,3,3,3,3
62691,1986,0,0,0,34,0,16,11,0,0,0
62692,1986,24,24,24,24,24,24,24,24,24,24
62693,1986,0,0,0,0,0,0,0,0,0,0
62694,1986,19,19,19,19,19,19,19,19,19,24
62695,1986,8,8,8,8,9,8,8,46,10,8
62696,1986,25,21,8,14,23,12,17,18,9,25
62697,1986,0,0,0,0,0,0,0,0,0,0
62698,1986,20,20,20,20,20,20,20,20,20,20
62699,1986,28,28,28,28,28,28,28,28,28,28
62700,1986,23,23,23,23,23,23,23,23,23,23
62701,1986,18,18,18,18,18,18,18,18,18,18
62702,1986,14,14,14,14,14,14,14,14,14,14
62703,1986,8,8,8,8,8,8,8,8,8,8
62704,1986,15,15,15,15,15,15,15,15,15,15
62705,1986,0,0,0,0,0,0,0,0,0,0
62706,1986,22,3,27,20,23,3,20,13,36,24
62707,1986,0,0,0,0,0,0,0,0,0,0
62708,1986,18,18,18,18,18,18,18,18,18,18
62709,1986,15,9,4,10,15,18,0,12,11,15
62710,1986,0,0,0,0,0,0,0,0,0,0
62711,1986,2,2,2,2,2,2,2,2,2,2
62712,1986,0,0,0,0,0,0,0,0,0,0
62713,1986,10,10,10,10,10,10,10,10,10,10
62714,1986,4,4,4,4,4,4,4,4,4,4
62715,1986,0,0,0,0,0,0,0,0,0,0
62716,1986,0,0,0,0,0,0,0,0,0,0
62717,1986,0,0,4,0,0,0,0,0,0,0
62718,1986,16,16,16,16,16,16,16,16,16,16
62719,1986,0,0,0,0,0,0,0,0,0,0
62720,1986,0,0,0,0,0,12,0,11,0,0
62721,1986,18,18,18,18,18,18,18,18,18,18
62722,1986,0,0,0,0,0,0,0,0,0,0
62723,1986,0,0,0,11,0,0,0,0,0,0
62724,1986,5,5,5,5,5,5,5,5,5,5
62725,1986,14,14,14,14,14,14,14,14,14,14
62726,1986,11,11,11,11,11,11,11,11,11,11
62727,1986,7,7,7,7,7,7,7,7,7,7
62728,1986,0,0,0,0,0,0,0,0,0,0
62729,1986,24,24,24,24,24,24,24,24,24,24
62730,1986,3,3,3,3,3,3,3,3,3,3
62731,1986,8,0,11,0,5,0,9,8,23,20
62732,1986,16,16,16,16,16,16,16,16,16,16
62733,1986,9,9,9,9,9,9,9,9,9,9
62734,1986,1,1,1,1,1,1,1,1,1,1
62735,1986,16,16,16,16,16,16,16,16,16,16
62736,1986,15,15,15,15,16,15,15,15,15,15
62737,1986,6,15,6,6,6,17,10,12,6,21
62738,1986,14,14,14,14,14,14,14,14,14,14
62739,1986,44,44,44,44,44,44,44,44,44,44
62740,1986,0,9,21,0,0,0,0,0,0,23
62741,1986,3,11,23,19,26,15,6,0,15,35
62742,1986,9,0,0,0,0,0,0,0,0,0
62743,1986,0,0,0,0,0,0,0,0,0,0
62744,1986,27,27,27,27,27,27,27,27,27,27
62745,1986,0,0,0,0,0,0,0,0,0,0
62746,1986,19,21,13,16,24,37,30,8,9,23
62747,1986,0,0,6,0,0,15,0,0,0,0
62748,1986,0,0,0,0,0,0,0,0,0,0
62749,1986,26,26,26,26,26,26,26,26,26,26
62750,1986,0,0,0,0,0,0,0,0,0,0
62751,1986,10,0,0,0,0,0,0,16,0,0
62752,1986,18,18,18,18,18,18,18,18,18,18
62753,1986,0,0,0,0,0,0,0,0,0,0
62754,1986,0,0,0,0,0,0,0,0,0,0
62755,1986,0,0,0,0,0,0,0,0,0,0
62756,1986,0,14,0,0,0,0,10,17,14,0
62757,1986,0,4,0,0,0,0,0,0,0,0
62758,1986,8,0,0,0,0,11,0,0,0,0
62759,1986,33,33,33,33,33,33,33,33,33,33
62760,1986,0,14,0,17,0,0,0,0,0,13
62761,1986,9,0,8,0,0,0,17,24,0,0
62762,1986,16,0,0,7,0,28,0,12,0,0
62763,1986,0,0,0,0,0,0,0,0,0,0
62764,1986,24,24,24,24,24,24,24,24,24,24
62765,1986,22,22,22,22,22,22,22,22,22,22
62766,1986,15,15,15,15,15,15,15,15,15,15
62767,1986,3,3,3,3,3,3,3,3,3,3
62768,1986,27,27,27,27,27,27,27,27,27,27
62769,1986,21,21,21,21,21,21,21,21,21,21
62770,1986,0,0,0,0,0,0,0,0,0,0
62771,1986,20,20,20,20,20,20,20,20,20,20
62772,1986,15,15,15,15,15,15,15,15,15,15
62773,1986,0,0,0,0,0,0,0,0,0,0
62774,1986,23,23,23,23,23,23,23,23,23,23
62775,1986,0,0,0,0,0,0,0,0,0,0
62776,1986,0,0,0,0,0,0,0,0,0,0
62777,1986,0,0,0,0,0,0,0,0,0,0
62778,1986,0,0,0,0,0,0,0,0,0,0
62779,1986,24,24,24,24,24,24,24,24,24,24
62780,1986,36,36,36,36,36,36,36,36,36,36
62781,1986,0,0,0,0,0,0,0,0,0,0
62782,1986,10,10,4,21,15,17,9,26,21,4
62783,1986,0,0,0,12,0,6,9,0,0,0
62784,1986,8,8,8,8,8,8,8,8,8,8
62785,1986,0,0,0,0,0,0,0,0,0,0
62786,1986,0,0,0,0,0,0,0,0,0,0
62787,1986,0,0,0,0,0,0,0,0,0,0
62788,1986,0,0,0,0,0,0,0,0,0,0
62789,1986,25,25,25,25,25,25,25,25,25,25
62790,1986,5,5,5,5,5,5,5,5,5,5
62791,1986,20,20,20,20,20,20,20,20,20,20
62792,1986,17,0,6,0,0,0,0,0,5,20
62793,1986,0,0,0,0,0,0,0,0,0,0
62794,1986,0,0,0,0,0,0,6,0,6,0
62795,1986,32,13,17,24,31,26,16,8,16,17
62796,1986,0,0,0,0,0,0,0,0,0,0
62797,1986,0,0,0,0,0,0,0,0,0,0
62798,1986,16,16,16,16,16,16,16,16,16,16
62799,1986,20,17,11,15,15,3,7,22,4,12
62800,1986,22,22,22,22,22,22,22,22,22,22
62801,1986,8,8,8,8,8,8,8,8,8,8
62802,1986,0,0,0,0,0,9,7,0,13,0
62803,1986,0,0,5,0,0,0,0,0,0,13
62804,1986,33,33,33,33,33,33,33,33,33,33
62805,1986,11,11,11,11,11,11,11,11,11,11
62806,1986,2,2,2,2,2,2,2,2,2,2
62807,1986,0,0,0,0,0,0,0,0,0,0
62808,1986,18,18,18,18,18,18,18,18,18,18
62809,1986,1,1,1,1,1,1,1,1,1,1
62810,1986,13,13,13,13,13,13,13,13,13,13
62811,1986,26,26,26,26,26,26,26,26,26,26
62812,1986,10,10,10,10,10,10,10,10,10,10
62813,1986,19,0,0,14,18,0,0,0,0,0
62814,1986,0,0,0,0,0,0,0,0,0,4
62815,1986,0,0,0,0,2,13,0,0,0,0
62816,1986,0,0,0,0,0,0,0,0,0,0
62817,1986,0,0,0,0,0,0,0,0,0,0
62818,1986,3,7,0,3,0,0,0,0,0,0
62819,1986,25,11,22,2,17,8,17,4,0,30
62820,1986,0,0,0,0,0,0,0,0,0,0
62821,1986,28,28,28,28,28,28,28,28,28,28
62822,1986,24,24,24,24,24,24,24,24,24,24
62823,1986,11,8,0,11,0,6,0,0,0,8
62824,1986,0,0,0,0,0,0,0,0,0,0
62825,1986,4,4,4,4,4,4,4,4,4,4
62826,1986,0,0,0,0,0,0,0,0,0,0
62827,1986,22,22,22,22,22,22,22,22,22,22
62828,1986,27,27,27,27,27,27,27,27,27,27
62829,1986,29,0,0,0,5,21,0,0,0,7
62830,1986,0,0,0,0,0,0,0,0,0,0
62831,1986,15,15,15,15,15,15,15,15,15,15
62832,1986,15,15,15,15,15,15,15,15,15,15
62833,1986,19,19,19,19,19,19,19,19,19,19
62834,1986,0,0,8,25,15,17,18,0,0,18
62836,1986,12,12,12,12,12,12,12,12,12,12
62837,1986,20,20,20,20,20,20,20,20,20,20
62838,1986,0,0,0,0,0,0,0,0,0,0
62839,1986,4,4,4,4,4,4,4,4,4,4
62840,1986,0,0,0,0,0,0,0,0,0,0
62841,1986,0,0,0,0,0,0,0,0,0,0
62842,1986,13,13,13,13,13,13,13,13,13,13
62843,1986,9,9,9,9,9,9,9,9,9,9
62844,1986,12,13,12,12,12,12,12,29,12,12
62845,1986,0,0,0,0,0,0,0,0,0,0
62846,1986,0,0,0,0,0,0,0,0,0,0
62847,1986,12,2,11,10,0,0,14,15,0,0
62848,1986,0,0,0,0,0,0,0,0,0,0
62849,1986,0,0,0,0,0,0,0,0,0,0
62850,1986,19,19,19,19,19,19,19,19,19,19
62851,1986,5,5,5,5,5,5,5,5,5,5
62852,1986,1,1,11,1,1,1,1,1,1,14
62853,1986,4,4,4,4,4,4,4,4,4,4
62854,1986,23,23,23,23,23,23,23,23,23,23
62855,1986,0,15,0,22,8,4,26,0,0,0
62856,1986,14,14,14,14,14,14,14,14,14,14
62857,1986,3,18,0,0,0,10,16,10,17,0
62858,1986,0,0,0,0,0,0,0,0,0,0
62859,1986,5,9,9,13,32,14,11,2,14,16
62860,1986,17,17,17,17,17,17,17,17,17,17
62861,1986,24,24,24,24,24,24,24,24,24,24
62862,1986,0,0,0,0,0,0,0,0,0,0
62863,1986,3,3,3,3,3,3,3,3,3,3
62864,1986,0,0,0,0,0,0,0,15,0,0
62865,1986,0,0,0,0,0,0,0,0,0,0
62866,1986,0,9,0,0,8,12,0,0,0,0
62867,1986,4,4,4,4,4,4,4,4,4,4
62868,1986,7,7,7,7,7,7,7,7,7,7
62869,1986,13,10,21,0,23,7,27,27,18,20
62870,1986,12,25,18,11,28,0,17,15,23,22
62871,1986,0,0,0,0,0,0,0,0,0,0
62872,1986,19,4,8,23,3,11,8,12,0,17
62873,1986,0,0,0,0,0,0,0,0,0,0
62874,1986,0,0,0,0,0,0,10,0,0,0
62875,1986,0,0,0,0,0,0,0,0,0,0
62876,1986,0,0,0,0,0,12,0,18,0,10
62877,1986,0,0,0,0,0,0,0,0,0,0
62878,1986,0,0,0,0,4,0,0,0,0,0
62879,1986,0,0,0,0,0,0,0,0,0,0
62880,1986,0,0,0,18,0,0,0,0,0,0
62881,1986,12,5,20,25,0,17,0,0,9,11
62882,1986,0,0,0,0,0,0,0,0,0,0
62883,1986,0,0,0,0,0,0,0,0,0,0
62884,1986,0,0,0,21,0,0,0,0,0,0
62885,1986,3,3,3,3,3,3,3,3,3,3
62886,1986,6,6,6,6,6,6,6,6,6,6
62887,1986,0,0,0,0,0,0,0,0,0,0
62888,1986,0,0,0,0,0,0,0,0,0,3
62889,1986,0,0,9,0,11,17,16,20,13,0
62890,1986,0,0,0,0,0,0,0,0,0,0
62891,1986,0,0,0,0,0,0,0,0,0,0
62892,1986,19,19,19,19,19,19,19,19,19,19
62893,1986,18,18,18,18,18,18,18,18,18,18
62894,1986,0,0,0,0,0,0,0,0,0,0
62895,1986,0,0,0,0,0,0,0,0,0,0
62896,1986,19,19,19,19,19,19,19,19,19,19
62897,1986,0,0,0,0,0,0,0,10,10,0
62898,1986,0,11,0,0,0,0,0,0,0,0
62899,1986,6,6,6,6,6,6,11,12,6,11
62900,1986,0,0,13,0,0,0,0,0,0,0
62901,1986,10,10,10,10,10,10,10,10,10,10
62902,1986,21,0,0,15,0,0,8,0,0,29
62903,1986,0,0,0,0,0,0,0,0,0,0
62904,1986,0,0,0,0,0,0,0,0,0,0
62905,1986,0,7,6,13,13,10,0,4,0,19
62906,1986,15,15,43,15,15,24,15,15,25,20
62907,1986,0,0,0,0,0,0,0,0,0,0
62908,1986,20,22,39,12,19,36,22,12,30,0
62909,1986,7,10,24,20,16,8,10,13,16,12
62910,1986,0,0,0,0,0,0,0,0,0,0
62911,1986,0,0,0,0,0,0,0,0,0,0
62912,1986,12,12,12,12,12,12,12,12,12,12
62913,1986,14,14,14,14,14,14,14,14,14,14
62914,1986,13,13,13,13,13,13,13,13,13,13
62915,1986,0,0,0,0,0,0,0,0,0,0
62916,1986,14,14,14,14,14,14,14,14,14,14
62917,1986,3,3,3,3,3,3,3,3,3,3
62918,1986,4,0,0,0,0,0,0,0,0,0
62919,1986,0,0,0,0,0,0,0,0,0,0
62920,1986,19,19,19,19,19,19,19,19,19,19
62921,1986,17,17,17,17,17,17,17,17,17,17
62922,1986,28,28,28,28,28,28,28,28,28,28
62923,1986,8,8,8,8,8,8,8,8,8,8
62924,1986,20,20,20,20,20,20,20,20,20,20
62925,1986,20,25,0,23,33,13,11,0,28,29
62926,1986,6,6,6,6,6,6,6,6,6,6
62927,1986,5,13,0,10,11,0,10,23,0,0
62928,1986,0,0,0,0,0,0,0,0,0,0
62929,1986,22,22,22,22,22,22,22,22,22,22
62930,1986,3,3,3,3,3,3,3,3,3,3
62931,1986,0,0,0,0,0,0,0,0,0,0
62932,1986,21,21,21,21,21,21,21,21,21,21
62933,1986,13,13,13,13,13,13,13,13,13,13
62934,1986,11,11,11,11,11,11,11,11,11,11
62935,1986,14,14,14,22,14,14,14,14,14,20
62936,1986,15,15,15,15,15,15,15,15,15,15
62937,1986,0,0,0,0,0,0,0,0,0,0
62938,1986,0,0,0,0,0,0,0,0,0,0
62939,1986,10,10,10,10,10,10,10,10,10,10
62940,1986,13,13,13,13,13,13,13,13,13,13
62942,1986,0,0,0,20,0,0,0,0,18,0
62943,1986,0,0,0,7,0,0,0,0,0,0
62944,1986,16,29,20,15,15,23,25,32,22,15
62945,1986,7,7,7,7,7,7,7,7,7,7
62946,1986,10,10,10,10,10,10,10,10,10,10
62947,1986,15,15,15,15,15,15,15,15,15,15
62948,1986,0,0,0,0,0,0,0,0,14,0
62949,1986,15,15,15,15,15,15,15,15,15,15
62950,1986,0,0,0,6,0,0,0,0,6,12
62951,1986,21,21,21,21,21,21,21,21,21,21
62952,1986,5,5,5,5,5,5,5,5,5,5
62953,1986,29,29,29,29,29,29,29,29,29,29
62954,1986,29,11,12,6,26,21,7,25,0,10
62955,1986,22,23,33,18,16,8,21,10,18,16
62956,1986,20,20,20,20,20,20,20,20,20,20
62957,1986,14,19,10,12,19,16,14,22,10,33
62958,1986,0,2,0,0,0,0,0,0,0,0
62959,1986,20,20,20,20,20,20,20,20,20,20
62960,1986,0,0,0,0,0,0,0,0,0,0
62961,1986,21,21,21,21,21,21,21,21,21,21
62962,1986,0,0,0,0,0,0,0,0,0,0
62963,1986,22,22,22,22,22,22,22,22,22,22
62964,1986,0,14,26,13,12,15,25,0,0,33
62965,1986,14,29,28,21,15,5,45,16,26,27
62966,1986,9,12,9,9,9,11,9,9,9,9
62967,1986,10,10,10,10,10,10,10,10,10,10
62968,1986,0,0,0,0,0,0,0,0,0,0
62969,1986,0,0,0,0,0,0,0,0,0,0
62971,1986,22,22,22,22,22,22,22,22,22,22
62972,1986,28,28,28,28,28,28,28,28,28,28
62973,1986,0,0,0,0,0,0,0,0,0,0
62974,1986,29,29,29,29,29,29,29,29,29,29
62975,1986,12,12,12,12,12,12,12,12,12,12
62976,1986,5,5,5,5,5,5,5,5,5,5
62977,1986,2,5,2,2,9,5,16,2,2,3
62978,1986,18,18,18,18,18,18,18,18,18,18
62979,1986,0,12,0,0,0,0,0,0,0,0
62980,1986,0,0,0,15,0,0,0,0,0,0
62981,1986,0,0,0,0,8,0,13,18,0,0
62982,1986,0,0,7,0,0,0,0,0,20,0
62983,1986,0,12,0,0,0,0,0,0,0,0
62984,1986,0,13,18,8,16,0,11,0,0,0
62985,1986,12,12,12,12,12,12,12,12,12,12
62986,1986,16,16,16,16,16,16,16,16,16,16
62987,1986,12,12,15,9,0,28,24,19,2,0
62988,1986,0,0,0,0,0,0,0,0,0,0
62989,1986,15,43,0,0,0,0,22,7,16,0
62990,1986,8,8,8,8,8,8,8,8,8,8
62991,1986,22,22,22,22,22,22,22,22,22,22
62992,1986,0,0,0,0,0,0,22,0,0,0
62993,1986,0,0,0,0,0,0,0,0,0,0
62994,1986,0,0,0,0,0,0,0,0,0,0
62995,1986,0,0,0,0,15,0,0,0,0,0
62996,1986,28,28,28,28,28,28,28,28,28,28
62997,1986,0,0,0,5,0,0,0,0,0,0
62998,1986,0,0,0,0,0,0,0,0,0,0
62999,1986,0,0,0,0,0,0,0,0,0,0
63000,1986,10,10,10,10,10,10,10,10,10,10
63001,1986,0,0,0,0,0,0,0,0,0,0
63002,1986,0,0,0,0,0,0,0,0,0,0
63003,1986,0,24,0,16,9,0,7,15,0,14
63004,1986,26,36,11,0,13,0,0,24,15,3
63005,1986,11,30,14,6,13,27,16,0,3,9
63006,1986,14,0,0,0,0,0,0,0,0,0
63007,1986,0,0,4,0,0,0,0,0,0,0
63008,1986,0,0,0,0,0,0,0,0,0,0
63009,1986,0,0,0,0,0,0,0,0,0,0
63010,1986,0,0,0,0,0,0,0,0,0,0
63011,1986,16,13,19,10,8,19,23,18,38,27
63012,1986,0,0,0,0,0,0,0,0,0,0
63014,1986,0,0,0,0,0,0,0,0,0,0
63015,1986,18,18,18,18,18,18,18,18,18,18
63016,1986,0,0,0,0,0,0,0,0,0,0
63017,1986,9,9,9,9,9,9,9,9,9,9
63018,1986,14,14,14,14,14,14,14,14,14,14
63019,1986,12,0,31,0,41,0,0,9,15,18
63020,1986,0,0,0,0,0,0,0,0,15,0
63022,1986,8,0,0,0,0,0,0,0,0,0
63023,1986,11,15,21,5,24,11,6,16,9,24
63024,1986,0,0,0,0,0,0,0,0,0,0
63025,1986,0,0,0,0,0,0,0,0,0,0
63026,1986,0,0,0,0,0,0,4,0,0,0
63027,1986,12,16,19,19,26,10,39,7,8,0
63028,1986,0,0,0,0,0,0,0,0,0,0
63029,1986,17,17,17,17,17,17,17,17,17,17
63030,1986,0,0,0,0,0,0,0,0,0,0
63031,1986,0,0,0,0,0,0,0,0,0,0
63032,1986,32,20,27,40,19,9,0,0,12,2
63033,1986,0,25,13,35,22,25,23,23,23,24
63034,1986,0,0,0,0,0,2,0,0,0,0
63035,1986,13,13,13,13,13,13,13,13,13,13
63036,1986,11,8,15,21,17,18,15,9,10,16
63037,1986,14,14,14,14,14,14,14,14,14,14
63038,1986,0,0,0,0,0,0,24,0,0,0
63039,1986,0,10,0,0,0,0,0,0,0,0
63040,1986,0,0,0,0,0,0,0,0,0,0
63041,1986,0,0,0,0,0,0,0,0,0,0
63042,1986,0,0,0,0,0,0,0,0,0,0
63043,1986,0,0,0,0,0,0,0,0,0,0
63044,1986,16,16,16,16,16,16,16,16,16,16
63045,1986,27,27,27,27,27,27,27,27,27,27
63046,1986,21,21,21,21,21,21,21,21,21,21
63047,1986,0,11,0,0,0,0,0,0,0,0
63048,1986,0,0,0,0,0,0,0,0,0,0
63049,1986,18,18,18,18,18,18,18,18,18,18
63050,1986,0,0,0,0,0,0,0,0,0,0
63051,1986,25,25,25,25,25,25,25,25,25,25
63052,1986,18,15,20,16,16,20,11,6,10,16
63053,1986,0,0,0,0,0,0,0,0,0,0
63054,1986,19,19,19,19,19,19,19,19,19,19
63055,1986,30,30,30,30,30,30,30,30,30,30
63056,1986,0,5,0,15,0,0,0,0,0,0
63057,1986,14,14,14,14,14,14,15,14,14,14
63058,1986,0,0,0,0,0,0,0,0,0,0
63059,1986,0,0,0,0,0,18,0,0,0,0
63060,1986,9,9,9,9,9,9,9,9,9,13
63061,1986,0,0,0,0,0,0,0,0,0,0
63062,1986,0,0,36,17,0,0,0,0,0,0
63063,1986,0,0,0,0,0,0,0,0,0,0
63064,1986,10,10,10,10,10,10,10,10,10,10
63065,1986,0,0,0,0,0,0,0,0,0,0
63066,1986,0,13,0,0,0,0,0,0,0,10
63067,1986,10,10,10,10,10,10,10,10,10,10
63068,1986,22,22,22,22,23,22,22,22,24,22
63069,1986,15,17,13,22,31,12,5,9,15,23
63070,1986,15,15,15,15,15,15,15,19,15,23
63071,1986,0,6,0,0,0,0,0,0,0,0
63072,1986,6,6,6,6,6,6,6,6,6,6
63073,1986,17,17,17,17,17,17,17,17,17,17
63074,1986,0,0,0,0,0,0,0,0,0,0
63075,1986,0,0,0,0,0,0,0,0,0,0
63076,1986,0,0,0,0,11,0,0,0,0,0
63077,1986,13,13,13,13,13,13,13,13,13,13
63078,1986,6,6,6,6,6,6,6,6,6,6
63079,1986,5,0,16,15,0,0,0,0,20,6
63080,1986,0,0,23,0,0,23,8,2,0,11
63081,1986,0,0,0,0,0,0,0,0,0,0
63082,1986,12,0,0,0,11,10,11,0,23,0
63083,1986,0,0,0,0,0,0,0,0,0,0
