ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
50169,0,1,1986,0,0,0,0,0,22,26,0,6,0
50169,1,1,1986,0,4,0,7,0,8,0,0,0,0
50170,1,1,1986,0,0,0,0,8,0,0,0,0,0
50170,2,1,1986,0,0,0,0,6,0,24,9,0,9
50171,1,1,1986,0,0,0,0,0,0,0,0,0,0
50172,1,1,1986,0,0,0,0,0,0,0,0,0,0
50173,1,1,1986,0,0,0,0,0,0,0,0,0,0
50174,1,1,1986,28,28,28,28,28,28,28,28,28,28
50175,1,1,1986,20,20,20,20,20,20,20,20,20,20
50176,1,1,1986,21,0,30,18,0,24,24,16,25,19
50176,2,1,1986,0,0,0,0,0,0,0,0,0,0
50177,1,1,1986,20,20,20,20,20,20,20,20,20,20
50177,2,1,1986,1,1,1,1,1,1,1,1,1,1
50178,1,1,1986,0,0,0,0,0,0,0,0,0,0
50178,2,1,1986,12,12,12,12,12,12,12,12,12,12
50179,1,1,1986,0,11,0,0,0,9,0,0,0,0
50180,0,1,1986,0,14,16,17,19,16,18,23,13,0
50180,1,1,1986,0,0,0,0,0,0,0,0,0,0
50182,1,1,1986,0,0,0,0,0,0,0,0,0,0
50183,1,1,1986,0,0,0,0,0,0,0,0,0,0
50183,2,1,1986,3,3,3,3,3,3,3,3,3,3
50184,1,1,1986,0,11,16,0,7,8,0,24,0,0
50185,1,1,1986,11,0,18,10,0,17,7,6,0,12
50185,2,1,1986,0,0,0,0,0,0,0,0,0,0
50186,1,1,1986,4,0,0,0,0,0,0,0,0,0
50186,2,1,1986,12,17,0,0,0,7,0,0,11,0
50187,1,1,1986,0,0,0,0,0,0,0,17,0,0
50188,1,1,1986,0,0,0,0,19,0,18,0,31,11
50188,2,1,1986,24,8,20,9,0,8,0,39,0,23
50189,1,1,1986,14,14,20,18,23,12,7,17,14,16
50190,1,1,1986,0,0,0,0,0,0,0,0,0,0
50190,2,1,1986,12,0,0,0,0,0,0,0,0,0
50191,1,1,1986,14,14,14,14,14,14,14,14,14,14
50191,2,1,1986,0,0,0,0,0,0,0,0,0,0
50192,1,1,1986,0,0,14,0,0,18,0,0,0,0
50193,1,1,1986,5,5,5,5,5,5,5,5,5,5
50193,2,1,1986,0,0,0,0,0,0,0,0,0,0
50194,1,1,1986,0,0,0,0,0,0,0,0,0,0
50195,1,1,1986,0,0,0,0,0,0,0,0,0,0
50195,2,1,1986,0,3,11,7,11,10,18,0,23,0
50196,1,1,1986,23,23,23,23,23,23,23,23,23,23
50197,1,1,1986,0,0,0,0,0,0,10,29,10,0
50198,1,1,1986,0,0,0,0,0,0,0,0,0,0
50199,1,1,1986,26,26,26,26,26,26,26,26,26,26
50199,2,1,1986,0,0,0,0,0,0,0,0,0,0
50200,1,1,1986,0,0,0,0,0,0,0,0,0,14
50200,2,1,1986,0,0,0,0,0,0,0,0,0,0
50201,1,1,1986,0,0,0,0,0,0,0,0,0,0
50201,2,1,1986,0,0,0,0,0,0,0,0,0,0
50202,1,1,1986,12,12,12,12,12,12,12,12,12,12
50203,1,1,1986,0,0,0,0,0,0,0,0,0,0
50204,1,1,1986,0,0,0,0,0,0,0,0,0,0
50204,2,1,1986,0,0,0,0,0,0,0,0,0,0
50205,1,1,1986,17,17,17,17,17,17,17,17,17,17
50206,1,1,1986,22,37,7,37,6,0,18,11,27,22
50206,2,1,1986,0,0,0,0,0,0,0,0,0,0
50207,1,1,1986,0,0,0,0,0,0,0,0,0,0
50207,2,1,1986,36,20,6,31,0,31,0,8,5,14
50207,3,1,1986,0,0,0,0,0,0,0,0,0,0
50208,0,1,1986,28,34,6,17,20,17,35,13,42,36
50208,1,1,1986,0,0,0,0,0,0,0,0,0,0
50209,0,1,1986,23,23,23,23,23,23,23,23,23,23
50209,1,1,1986,0,0,0,0,0,0,0,0,0,0
50210,1,1,1986,14,14,14,14,14,14,14,14,14,14
50210,2,1,1986,0,0,0,0,0,0,0,0,0,0
50210,3,1,1986,0,4,0,0,18,0,0,0,0,0
50211,1,1,1986,0,0,0,0,0,0,0,0,0,0
50211,2,1,1986,18,0,0,0,0,0,0,0,0,0
50213,1,1,1986,0,0,0,0,0,0,0,0,0,0
50214,1,1,1986,0,0,0,0,0,0,0,0,0,0
50214,2,1,1986,20,17,4,0,22,9,23,14,27,12
50215,0,1,1986,0,0,0,0,0,0,0,0,0,0
50215,1,1,1986,0,0,0,0,0,0,0,0,0,0
50216,1,1,1986,15,15,15,15,15,15,15,15,15,15
50217,1,1,1986,22,22,22,22,22,22,22,22,22,22
50218,1,1,1986,33,16,24,7,3,27,20,6,21,18
50218,2,1,1986,0,0,0,18,0,0,0,15,0,0
50218,3,1,1986,11,14,8,21,25,20,14,9,19,18
50219,1,1,1986,21,15,15,13,18,24,9,16,15,27
50220,1,1,1986,15,15,15,15,15,15,15,15,15,15
50220,2,1,1986,0,0,0,0,5,0,0,0,0,0
50221,1,1,1986,0,0,0,0,0,0,0,13,0,0
50222,1,1,1986,10,10,10,10,10,10,10,10,10,10
50223,1,1,1986,0,0,0,0,0,0,0,0,0,5
50223,2,1,1986,12,33,16,0,7,0,12,0,11,14
50224,1,1,1986,15,17,0,9,0,15,10,9,13,10
50224,2,1,1986,0,0,0,0,0,0,0,0,0,0
50225,0,1,1986,0,0,0,0,0,0,0,0,0,0
50225,1,1,1986,0,0,0,0,0,0,0,0,0,0
50226,1,1,1986,14,14,14,14,14,14,14,14,14,14
50227,1,1,1986,0,0,0,0,0,0,0,0,0,0
50227,2,1,1986,0,0,0,0,0,0,0,0,0,0
50229,1,1,1986,14,14,14,14,14,14,14,14,14,14
50230,1,1,1986,14,14,14,14,14,14,14,14,14,14
50231,1,1,1986,17,17,17,17,17,17,17,17,17,17
50232,1,1,1986,15,6,21,22,6,21,8,0,18,9
50232,2,1,1986,17,21,4,7,6,14,9,9,25,17
50233,1,1,1986,40,0,0,0,0,0,0,0,0,0
50234,1,1,1986,22,0,0,0,0,0,0,0,15,0
50235,1,1,1986,0,0,0,0,0,0,0,0,0,0
50235,2,1,1986,0,0,0,0,0,0,0,0,0,0
50236,1,1,1986,0,0,0,0,0,0,0,0,0,0
50237,1,1,1986,0,0,0,0,0,0,0,0,0,0
50237,2,1,1986,0,0,20,7,20,0,32,10,15,12
50237,3,1,1986,0,0,0,0,0,0,0,0,0,0
50238,1,1,1986,0,0,0,0,0,0,0,0,0,0
50239,0,1,1986,0,0,0,0,0,21,33,0,0,18
50239,1,1,1986,13,0,0,0,0,0,0,0,0,19
50240,1,1,1986,0,0,0,0,0,0,0,0,0,0
50241,1,1,1986,0,11,15,18,0,22,21,14,0,0
50242,1,1,1986,0,0,0,0,0,0,0,0,0,0
50242,2,1,1986,0,0,0,0,0,0,0,0,0,0
50243,1,1,1986,21,17,13,8,0,17,17,0,27,9
50244,0,1,1986,14,0,26,25,3,26,19,21,16,8
50244,1,1,1986,0,0,0,0,11,14,0,0,0,0
50246,1,1,1986,5,14,0,24,14,0,6,0,0,0
50247,1,1,1986,28,20,15,28,18,27,22,26,17,16
50247,2,1,1986,0,0,0,0,0,0,0,0,22,0
50248,1,1,1986,11,16,17,25,0,10,0,0,13,0
50249,1,1,1986,20,15,24,17,19,11,20,16,17,4
50250,1,1,1986,0,0,0,0,0,0,0,0,0,0
50250,2,1,1986,11,0,9,0,5,12,0,0,14,0
50251,1,1,1986,20,0,2,0,0,0,12,28,0,15
50252,1,1,1986,14,30,30,14,8,6,5,10,18,20
50253,1,1,1986,15,15,15,15,15,15,15,15,15,15
50253,2,1,1986,0,0,0,0,0,0,0,0,0,0
50254,0,1,1986,0,0,0,0,0,0,0,0,0,0
50254,1,1,1986,0,0,0,0,0,0,0,0,0,10
50255,1,1,1986,0,0,0,0,0,0,0,0,0,0
50255,2,1,1986,0,0,0,0,4,0,0,0,0,0
50256,1,1,1986,0,0,0,0,0,0,0,0,0,0
50256,2,1,1986,0,0,32,0,0,13,0,0,0,0
50257,1,1,1986,0,0,0,0,0,0,0,0,0,0
50258,1,1,1986,0,0,0,0,14,0,0,0,0,0
50258,2,1,1986,0,0,0,0,0,0,0,0,0,0
50259,1,1,1986,11,21,16,0,14,8,40,12,35,23
50259,2,1,1986,0,0,0,0,0,0,0,0,0,0
50260,1,1,1986,3,3,3,3,3,3,3,3,3,3
50261,1,1,1986,0,0,0,0,0,0,0,0,0,0
50262,1,1,1986,17,17,17,17,17,17,17,17,17,17
50263,1,1,1986,19,19,19,19,19,19,19,19,19,19
50264,1,1,1986,13,13,13,13,13,13,13,13,13,13
50265,1,1,1986,9,9,9,9,9,9,9,9,9,9
50266,1,1,1986,0,0,0,0,0,0,0,0,0,0
50267,1,1,1986,0,0,34,0,0,11,0,11,0,12
50268,0,1,1986,0,17,0,0,0,0,25,13,17,0
50268,0,2,1986,30,0,0,8,0,4,10,7,22,0
50268,0,3,1986,11,34,7,9,10,8,0,3,21,19
50268,1,1,1986,0,0,0,0,0,0,0,0,0,0
50268,2,1,1986,8,8,8,8,8,8,8,8,8,8
50268,3,1,1986,5,5,5,5,5,5,5,5,5,5
50268,4,1,1986,0,0,0,0,0,0,0,0,0,0
50269,1,1,1986,0,0,0,0,0,0,0,7,0,13
50270,1,1,1986,0,0,0,0,0,0,0,0,0,0
50270,2,1,1986,19,19,19,19,19,19,19,19,19,19
50271,1,1,1986,0,0,0,0,0,0,0,0,0,0
50271,2,1,1986,0,0,0,0,0,0,0,0,0,0
50272,1,1,1986,9,25,0,0,0,0,6,0,0,19
50273,1,1,1986,0,0,0,0,0,0,0,0,0,0
50273,2,1,1986,0,0,0,0,0,0,0,0,0,0
50274,1,1,1986,22,9,35,0,24,19,14,24,4,16
50276,1,1,1986,0,0,0,0,0,0,0,0,20,0
50276,2,1,1986,0,0,0,0,0,0,10,0,0,0
50277,1,1,1986,21,18,11,35,20,19,19,22,0,19
50277,2,1,1986,0,0,0,0,0,0,0,0,0,0
50278,0,1,1986,6,17,8,16,10,19,23,3,13,14
50278,1,1,1986,0,0,0,0,0,0,0,0,0,0
50279,1,1,1986,0,0,0,0,0,0,0,0,0,0
50279,2,1,1986,0,0,0,0,0,0,0,0,0,0
50280,1,1,1986,18,34,35,7,23,0,0,0,0,15
50281,1,1,1986,20,0,9,10,0,13,18,10,0,15
50281,2,1,1986,0,0,0,0,0,0,0,0,0,0
50282,1,1,1986,12,0,0,0,0,0,0,0,0,0
50282,2,1,1986,0,0,0,0,0,0,0,12,0,0
50284,1,1,1986,0,0,0,0,0,0,0,0,0,0
50285,1,1,1986,0,0,0,0,0,0,0,0,0,0
50285,2,1,1986,0,0,0,0,0,0,0,0,0,0
50286,1,1,1986,2,25,0,0,10,0,0,14,0,0
50287,1,1,1986,0,0,0,0,0,0,0,0,0,0
50287,2,1,1986,0,0,0,0,0,0,0,0,0,0
50287,3,1,1986,0,0,0,0,0,0,0,0,0,0
50288,1,1,1986,23,23,17,25,17,11,13,29,15,23
50289,1,1,1986,18,0,12,23,0,0,18,0,0,21
50290,1,1,1986,0,12,16,0,17,15,21,14,10,11
50290,2,1,1986,0,0,0,0,0,0,0,0,0,0
50291,0,1,1986,17,25,0,16,0,0,0,0,0,14
50291,1,1,1986,0,0,0,0,0,0,0,35,0,0
50292,1,1,1986,0,0,0,0,0,0,0,0,0,0
50292,2,1,1986,23,23,23,23,23,23,23,23,23,23
50293,1,1,1986,24,20,19,9,17,30,18,9,11,25
50294,1,1,1986,9,9,9,9,9,9,9,9,9,9
50294,2,1,1986,6,6,6,6,6,6,6,6,6,6
50296,1,1,1986,11,11,11,11,11,11,11,11,11,11
50297,1,1,1986,30,30,30,30,30,30,30,30,30,30
50298,1,1,1986,0,0,0,0,0,9,13,0,0,0
50298,2,1,1986,0,0,0,0,0,0,0,0,0,0
50299,1,1,1986,0,14,29,11,4,9,0,0,0,0
50299,2,1,1986,0,0,0,0,0,0,0,0,0,0
50301,1,1,1986,0,0,0,0,0,0,0,0,0,0
50301,2,1,1986,29,29,29,29,29,29,29,29,29,29
50302,1,1,1986,45,32,20,13,11,12,10,14,40,46
50303,1,1,1986,0,0,0,0,0,0,0,0,0,7
50303,2,1,1986,31,19,14,12,11,33,25,18,18,21
50304,1,1,1986,0,0,0,0,0,0,0,0,20,0
50304,2,1,1986,0,0,0,0,0,0,0,0,0,0
50305,1,1,1986,28,12,23,12,22,28,13,11,13,22
50305,2,1,1986,22,32,22,10,22,17,23,8,11,21
50306,1,1,1986,22,8,15,27,12,8,4,14,22,8
50307,1,1,1986,0,0,0,0,0,0,0,0,0,0
50307,2,1,1986,8,8,8,8,8,8,8,8,8,8
50308,1,1,1986,26,35,21,18,16,0,28,11,13,29
50309,1,1,1986,12,0,18,17,0,5,15,10,6,17
50310,1,1,1986,19,8,23,17,15,0,0,0,0,19
50311,1,1,1986,13,7,0,10,14,0,6,15,4,17
50311,2,1,1986,29,15,28,15,9,5,24,0,38,22
50312,1,1,1986,18,18,18,11,9,31,26,16,26,19
50313,1,1,1986,9,0,0,0,0,0,0,0,0,0
50314,1,1,1986,0,0,0,0,0,0,0,0,15,0
50314,2,1,1986,0,0,0,0,0,0,0,0,0,0
50315,1,1,1986,0,0,0,0,0,0,0,0,0,0
50316,1,1,1986,10,24,13,16,17,0,5,21,0,8
50317,0,1,1986,0,0,0,0,0,0,0,0,0,0
50317,1,1,1986,0,0,0,0,0,0,0,0,0,0
50318,1,1,1986,0,0,0,0,0,0,0,0,0,0
50319,1,1,1986,9,0,0,10,0,0,0,0,0,0
50319,2,1,1986,0,0,0,10,0,0,0,0,0,0
50320,0,1,1986,0,0,0,0,0,0,0,0,0,0
50320,1,1,1986,0,0,0,0,0,0,0,0,0,0
50321,1,1,1986,12,17,19,42,4,0,0,7,15,20
50321,2,1,1986,0,0,0,0,0,0,0,0,0,0
50322,1,1,1986,17,0,30,11,13,0,9,8,14,11
50322,2,1,1986,10,15,19,19,20,13,19,17,28,16
50323,1,1,1986,0,0,0,0,0,0,0,0,0,0
50323,2,1,1986,0,0,0,0,0,0,0,0,0,0
50324,1,1,1986,8,6,0,19,10,18,18,16,0,14
50325,1,1,1986,0,0,0,0,0,13,0,12,0,26
50326,1,1,1986,18,15,27,14,9,10,9,21,28,10
50326,2,1,1986,0,0,0,0,0,0,0,0,0,0
50327,1,1,1986,0,25,7,13,3,10,8,17,13,0
50327,2,1,1986,23,22,39,20,22,23,21,0,0,32
50328,1,1,1986,0,20,14,0,0,0,7,0,0,0
50329,1,1,1986,9,0,0,0,0,0,0,0,0,0
50330,1,1,1986,0,0,0,0,0,0,0,0,0,0
50331,1,1,1986,17,13,13,29,10,6,15,16,14,10
50332,0,1,1986,0,0,0,0,0,0,17,0,0,0
50332,1,1,1986,0,0,6,10,4,0,0,9,15,6
50333,1,1,1986,0,0,0,0,0,0,27,0,0,0
50333,2,1,1986,7,17,16,15,3,15,11,8,28,20
50335,0,1,1986,0,0,0,0,0,0,0,0,0,0
50335,1,1,1986,0,0,0,0,0,0,0,0,0,0
50336,1,1,1986,21,26,18,3,4,13,26,32,15,0
50337,0,1,1986,0,18,0,33,0,0,12,17,0,0
50337,1,1,1986,0,0,0,0,0,0,0,0,0,0
50338,1,1,1986,27,11,13,17,0,25,40,22,0,12
50339,1,1,1986,0,0,0,0,0,0,0,0,0,0
50339,2,1,1986,0,0,0,0,0,16,0,0,0,0
50340,1,1,1986,8,8,8,8,8,8,8,8,8,8
50341,0,1,1986,0,0,0,0,0,0,0,0,0,0
50341,1,1,1986,0,0,0,0,0,0,0,0,0,11
50342,1,1,1986,17,17,17,17,17,17,17,17,17,17
50343,1,1,1986,27,27,27,27,27,27,27,27,27,27
50344,1,1,1986,0,0,0,0,17,0,0,11,0,0
50344,2,1,1986,0,0,0,0,0,0,0,0,0,0
50344,3,1,1986,0,0,0,0,0,0,0,0,0,0
50345,1,1,1986,0,0,0,0,0,0,0,0,0,0
50345,2,1,1986,0,0,0,0,0,0,0,0,0,0
50345,3,1,1986,0,0,0,0,0,0,0,0,0,0
50346,1,1,1986,0,22,0,13,13,24,15,0,21,12
50347,1,1,1986,16,16,16,16,16,16,16,16,16,16
50348,0,1,1986,0,0,0,0,0,0,0,0,0,0
50348,1,1,1986,0,0,20,0,0,0,0,0,0,0
50349,1,1,1986,15,0,9,0,14,15,19,18,9,14
50350,0,1,1986,26,0,0,0,0,0,0,0,0,24
50350,1,1,1986,6,6,6,6,6,6,6,6,6,6
50351,1,1,1986,32,31,15,17,12,11,25,11,26,14
50352,1,1,1986,0,0,0,0,0,0,0,0,0,0
50352,2,1,1986,0,0,0,0,0,0,0,0,0,0
50353,1,1,1986,0,0,0,0,0,0,0,0,0,0
50354,1,1,1986,0,0,0,0,0,0,5,0,0,0
50354,2,1,1986,13,10,4,15,8,27,15,15,8,12
50354,3,1,1986,0,0,0,6,0,0,0,0,0,0
50355,0,1,1986,16,17,20,8,27,29,15,17,27,22
50355,0,2,1986,0,38,18,23,44,3,22,0,14,0
50355,1,1,1986,7,0,0,0,0,0,0,13,0,0
50356,1,1,1986,0,0,0,0,0,0,0,0,0,0
50356,2,1,1986,4,0,0,5,6,0,4,0,7,0
50357,1,1,1986,12,12,12,12,12,12,12,12,12,12
50358,1,1,1986,11,13,10,11,27,31,17,0,32,7
50359,1,1,1986,0,4,15,0,0,0,13,8,0,45
50359,2,1,1986,0,0,0,0,0,0,0,0,0,0
50360,1,1,1986,0,7,2,12,0,9,15,23,8,9
50360,2,1,1986,34,6,20,12,27,0,29,30,11,0
50361,1,1,1986,20,0,18,0,0,0,11,0,17,8
50362,1,1,1986,12,12,12,12,12,12,12,12,12,12
50363,1,1,1986,15,10,0,20,20,38,33,26,13,19
50364,1,1,1986,0,0,0,0,0,0,0,0,0,0
50364,2,1,1986,17,16,0,15,0,18,11,0,20,11
50365,1,1,1986,18,18,18,18,18,18,18,18,18,18
50366,1,1,1986,22,22,22,22,22,22,22,22,22,22
50367,1,1,1986,0,0,0,0,0,0,0,0,0,0
50367,2,1,1986,0,0,0,0,0,0,0,0,0,0
50368,1,1,1986,0,0,0,0,0,0,0,0,0,0
50369,1,1,1986,0,0,0,0,14,0,0,0,0,0
50369,2,1,1986,0,0,0,0,0,0,0,0,0,0
50370,1,1,1986,22,18,24,22,0,21,34,19,19,13
50371,1,1,1986,24,24,24,24,24,24,24,24,24,24
50372,1,1,1986,13,5,0,0,0,0,0,0,23,2
50372,2,1,1986,0,0,0,0,0,0,0,0,0,0
50373,0,1,1986,9,0,20,0,27,20,12,14,22,28
50373,1,1,1986,0,0,0,0,0,0,0,6,0,0
50374,1,1,1986,0,0,0,0,0,0,0,0,0,0
50375,1,1,1986,0,0,0,0,0,0,0,0,0,0
50375,2,1,1986,0,0,0,0,0,0,0,0,0,0
50376,1,1,1986,15,4,5,11,24,0,28,0,9,11
50376,2,1,1986,8,8,8,8,8,8,8,8,8,8
50377,1,1,1986,0,0,28,14,0,0,0,13,10,0
50377,2,1,1986,0,0,0,0,0,0,6,0,0,2
50378,1,1,1986,8,30,18,25,22,30,23,21,7,27
50379,1,1,1986,14,14,14,14,14,14,14,14,14,14
50379,2,1,1986,14,0,0,0,8,0,12,15,0,8
50380,1,1,1986,0,0,0,0,0,0,0,0,0,0
50380,2,1,1986,0,0,0,6,9,0,0,24,0,0
50380,3,1,1986,0,0,0,0,0,0,0,0,0,0
50381,1,1,1986,0,0,0,0,0,0,0,0,0,0
50381,2,1,1986,0,0,0,0,0,0,9,20,15,0
50382,1,1,1986,0,0,0,0,0,0,0,0,0,0
50382,2,1,1986,0,0,0,0,0,0,0,0,0,0
50383,1,1,1986,0,0,0,0,0,0,0,0,0,0
50383,2,1,1986,0,0,0,0,0,0,0,0,0,0
50384,1,1,1986,0,0,0,0,0,0,0,0,0,0
50385,1,1,1986,0,0,0,0,0,0,0,0,0,0
50386,1,1,1986,6,6,6,6,6,6,6,6,6,6
50387,0,1,1986,0,0,0,22,0,0,11,27,4,0
50387,1,1,1986,0,0,21,0,0,0,0,0,0,0
50388,1,1,1986,38,24,19,27,25,13,18,19,30,19
50389,1,1,1986,40,6,28,16,21,14,19,16,18,21
50390,0,1,1986,0,0,0,0,0,0,0,0,0,0
50390,1,1,1986,0,0,0,0,0,0,0,0,0,0
50391,0,1,1986,0,0,0,0,0,0,0,0,0,0
50391,0,2,1986,0,0,0,0,0,0,0,0,20,0
50391,1,1,1986,0,0,0,0,0,0,0,0,0,0
50392,1,1,1986,28,7,0,11,19,21,0,30,12,8
50392,2,1,1986,0,0,0,0,0,0,0,0,0,0
50393,1,1,1986,18,28,12,16,5,25,13,24,7,19
50394,1,1,1986,0,0,0,0,0,0,0,0,0,0
50394,2,1,1986,0,0,0,0,0,0,0,0,0,0
50395,1,1,1986,0,0,0,0,0,0,0,0,0,0
50395,2,1,1986,4,3,5,21,26,20,11,13,8,14
50396,1,1,1986,19,0,20,6,5,17,0,20,15,14
50397,1,1,1986,15,15,6,31,17,5,4,26,0,14
50398,1,1,1986,0,0,22,21,4,0,16,12,0,11
50399,1,1,1986,11,18,13,19,0,19,17,26,6,13
50399,2,1,1986,5,21,9,17,9,9,0,9,6,11
50400,1,1,1986,19,7,35,4,7,18,3,3,19,7
50401,0,1,1986,0,0,0,44,0,0,0,0,0,0
50401,0,2,1986,20,0,6,0,0,0,10,14,42,29
50401,1,1,1986,12,0,0,0,0,0,0,0,0,6
50402,0,1,1986,0,0,0,0,0,0,0,0,0,0
50402,1,1,1986,0,0,0,0,0,0,0,0,0,0
50403,0,1,1986,23,0,7,0,0,0,0,0,0,0
50403,1,1,1986,6,6,6,6,6,6,6,6,6,6
50404,0,1,1986,0,0,0,0,20,29,0,25,0,25
50404,1,1,1986,0,0,0,0,0,0,0,0,4,0
50405,1,1,1986,0,0,0,0,0,0,0,0,13,0
50405,2,1,1986,2,15,11,14,0,0,0,0,10,0
50408,1,1,1986,7,0,27,12,20,10,9,0,25,17
50408,2,1,1986,11,14,15,8,0,22,12,19,8,34
50409,0,1,1986,25,32,10,13,0,8,21,24,11,16
50409,1,1,1986,5,9,0,8,26,0,0,0,6,28
50410,1,1,1986,14,17,13,30,20,14,30,3,15,20
50411,1,1,1986,13,8,25,19,22,30,29,39,0,18
50412,1,1,1986,9,21,22,18,16,8,30,36,11,9
50413,1,1,1986,3,3,3,3,3,3,3,3,3,3
50414,1,1,1986,0,0,0,0,20,0,0,0,0,0
50414,2,1,1986,0,0,0,0,0,0,0,0,0,0
50415,1,1,1986,9,36,34,30,12,9,31,26,0,11
50416,1,1,1986,5,5,5,5,5,5,5,5,5,5
50417,1,1,1986,14,38,14,12,19,22,30,13,16,16
50418,1,1,1986,0,0,0,0,0,0,0,0,0,0
50418,2,1,1986,16,33,10,17,9,9,21,17,8,21
50419,0,1,1986,16,16,16,16,16,16,16,16,16,16
50419,1,1,1986,0,0,0,0,0,0,0,0,0,0
50420,1,1,1986,0,0,0,0,0,0,0,0,0,8
50420,2,1,1986,0,0,0,0,22,17,0,8,0,8
50421,1,1,1986,0,0,0,0,0,0,0,0,0,0
50421,2,1,1986,0,0,0,0,0,0,0,0,0,0
50422,1,1,1986,0,0,0,0,0,0,22,0,0,6
50423,1,1,1986,0,0,0,0,0,0,0,0,0,0
50423,2,1,1986,0,0,0,0,0,0,0,0,0,0
50424,1,1,1986,0,0,0,0,0,0,0,0,0,0
50425,1,1,1986,15,10,2,17,15,10,11,24,8,19
50426,1,1,1986,4,17,19,31,19,5,20,22,8,13
50427,1,1,1986,14,0,0,12,0,0,0,0,0,0
50428,1,1,1986,9,0,5,28,9,10,0,15,20,10
50428,2,1,1986,15,12,0,17,15,11,0,0,5,4
50429,1,1,1986,0,0,0,0,0,0,0,0,0,0
50429,2,1,1986,0,0,0,0,0,0,0,0,0,0
50430,1,1,1986,15,27,27,20,17,13,11,12,10,0
50430,2,1,1986,0,0,0,0,0,0,0,0,0,0
50431,1,1,1986,16,26,14,23,21,27,17,0,20,35
50432,1,1,1986,16,16,16,16,16,16,16,16,16,16
50432,2,1,1986,0,11,0,0,0,0,0,0,0,0
50432,3,1,1986,0,6,0,0,0,0,0,0,0,0
50433,1,1,1986,16,0,8,0,0,0,0,0,7,0
50433,2,1,1986,0,0,0,0,0,0,0,0,0,0
50434,1,1,1986,0,15,0,0,0,0,0,0,0,0
50435,1,1,1986,14,13,7,11,12,30,15,0,10,11
50436,1,1,1986,18,8,6,0,26,60,0,0,3,13
50437,1,1,1986,0,0,0,0,0,0,0,0,0,0
50437,2,1,1986,0,0,0,0,0,0,0,0,0,0
50439,1,1,1986,13,20,23,18,19,33,33,22,22,34
50439,2,1,1986,0,0,0,0,0,0,0,0,0,0
50440,0,1,1986,35,24,31,23,49,18,10,24,25,16
50440,1,1,1986,0,0,0,0,0,0,20,0,8,0
50441,1,1,1986,0,0,0,0,0,0,0,0,0,0
50441,2,1,1986,21,10,8,0,24,19,32,26,0,18
50442,1,1,1986,0,0,27,19,15,28,16,31,13,21
50442,2,1,1986,4,4,4,4,4,4,4,4,4,4
50442,3,1,1986,0,0,0,0,0,0,0,0,0,0
50443,1,1,1986,10,14,29,20,20,12,21,30,26,11
50443,2,1,1986,0,4,0,0,0,0,0,0,0,0
50444,1,1,1986,16,0,18,30,14,0,8,12,5,0
50445,1,1,1986,14,14,23,9,6,18,8,24,8,0
50445,2,1,1986,0,25,0,0,0,0,0,0,0,0
50445,3,1,1986,0,0,0,0,0,0,18,0,0,0
50446,1,1,1986,0,0,0,0,0,0,0,0,0,0
50446,2,1,1986,0,0,0,0,0,0,0,0,14,0
50447,1,1,1986,0,9,0,0,0,11,0,0,0,0
50447,2,1,1986,0,0,0,0,0,0,0,0,0,0
50448,1,1,1986,31,13,21,0,19,13,0,0,0,16
50449,1,1,1986,15,0,20,0,0,7,0,0,0,18
50450,1,1,1986,0,0,0,0,0,0,0,0,0,0
50450,2,1,1986,0,6,0,0,5,0,0,0,21,0
50451,0,1,1986,33,18,18,7,24,31,9,12,11,9
50451,1,1,1986,0,0,0,0,0,0,0,0,0,0
50452,1,1,1986,12,17,0,16,21,17,13,16,16,27
50453,1,1,1986,30,16,21,20,14,24,27,12,13,30
50454,1,1,1986,10,4,0,8,9,12,3,11,21,16
50455,1,1,1986,12,16,18,17,4,27,8,21,20,23
50456,1,1,1986,0,0,0,0,0,18,17,20,8,20
50457,1,1,1986,8,21,18,31,21,7,9,8,5,14
50458,1,1,1986,25,10,20,14,27,20,19,9,13,25
50458,2,1,1986,22,18,29,16,18,12,21,14,22,12
50459,1,1,1986,0,0,0,0,0,0,0,0,0,0
50460,0,1,1986,6,6,6,6,6,6,6,6,6,6
50460,1,1,1986,0,0,0,0,0,0,0,9,0,0
50461,1,1,1986,0,0,0,0,0,0,0,0,0,0
50461,2,1,1986,0,0,0,0,0,0,0,0,0,0
50462,1,1,1986,0,0,0,0,22,0,0,0,0,0
50462,2,1,1986,0,0,0,0,0,0,0,0,0,0
50464,0,1,1986,0,0,0,0,0,0,0,0,0,0
50464,1,1,1986,0,0,0,0,0,0,0,13,0,0
50465,1,1,1986,0,0,0,0,0,0,0,0,0,0
50465,2,1,1986,0,0,0,0,0,0,0,0,0,0
50466,0,1,1986,0,0,0,0,0,13,4,0,0,0
50466,1,1,1986,0,9,0,0,0,0,0,0,0,12
50467,1,1,1986,9,8,19,0,18,11,0,0,7,0
50467,2,1,1986,0,2,0,0,0,0,0,0,0,0
50469,1,1,1986,0,32,22,0,0,0,17,15,34,0
50469,2,1,1986,0,0,0,0,0,0,0,0,0,0
50470,1,1,1986,17,12,30,15,42,31,16,15,31,18
50471,1,1,1986,8,8,8,8,8,8,8,8,8,8
50472,1,1,1986,20,14,14,11,19,9,18,16,15,2
50472,2,1,1986,0,0,0,0,0,0,0,0,0,0
