ST_CASE,VEH_NO,PER_NO,YEAR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
40485,4,1,1982,0,0,2,0,0,0,0,0,0,0
40486,0,1,1982,16,0,0,0,0,0,0,0,0,0
40486,1,1,1982,0,0,0,0,0,0,0,0,0,0
40486,2,1,1982,0,0,0,0,0,0,0,0,0,0
40486,3,1,1982,0,0,0,0,0,0,0,0,0,0
40486,4,1,1982,0,0,0,0,0,0,0,0,0,0
40487,1,1,1982,0,25,0,5,0,23,14,0,8,0
40487,2,1,1982,22,22,22,22,22,22,22,22,22,22
40488,1,1,1982,9,19,0,0,15,0,0,33,0,15
40489,1,1,1982,24,24,24,24,24,24,24,24,24,24
40490,0,1,1982,21,21,21,21,21,21,21,21,21,21
40490,1,1,1982,0,0,0,17,11,4,12,0,0,8
40491,1,1,1982,22,11,15,12,20,11,13,23,15,11
40491,2,1,1982,0,0,0,0,0,0,0,13,0,0
40492,0,1,1982,0,0,0,0,0,0,0,0,0,0
40492,1,1,1982,0,0,0,0,0,0,0,0,0,0
40493,1,1,1982,15,15,15,15,15,15,15,15,15,15
40494,1,1,1982,0,0,0,0,0,0,0,0,0,0
40494,2,1,1982,0,22,0,0,1,16,0,0,0,0
40495,1,1,1982,0,0,0,0,0,0,0,0,0,0
40495,2,1,1982,0,0,0,13,0,0,0,0,0,0
40496,0,1,1982,0,0,12,21,0,23,15,0,0,18
40496,1,1,1982,18,29,24,19,17,24,20,33,15,11
40497,1,1,1982,0,0,0,0,0,0,0,0,0,0
40498,1,1,1982,19,0,0,29,25,0,0,2,0,0
40499,1,1,1982,6,3,14,13,20,26,36,6,23,10
40500,0,1,1982,23,36,17,0,25,5,32,30,18,15
40500,1,1,1982,0,0,0,0,0,0,0,0,0,0
40501,0,1,1982,17,10,31,12,0,24,0,6,21,20
40501,1,1,1982,7,0,30,7,18,4,23,11,0,19
40502,0,1,1982,19,19,19,19,19,19,19,19,19,19
40502,1,1,1982,0,11,0,0,13,18,0,0,0,0
40503,1,1,1982,11,0,20,7,25,0,22,26,19,18
40504,1,1,1982,7,7,0,17,22,23,18,0,6,6
40505,1,1,1982,23,5,18,10,11,9,13,17,27,8
40505,2,1,1982,0,0,0,0,0,0,0,0,0,0
40505,3,1,1982,0,0,0,0,0,17,0,0,0,0
40506,1,1,1982,0,0,0,0,0,0,0,0,0,0
40506,2,1,1982,0,0,0,0,0,0,0,0,0,0
40506,3,1,1982,9,0,0,0,0,0,0,0,0,0
40507,1,1,1982,0,0,0,0,0,0,0,0,0,0
40507,2,1,1982,0,0,0,0,0,0,0,0,0,0
40508,1,1,1982,0,0,3,9,14,16,22,24,5,39
40509,0,1,1982,36,36,36,36,36,36,36,36,36,36
40509,1,1,1982,0,0,0,0,0,0,0,0,0,0
40510,1,4,1982,0,0,24,0,0,0,15,0,16,25
40511,1,1,1982,27,27,27,27,27,27,27,27,27,27
40511,2,1,1982,0,0,9,0,0,0,0,0,8,0
40512,1,1,1982,5,6,13,20,0,19,9,12,21,12
40512,2,1,1982,3,3,3,3,3,3,3,3,3,3
40513,1,1,1982,0,0,0,0,0,0,0,0,0,0
40514,1,1,1982,25,25,25,25,25,25,25,25,25,25
40515,1,1,1982,0,0,0,0,0,0,0,0,0,0
40515,2,1,1982,19,17,0,0,17,0,22,26,14,13
40516,0,1,1982,0,0,0,0,0,0,0,0,7,9
40516,1,1,1982,0,0,0,0,0,0,0,0,0,0
40517,1,1,1982,0,0,0,0,0,0,0,0,0,0
40517,2,1,1982,0,0,0,11,0,0,10,0,0,0
40518,0,1,1982,0,0,0,0,0,0,0,0,0,0
40518,1,1,1982,0,0,0,0,0,0,13,0,0,0
40519,1,1,1982,17,18,11,14,23,14,4,25,11,17
40519,2,1,1982,19,0,0,0,40,11,0,20,8,17
40520,1,1,1982,18,22,0,20,24,19,16,3,16,13
40520,2,1,1982,0,0,0,0,0,0,0,0,0,0
40521,0,1,1982,0,0,22,0,0,0,0,0,15,0
40521,1,1,1982,0,0,0,0,0,0,0,0,0,0
40522,0,1,1982,0,0,0,0,0,0,0,0,0,0
40522,1,1,1982,0,0,24,0,0,0,0,22,0,0
40522,2,1,1982,0,31,15,13,31,0,8,8,22,17
40522,3,1,1982,0,0,0,0,0,0,0,16,0,0
40523,1,1,1982,0,0,0,0,0,0,0,0,0,0
40523,2,1,1982,0,0,0,0,0,0,0,0,0,0
40524,0,1,1982,2,2,2,2,2,2,2,2,2,2
40524,1,1,1982,0,0,0,0,0,0,0,0,0,0
40525,1,1,1982,10,10,10,10,10,10,10,10,10,10
40525,2,1,1982,0,0,0,0,0,3,0,0,0,0
40525,3,1,1982,0,0,0,0,0,0,0,0,8,0
40526,1,1,1982,23,32,12,22,7,27,29,11,20,15
40527,0,1,1982,9,0,14,13,20,9,11,17,0,0
40527,1,1,1982,0,0,0,18,0,0,0,0,0,0
40528,1,1,1982,0,0,0,0,0,0,0,0,0,0
40529,1,1,1982,0,0,0,0,0,0,20,0,0,0
40529,2,1,1982,29,29,29,29,29,29,29,29,29,29
40530,0,1,1982,0,0,0,0,0,0,0,0,0,0
40530,1,1,1982,0,0,0,0,0,0,0,0,0,0
40531,1,1,1982,14,3,11,17,7,10,9,7,8,4
40531,2,1,1982,0,0,0,0,0,0,0,0,0,0
40532,0,1,1982,16,16,16,16,16,16,16,16,16,16
40532,1,1,1982,0,0,0,17,0,0,0,0,0,0
40533,1,1,1982,0,0,0,0,0,0,0,0,12,5
40533,2,1,1982,0,0,0,0,0,0,0,0,0,0
40534,0,1,1982,0,0,0,0,0,0,0,0,0,0
40534,1,1,1982,0,0,0,0,0,0,0,0,0,0
40535,0,1,1982,0,0,0,0,0,0,0,0,0,0
40535,0,2,1982,0,0,0,0,0,0,0,0,0,0
40535,1,1,1982,18,11,9,16,14,20,9,16,24,0
40536,1,1,1982,0,7,0,14,17,0,0,15,7,0
40537,0,1,1982,0,0,0,8,0,0,0,0,0,0
40537,1,1,1982,0,0,0,0,0,0,0,0,0,0
40538,1,1,1982,31,31,31,31,31,31,31,31,31,31
40539,1,1,1982,17,17,17,17,17,17,17,17,17,17
40540,0,1,1982,0,0,0,0,0,0,0,0,0,0
40540,1,1,1982,0,0,0,0,0,0,0,0,0,0
40541,1,1,1982,0,0,0,0,0,0,0,0,9,17
40542,1,1,1982,0,0,0,0,0,0,0,0,0,0
40543,0,1,1982,4,13,13,0,17,17,0,16,17,17
40543,1,1,1982,0,0,9,32,0,0,0,0,0,0
40544,1,1,1982,12,11,16,11,15,11,22,8,8,0
40544,2,1,1982,0,0,0,0,0,0,0,0,0,0
40545,0,1,1982,0,0,0,0,0,0,0,0,0,0
40545,1,1,1982,0,0,0,0,0,0,0,0,0,0
40546,0,1,1982,0,0,0,0,0,0,10,0,11,0
40546,1,1,1982,0,0,0,20,0,0,0,0,0,0
40546,2,1,1982,0,0,0,0,0,0,0,0,0,0
40546,3,1,1982,0,0,0,0,0,0,0,0,0,0
40547,1,1,1982,24,24,24,24,24,24,24,24,24,24
40548,0,1,1982,19,19,13,0,18,11,35,9,36,26
40548,1,1,1982,0,16,22,15,25,14,10,5,15,18
40549,1,1,1982,13,13,13,13,13,13,13,13,13,13
40550,0,1,1982,0,0,0,0,0,0,0,0,0,0
40550,1,1,1982,0,0,0,12,22,0,0,0,0,0
40550,2,1,1982,0,0,0,0,0,0,0,0,0,0
40551,1,1,1982,0,19,0,0,0,0,14,0,0,0
40551,2,1,1982,7,7,7,7,7,7,7,7,7,7
40552,0,1,1982,22,32,13,18,24,0,39,22,21,22
40552,1,1,1982,0,0,0,0,0,0,0,0,0,0
40553,1,1,1982,29,29,29,29,29,29,29,29,29,29
40553,2,1,1982,0,0,0,0,0,0,13,0,12,0
40553,3,1,1982,5,0,0,0,0,0,0,0,0,0
40553,4,1,1982,0,8,0,7,9,0,0,0,0,0
40554,1,1,1982,20,12,10,21,4,11,11,24,12,11
40555,2,1,1982,0,11,0,0,0,0,0,0,0,0
40556,1,1,1982,2,0,0,0,0,0,0,0,0,1
40556,2,1,1982,0,0,0,0,0,0,0,5,0,0
40557,0,1,1982,6,0,25,0,0,0,26,15,19,23
40557,1,1,1982,0,3,0,0,0,0,15,0,0,0
40558,1,1,1982,0,0,0,0,0,0,0,15,9,0
40559,1,1,1982,0,0,0,0,0,0,0,0,0,0
40559,2,1,1982,0,0,0,0,0,0,0,0,0,0
40560,1,1,1982,0,0,0,0,0,0,0,0,0,0
40560,2,1,1982,23,23,23,23,23,23,23,23,23,23
40560,3,1,1982,0,0,0,0,0,0,0,0,0,0
40561,1,1,1982,0,21,5,0,22,19,0,0,20,0
40561,2,1,1982,0,0,0,0,0,0,0,0,0,0
40562,0,1,1982,0,0,0,0,0,0,0,0,0,0
40562,1,1,1982,13,11,11,8,17,0,0,21,0,0
40563,1,1,1982,10,12,15,17,0,5,14,16,0,0
40563,2,1,1982,0,0,0,0,0,0,0,0,0,0
40564,0,1,1982,0,0,0,0,0,0,0,0,0,0
40564,1,1,1982,0,0,0,0,0,0,0,0,0,0
40565,1,1,1982,0,0,0,0,0,0,0,0,0,0
40566,1,1,1982,0,0,0,0,0,0,0,0,0,0
40567,1,1,1982,0,0,0,0,0,0,0,0,0,0
40567,2,1,1982,0,0,12,0,0,0,0,0,0,0
40568,1,1,1982,0,0,0,0,0,0,0,0,0,0
40569,1,1,1982,31,44,0,17,0,24,23,0,17,0
40570,1,1,1982,0,0,0,0,0,0,0,0,0,0
40570,2,1,1982,0,0,0,0,0,0,0,0,0,0
40571,1,1,1982,0,0,0,0,0,0,0,0,0,0
40571,2,1,1982,0,0,0,0,4,0,6,0,0,0
40572,1,1,1982,18,18,18,18,18,18,18,18,18,18
40573,1,1,1982,0,0,0,0,0,0,0,0,0,0
40573,2,1,1982,0,0,0,0,0,0,7,6,23,8
40574,1,1,1982,21,21,21,21,21,21,21,21,21,21
40575,1,1,1982,24,12,31,19,19,18,8,25,25,32
40576,1,1,1982,0,8,15,0,21,0,0,0,6,0
40577,1,1,1982,8,0,0,0,0,0,23,0,29,13
40578,1,1,1982,0,0,0,0,0,0,0,0,0,0
40578,2,1,1982,0,0,0,0,0,0,0,0,0,0
40579,1,1,1982,0,0,0,5,0,0,0,5,10,5
40579,2,1,1982,0,0,0,0,0,0,0,0,0,0
40580,1,1,1982,0,0,0,0,0,0,0,0,0,0
40580,2,1,1982,0,0,0,0,0,0,0,0,0,0
40581,0,1,1982,13,13,13,13,13,13,13,13,13,13
40581,1,1,1982,0,0,0,0,25,0,0,0,0,0
40582,0,1,1982,0,0,0,0,0,0,0,0,0,0
40582,1,1,1982,0,0,0,0,0,0,0,0,0,0
40583,1,1,1982,0,0,0,0,0,0,0,0,0,0
40583,2,1,1982,0,0,0,0,0,0,0,0,0,0
40584,1,1,1982,10,0,0,0,0,0,0,0,0,0
40584,2,1,1982,22,22,22,22,22,22,22,22,22,22
40584,3,1,1982,0,0,0,0,0,0,0,0,0,0
40585,0,1,1982,28,0,0,0,0,0,14,0,0,17
40585,0,2,1982,0,0,33,0,26,0,0,0,0,0
40585,1,1,1982,0,0,0,0,0,0,0,0,0,0
40586,0,1,1982,30,30,30,30,30,30,30,30,30,30
40586,1,1,1982,0,0,0,19,0,0,0,0,0,0
40587,1,1,1982,0,0,0,0,0,0,15,17,0,0
40588,1,1,1982,0,19,27,17,13,31,25,13,19,22
40589,1,1,1982,0,0,0,0,0,0,0,12,0,0
40590,0,1,1982,13,13,13,13,13,13,13,13,13,13
40590,1,1,1982,0,0,0,0,0,0,0,18,0,0
40592,0,1,1982,0,0,0,0,0,0,0,0,0,0
40592,1,1,1982,0,0,0,0,0,0,0,0,0,0
40593,0,1,1982,12,0,0,14,12,0,0,9,0,26
40593,1,1,1982,0,21,13,0,21,0,0,21,17,12
40594,1,1,1982,0,0,0,0,0,0,0,0,0,0
40595,1,1,1982,20,13,13,34,7,13,15,26,6,14
40596,1,1,1982,0,0,0,0,0,0,0,9,11,0
40597,1,1,1982,12,27,12,21,16,16,16,22,28,20
40598,1,1,1982,0,0,33,12,0,0,18,0,21,0
40599,1,1,1982,0,0,0,0,0,0,0,0,0,0
40599,2,1,1982,0,0,0,0,0,0,13,0,0,0
40600,0,1,1982,0,0,0,13,0,0,8,9,0,0
40600,1,1,1982,0,0,3,3,0,0,0,0,0,0
40601,0,1,1982,0,0,0,23,0,5,17,0,22,0
40601,1,1,1982,8,19,21,0,7,0,21,0,34,0
40603,0,1,1982,0,28,28,0,0,0,19,0,0,0
40603,0,2,1982,24,7,0,0,0,0,0,38,0,27
40603,1,1,1982,0,0,0,0,0,0,0,0,0,0
40604,1,1,1982,0,0,0,0,0,0,0,0,0,0
40604,2,1,1982,7,7,7,7,7,7,7,7,7,7
40604,3,1,1982,0,0,0,9,0,0,0,0,0,0
40605,1,1,1982,24,24,24,24,24,24,24,24,24,24
40605,2,1,1982,2,2,2,2,2,2,2,2,2,2
40606,1,1,1982,27,27,27,27,27,27,27,27,27,27
40606,2,1,1982,0,0,0,0,0,0,0,0,0,0
40607,1,1,1982,0,0,9,15,0,6,0,0,0,0
40608,0,1,1982,3,13,0,23,20,0,12,0,0,24
40608,1,1,1982,0,11,14,10,13,20,1,18,8,1
40609,1,1,1982,0,11,13,15,22,0,6,18,0,14
40610,0,1,1982,0,0,0,0,10,0,0,0,0,0
40610,1,1,1982,9,6,0,7,27,0,3,0,22,0
40611,0,1,1982,0,0,34,0,40,7,0,32,12,13
40611,1,1,1982,6,21,0,18,7,0,0,22,21,0
40612,1,1,1982,8,0,0,0,17,0,21,0,24,16
40612,2,1,1982,0,0,0,0,0,0,0,0,0,0
40613,0,1,1982,20,13,19,19,17,0,0,32,21,19
40613,1,1,1982,16,17,12,23,0,13,7,0,0,0
40614,1,1,1982,0,0,0,0,0,0,0,0,0,0
40614,2,1,1982,11,25,0,0,0,25,23,0,15,21
40615,1,1,1982,0,0,0,0,0,0,0,0,0,0
40615,2,1,1982,0,0,0,0,0,0,0,0,0,0
40616,1,1,1982,45,32,22,35,24,19,24,16,17,28
40617,1,1,1982,0,0,0,0,0,0,0,0,0,0
40617,2,1,1982,0,0,0,0,0,0,0,0,0,0
40617,3,1,1982,0,0,0,0,0,0,0,0,10,0
40617,4,1,1982,0,0,0,0,0,0,0,0,0,0
40617,5,1,1982,0,0,0,0,0,0,0,0,0,0
40617,6,1,1982,10,0,0,0,0,0,0,0,0,0
40617,7,1,1982,0,0,0,0,0,0,0,0,0,0
40617,8,1,1982,0,0,0,0,0,0,0,0,0,0
40617,9,1,1982,14,0,0,0,0,0,0,0,3,0
40617,10,1,1982,0,0,0,0,14,0,0,0,0,0
40617,11,1,1982,0,0,0,0,0,0,0,0,0,0
40617,12,1,1982,0,0,0,0,0,0,0,0,0,0
40617,13,1,1982,0,0,0,0,0,0,0,6,0,0
40617,14,1,1982,0,0,0,0,0,0,0,0,0,0
40617,15,1,1982,0,0,0,12,0,0,0,0,0,0
40617,16,1,1982,0,0,0,0,0,0,0,0,0,0
40618,1,1,1982,20,19,2,4,26,14,13,21,20,12
40619,1,1,1982,0,0,0,0,0,0,6,0,0,0
40619,2,1,1982,0,0,0,0,0,0,0,0,0,0
40619,3,1,1982,0,0,0,0,0,0,0,0,0,0
40620,1,1,1982,0,0,0,0,0,0,0,0,0,0
40620,2,1,1982,0,0,0,0,0,0,0,0,0,0
40621,1,1,1982,0,0,0,0,0,0,0,0,0,10
40622,1,1,1982,0,0,19,0,0,0,0,0,0,0
40622,2,1,1982,0,22,0,0,0,0,0,0,0,0
40622,3,1,1982,0,9,0,0,0,0,0,0,14,0
40622,4,1,1982,0,0,0,0,0,0,0,0,0,0
40623,0,1,1982,20,20,22,0,23,21,36,35,0,0
40623,1,1,1982,0,0,0,0,0,0,0,0,0,16
40624,1,1,1982,0,0,0,0,0,0,0,0,0,0
40624,2,1,1982,0,0,0,0,0,0,0,0,0,0
40625,0,1,1982,0,11,17,10,19,16,11,24,16,19
40625,1,1,1982,8,4,9,25,11,11,14,13,15,0
40626,1,1,1982,4,11,9,21,21,9,10,22,11,18
40627,1,1,1982,0,0,0,0,0,0,0,0,0,0
40627,2,1,1982,0,0,0,0,0,0,0,0,0,0
40628,1,1,1982,0,0,0,0,0,0,0,0,0,0
40629,0,1,1982,28,22,8,27,16,23,0,33,23,40
40629,1,1,1982,0,0,0,0,0,0,0,0,0,0
40630,1,1,1982,3,13,14,14,0,28,13,24,25,0
40631,0,1,1982,23,23,23,23,23,23,23,23,23,23
40631,1,1,1982,0,0,0,0,0,0,7,0,23,12
40632,0,1,1982,0,23,0,0,0,0,0,0,18,0
40632,0,2,1982,13,21,0,0,0,2,0,0,0,0
40632,2,1,1982,0,0,0,0,14,0,0,0,0,0
40632,3,1,1982,14,0,11,12,26,19,30,16,27,9
40633,1,1,1982,0,0,0,0,0,0,0,0,0,0
40633,2,1,1982,6,13,17,10,11,21,0,12,27,20
40634,1,1,1982,0,0,0,0,0,12,0,0,0,0
40634,2,1,1982,5,5,5,5,5,5,5,5,5,5
40635,0,1,1982,29,29,29,29,29,29,29,29,29,29
40635,1,1,1982,0,0,0,0,0,0,0,0,0,0
40636,0,1,1982,5,12,20,31,25,13,23,0,16,42
40636,1,1,1982,0,0,0,0,0,16,0,0,0,0
40637,0,1,1982,0,25,0,8,0,0,0,0,6,22
40637,1,1,1982,23,23,23,23,23,23,23,23,23,23
40638,1,1,1982,37,19,14,26,12,28,8,31,12,9
40639,1,1,1982,24,27,15,18,21,26,23,25,11,10
40640,1,1,1982,0,0,0,0,0,0,0,0,0,0
40640,2,1,1982,0,0,0,0,0,0,0,0,0,0
50001,1,1,1982,0,0,0,0,0,0,5,0,0,8
50002,1,1,1982,0,0,0,0,0,0,0,0,0,0
50002,2,1,1982,24,9,0,0,0,16,0,24,0,0
50003,1,1,1982,5,16,10,24,21,17,22,10,19,15
50003,2,1,1982,0,0,0,0,0,0,0,12,0,0
50004,1,1,1982,0,0,0,0,0,0,0,10,0,0
50005,1,1,1982,7,0,0,10,18,11,17,9,7,10
50006,1,1,1982,21,0,0,0,0,23,0,18,12,0
50006,2,1,1982,0,0,5,0,0,18,0,0,0,0
50007,1,1,1982,0,15,0,0,0,0,15,0,0,12
50007,2,1,1982,0,0,0,9,0,0,0,24,0,0
50008,1,1,1982,17,32,11,20,17,35,0,17,12,37
50009,0,1,1982,0,0,0,0,0,0,0,0,0,0
50009,1,1,1982,0,0,0,19,0,6,0,20,0,0
50010,1,1,1982,0,10,0,0,0,15,0,0,0,0
50010,2,1,1982,0,0,0,0,0,0,0,0,0,30
50011,1,1,1982,0,0,0,0,0,0,0,0,0,0
50011,2,1,1982,0,0,22,9,0,28,0,18,28,12
50012,1,1,1982,0,0,0,0,0,0,0,0,0,0
50012,2,1,1982,0,0,0,0,0,0,0,0,0,7
50012,3,1,1982,0,0,0,0,0,0,0,0,0,0
50013,0,1,1982,0,0,0,0,0,0,0,0,0,0
50013,1,1,1982,0,0,0,0,0,0,0,0,0,0
50014,1,1,1982,0,0,0,0,0,0,0,12,12,0
50015,1,1,1982,0,0,0,0,0,0,0,0,0,0
50015,2,1,1982,0,0,0,0,0,0,0,0,0,0
50016,1,1,1982,0,0,4,0,0,0,0,0,0,0
50017,1,1,1982,0,0,0,0,19,0,0,0,0,19
50018,1,1,1982,0,16,0,0,0,0,0,0,0,0
50019,1,1,1982,23,13,17,40,22,19,17,25,22,15
50019,2,1,1982,16,16,9,15,13,20,13,6,23,5
50020,1,1,1982,0,0,0,0,0,0,0,0,0,0
50020,2,1,1982,0,0,0,0,10,0,0,0,0,0
50021,1,1,1982,0,0,19,0,19,0,14,18,0,0
50022,1,1,1982,0,0,0,0,0,0,0,0,0,0
50022,2,1,1982,0,0,0,0,0,0,0,0,0,0
50023,1,1,1982,0,0,0,0,0,0,0,0,0,0
50023,2,1,1982,0,0,0,0,0,0,0,0,0,0
50024,1,1,1982,14,11,3,8,11,8,12,0,0,15
50025,1,1,1982,19,8,28,34,10,15,0,0,0,15
50026,1,1,1982,0,4,0,0,9,0,26,0,16,4
50027,1,1,1982,18,0,0,0,0,0,0,0,0,0
50027,2,1,1982,0,0,0,0,3,0,0,0,0,0
50028,1,1,1982,0,0,0,0,0,0,0,0,0,0
50028,2,1,1982,0,14,20,0,0,0,11,0,0,0
50029,1,1,1982,37,0,26,18,27,23,22,12,0,23
50030,0,1,1982,0,0,0,0,0,0,0,0,0,0
50030,1,1,1982,0,0,0,0,0,0,0,0,0,0
50031,0,1,1982,0,0,0,0,0,0,0,0,0,0
50031,1,1,1982,0,0,0,0,0,0,0,0,0,0
50032,1,1,1982,0,0,0,0,0,0,0,0,0,0
50032,2,1,1982,0,0,0,0,0,0,0,0,0,0
50033,1,1,1982,20,20,20,20,20,20,20,20,20,20
50033,2,1,1982,5,5,5,5,5,5,5,5,5,5
50034,1,1,1982,32,32,32,32,32,32,32,32,32,32
50034,2,1,1982,0,0,0,0,0,0,0,0,0,0
50035,1,1,1982,0,0,0,0,0,18,0,0,0,0
50036,1,1,1982,27,14,22,0,8,0,0,5,15,9
50037,1,1,1982,0,0,0,0,0,11,0,0,0,0
50037,2,1,1982,0,0,0,0,0,0,0,0,0,0
50038,1,1,1982,0,0,0,0,0,0,0,0,0,0
50038,2,1,1982,0,19,0,0,0,0,0,0,0,0
50039,1,1,1982,0,0,0,0,0,0,0,0,26,0
50040,1,1,1982,25,8,39,11,11,43,16,20,21,27
50041,1,1,1982,10,0,0,3,15,14,0,16,30,15
50042,1,1,1982,18,18,18,18,18,18,18,18,18,18
50042,2,1,1982,0,11,10,22,9,0,15,16,8,8
50043,1,1,1982,0,0,7,15,8,0,12,0,0,0
50044,1,1,1982,35,24,5,18,18,30,13,8,12,29
50045,1,1,1982,12,0,0,0,0,0,0,0,0,0
50045,2,1,1982,0,4,0,0,0,0,0,0,0,0
50046,1,1,1982,16,0,0,22,22,26,0,0,38,25
50047,1,1,1982,12,4,10,13,21,5,14,22,13,20
50048,1,1,1982,0,0,0,0,0,0,0,0,0,0
50048,2,1,1982,0,0,0,0,0,0,0,0,0,0
50049,1,1,1982,22,15,18,14,26,17,27,28,27,28
50050,1,1,1982,25,0,0,20,0,11,45,0,19,16
50050,2,1,1982,0,0,0,0,0,0,0,0,0,0
50051,1,1,1982,0,0,0,0,0,0,0,0,0,13
50051,2,1,1982,0,14,0,0,0,0,15,0,11,0
50052,0,1,1982,19,24,28,43,38,23,14,8,30,17
50052,1,1,1982,6,6,6,6,6,6,6,6,6,6
50053,1,1,1982,0,0,0,0,0,0,0,0,0,0
50053,2,1,1982,0,0,14,0,0,13,10,0,0,0
50054,1,1,1982,19,20,15,34,19,21,31,4,20,17
50055,1,1,1982,19,15,13,10,19,13,0,34,23,31
50056,1,1,1982,0,0,0,0,13,0,0,0,0,0
50056,2,1,1982,0,0,0,0,0,0,0,0,0,0
50057,1,1,1982,0,0,0,20,0,0,0,14,0,0
50058,1,1,1982,0,0,0,0,0,0,0,0,0,0
50058,2,1,1982,0,0,0,0,0,0,0,0,0,19
50059,1,1,1982,0,0,0,0,0,0,21,0,0,0
50059,2,1,1982,0,0,0,0,0,0,0,0,0,7
50060,1,1,1982,32,12,43,0,39,0,19,18,21,0
50061,1,1,1982,0,0,0,0,0,22,0,0,0,0
50061,2,1,1982,0,0,0,0,0,0,0,0,0,0
50062,1,1,1982,0,0,0,3,0,0,0,0,0,0
50062,2,1,1982,0,0,0,0,21,0,0,0,0,0
50063,1,1,1982,12,0,0,0,0,23,0,16,0,0
50063,2,1,1982,0,0,0,0,0,0,0,0,0,0
50064,1,1,1982,9,41,22,0,28,0,24,0,0,0
50065,1,1,1982,0,0,0,0,0,0,0,0,4,0
50065,2,1,1982,9,0,0,0,0,17,0,0,0,0
50066,1,1,1982,0,0,11,14,0,0,0,0,17,15
50066,2,1,1982,0,0,0,0,13,24,0,0,0,0
50067,1,1,1982,13,15,19,24,12,42,13,7,23,21
50068,1,1,1982,0,21,13,0,0,0,0,32,23,0
50069,1,1,1982,0,0,0,0,0,13,0,0,0,0
50070,1,1,1982,0,0,21,56,0,0,10,19,0,0
50071,0,1,1982,0,0,0,0,0,0,0,0,0,0
50071,1,1,1982,0,28,23,0,10,0,0,0,0,0
50072,0,1,1982,14,27,19,23,0,14,0,18,14,16
50072,1,1,1982,6,6,6,6,6,6,6,6,6,6
50073,1,1,1982,15,0,0,10,0,0,0,0,0,0
50073,2,1,1982,17,20,14,13,25,30,15,10,20,0
50074,1,1,1982,23,23,23,23,23,23,23,23,23,23
50075,1,1,1982,0,0,4,16,0,15,9,26,0,0
50075,2,1,1982,0,0,0,0,0,0,0,0,0,0
50076,1,1,1982,0,0,12,0,21,0,0,0,0,27
50076,2,1,1982,27,27,27,27,27,27,27,27,27,27
50077,1,1,1982,0,0,23,0,0,0,0,0,4,0
50079,1,1,1982,30,30,14,31,25,21,15,26,11,15
50080,1,1,1982,5,28,14,23,0,11,0,0,0,15
50081,1,1,1982,16,16,16,16,16,16,16,16,16,16
50082,1,1,1982,39,39,39,39,39,39,39,39,39,39
50082,2,1,1982,0,0,0,0,0,0,0,0,0,0
50083,1,1,1982,0,0,0,0,10,0,0,0,0,0
50083,2,1,1982,0,0,0,0,0,0,0,9,0,0
50083,3,1,1982,9,11,0,0,0,8,0,0,0,0
50084,1,1,1982,6,17,6,9,19,18,5,18,20,5
50085,0,1,1982,0,0,43,33,20,4,18,27,0,0
50085,1,1,1982,24,0,12,19,5,14,0,0,0,6
50086,0,1,1982,12,27,19,23,6,33,0,0,16,14
50086,1,1,1982,0,18,0,0,0,0,0,0,12,0
50087,0,1,1982,12,39,13,12,17,32,0,35,19,22
50087,1,1,1982,24,26,17,16,21,18,15,39,7,12
50088,1,1,1982,9,0,15,19,21,28,11,0,0,11
50089,1,1,1982,0,0,0,8,0,0,0,0,0,0
50089,2,1,1982,0,0,0,0,0,0,0,0,0,0
50089,3,1,1982,0,0,0,0,0,5,0,0,0,0
50090,1,1,1982,0,17,15,29,20,31,0,0,23,0
50091,1,1,1982,20,20,20,20,20,20,20,20,20,20
50092,1,1,1982,14,0,18,27,18,24,22,8,11,28
50092,2,1,1982,0,0,3,16,0,12,0,0,0,0
50093,1,1,1982,15,19,5,23,6,0,28,0,7,28
50094,1,1,1982,0,0,0,8,0,0,0,0,0,0
50094,2,1,1982,0,0,0,0,16,0,24,11,12,0
50095,1,1,1982,31,15,0,16,18,19,19,11,25,29
50096,1,1,1982,13,25,44,19,19,9,0,19,10,4
50097,1,1,1982,2,13,14,9,22,11,12,0,0,0
50097,2,1,1982,0,0,19,15,0,0,11,0,21,0
50098,0,1,1982,0,0,0,0,0,40,28,0,0,21
50099,1,1,1982,16,26,13,10,12,0,22,16,14,12
50099,2,1,1982,8,24,27,15,18,11,15,12,24,10
50100,0,1,1982,0,0,0,0,0,0,16,0,13,0
50100,0,2,1982,0,19,10,0,7,0,26,0,0,0
50100,1,1,1982,8,0,17,19,24,21,9,24,2,7
50101,1,1,1982,0,0,18,20,0,17,17,0,0,0
50101,2,1,1982,20,22,8,17,10,17,24,9,4,10
50102,0,1,1982,0,0,0,0,0,0,0,18,0,0
50102,1,1,1982,0,28,0,0,0,8,8,0,0,0
50103,1,1,1982,0,15,14,7,6,15,23,31,23,18
50104,1,1,1982,0,0,0,0,0,0,0,14,21,16
50105,1,1,1982,0,13,15,0,0,0,0,0,0,0
50105,2,1,1982,0,0,0,7,20,0,0,0,3,9
50106,1,1,1982,14,0,0,17,28,0,19,19,10,5
50106,2,1,1982,0,32,10,0,0,0,0,18,0,21
50107,0,1,1982,22,24,0,7,0,16,0,37,0,9
50107,1,1,1982,29,29,29,29,29,29,29,29,29,29
50108,1,1,1982,0,0,0,0,0,0,0,0,0,0
