ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
120255,1982,12,15,22,27,6,23,18,23,19,26
120256,1982,0,26,23,9,22,21,0,13,18,0
120257,1982,31,31,31,31,31,31,31,31,31,31
120258,1982,29,0,0,0,0,0,16,0,12,0
120259,1982,26,26,26,26,26,26,26,26,26,26
120260,1982,0,0,0,0,0,19,0,0,0,0
120261,1982,0,0,0,8,0,0,0,24,27,0
120262,1982,8,0,0,0,0,0,10,8,0,0
120263,1982,24,24,24,24,24,24,24,24,24,24
120264,1982,27,27,27,27,27,27,27,27,27,27
120265,1982,0,22,0,0,13,11,0,0,0,23
120266,1982,15,18,21,0,20,33,29,12,22,31
120267,1982,17,0,0,0,0,0,0,0,0,0
120268,1982,20,20,20,20,20,20,20,20,20,20
120269,1982,12,12,12,12,12,12,12,12,12,12
120270,1982,0,0,13,30,16,20,16,19,33,27
120271,1982,4,4,4,4,4,4,4,4,4,4
120272,1982,14,0,0,0,13,28,9,3,7,0
120273,1982,0,0,0,0,0,0,0,0,0,0
120274,1982,6,6,6,6,6,6,6,6,6,6
120275,1982,11,11,11,11,11,11,11,11,11,11
120276,1982,10,0,10,0,27,32,27,34,16,17
120277,1982,10,10,10,10,10,10,10,10,10,10
120278,1982,0,0,0,0,0,0,0,0,0,0
120279,1982,6,6,6,6,6,6,6,6,6,6
120280,1982,0,0,0,0,0,0,0,0,0,0
120281,1982,0,0,0,0,0,0,0,0,0,0
120282,1982,0,0,0,0,0,0,0,0,0,0
120283,1982,6,6,6,6,6,6,6,6,6,6
120284,1982,21,21,21,21,21,21,21,21,21,21
120285,1982,0,0,0,0,0,0,0,0,0,0
120286,1982,6,6,6,6,6,6,6,6,6,6
120287,1982,0,6,0,0,0,0,0,0,11,0
120288,1982,0,13,0,0,0,0,0,30,24,11
120289,1982,12,22,28,21,8,8,20,20,25,20
120290,1982,0,0,0,0,0,0,0,0,0,0
120291,1982,16,5,0,22,0,9,0,0,21,11
120292,1982,0,0,0,0,0,5,0,0,0,0
120293,1982,0,0,0,0,0,0,0,0,0,16
120294,1982,0,0,0,0,0,0,0,0,0,0
120295,1982,0,0,0,0,0,0,0,0,0,0
120296,1982,0,0,0,0,0,0,0,0,0,0
120297,1982,0,0,0,0,0,0,0,0,0,0
120298,1982,0,0,0,0,0,0,0,0,0,0
120299,1982,0,0,0,0,0,0,4,0,0,0
120300,1982,20,12,0,10,10,10,9,19,10,16
120301,1982,0,0,0,0,0,0,0,0,0,0
120302,1982,0,0,0,0,0,0,0,0,0,0
120303,1982,0,0,17,0,0,0,0,9,0,0
120304,1982,0,0,0,0,0,0,0,0,0,32
120305,1982,13,13,13,13,13,13,13,13,13,13
120306,1982,0,0,0,0,0,0,0,0,0,0
120307,1982,0,0,0,0,0,0,0,0,0,0
120308,1982,0,0,0,0,0,0,0,0,26,0
120309,1982,0,0,0,0,0,0,20,9,0,0
120310,1982,14,12,0,23,16,20,23,0,9,18
120311,1982,0,0,0,0,0,0,0,0,0,0
120312,1982,6,6,6,6,6,6,6,6,6,6
120313,1982,0,0,0,0,0,0,0,0,0,0
120314,1982,15,15,15,15,15,15,15,15,15,15
120315,1982,19,19,19,19,19,19,19,19,19,19
120316,1982,0,0,0,0,6,0,0,0,0,0
120317,1982,37,37,37,37,37,37,37,37,37,37
120318,1982,33,33,33,33,33,33,33,33,33,33
120319,1982,0,3,0,0,0,0,0,0,0,0
120320,1982,20,12,27,10,15,14,0,31,13,0
120321,1982,0,0,0,0,0,0,0,0,0,0
120322,1982,0,0,14,24,0,0,0,0,0,17
120323,1982,11,11,11,11,11,11,11,11,11,11
120324,1982,25,25,25,25,25,25,25,25,25,25
120325,1982,23,18,11,10,18,0,9,33,20,13
120326,1982,10,10,10,10,10,10,10,10,10,10
120327,1982,4,19,25,16,17,25,25,15,0,18
120328,1982,0,0,0,0,0,0,0,0,0,0
120329,1982,12,12,12,12,12,12,12,12,12,12
120330,1982,28,28,28,28,28,28,29,28,28,28
120331,1982,0,0,0,0,0,0,0,0,0,0
120332,1982,11,11,11,11,11,11,11,11,11,11
120333,1982,0,0,0,0,0,0,0,0,0,0
120334,1982,0,0,0,0,0,0,0,0,0,0
120335,1982,10,0,0,0,0,21,0,0,0,0
120336,1982,0,0,0,12,0,13,0,13,0,0
120337,1982,0,0,0,0,0,0,0,0,0,0
120338,1982,0,0,0,0,0,0,0,0,0,0
120339,1982,0,7,0,9,20,14,9,18,0,18
120340,1982,0,0,10,0,16,0,0,0,0,25
120341,1982,0,0,6,0,0,0,0,0,0,0
120342,1982,0,0,0,0,0,0,0,0,0,0
120343,1982,16,0,0,0,0,0,0,0,0,19
120344,1982,16,0,0,0,0,0,0,0,0,0
120345,1982,0,0,0,0,0,0,0,0,10,0
120346,1982,24,24,24,24,24,24,24,24,24,24
120347,1982,0,18,0,0,0,0,0,0,0,0
120348,1982,7,7,7,7,7,7,7,7,7,7
120349,1982,0,0,0,12,0,0,0,0,0,0
120350,1982,26,20,15,15,19,0,16,26,20,15
120351,1982,0,0,0,0,0,0,0,0,0,0
120352,1982,0,0,0,0,0,0,0,0,0,0
120353,1982,0,0,0,0,0,0,7,0,0,0
120354,1982,0,0,0,0,0,0,0,0,0,0
120355,1982,0,0,0,0,0,0,0,0,0,0
120356,1982,22,22,22,22,22,22,24,22,22,22
120357,1982,0,5,0,0,0,26,24,0,14,0
120358,1982,0,0,0,0,0,0,0,0,0,0
120359,1982,0,0,0,0,0,0,0,0,0,0
120360,1982,22,22,22,22,22,22,22,22,22,22
120361,1982,0,0,0,0,0,0,0,0,0,12
120362,1982,7,5,23,24,19,23,20,29,12,8
120363,1982,22,22,22,22,22,22,22,22,22,22
120364,1982,0,18,0,9,0,0,0,0,0,0
120365,1982,17,0,0,18,0,21,0,0,15,0
120366,1982,0,0,8,0,0,0,7,14,0,17
120367,1982,21,21,21,21,21,21,21,21,21,21
120368,1982,4,10,11,4,4,7,26,8,4,4
120369,1982,22,18,12,10,0,24,0,0,9,0
120370,1982,0,0,0,0,0,0,0,0,0,0
120371,1982,0,0,0,0,0,0,0,0,0,0
120372,1982,0,23,0,15,0,0,4,0,0,0
120373,1982,11,11,11,11,11,11,11,11,11,11
120374,1982,0,0,0,13,0,0,0,0,0,0
120375,1982,0,0,0,0,0,0,0,0,0,0
120376,1982,15,15,15,15,15,15,15,15,15,15
120377,1982,16,16,16,16,16,16,16,16,16,16
120378,1982,5,0,0,0,0,0,13,13,0,0
120379,1982,20,20,20,20,20,20,20,20,20,20
120380,1982,0,0,0,0,0,0,0,0,0,0
120381,1982,11,11,11,11,11,11,11,11,11,11
120382,1982,22,22,22,22,22,22,22,22,22,22
120383,1982,0,0,0,0,0,0,0,0,0,0
120384,1982,24,24,24,24,24,24,24,24,24,24
120385,1982,9,9,9,9,9,9,9,9,9,9
120386,1982,0,0,0,0,0,0,0,0,0,0
120387,1982,0,0,0,0,0,0,0,0,0,0
120388,1982,20,20,20,20,20,20,20,20,20,20
120389,1982,0,0,0,0,0,0,0,0,0,0
120390,1982,0,15,0,0,0,0,0,5,0,9
120391,1982,0,0,0,0,0,0,0,0,0,0
120392,1982,0,15,0,0,0,0,0,0,0,11
120393,1982,0,0,0,0,0,0,0,0,0,0
120394,1982,0,0,0,0,0,0,0,0,0,0
120395,1982,0,0,0,0,0,0,0,0,0,0
120396,1982,11,11,11,11,11,11,11,11,11,11
120397,1982,0,0,0,0,0,0,0,0,0,0
120398,1982,0,0,0,0,0,0,0,0,25,0
120399,1982,18,18,18,18,18,18,18,18,18,18
120400,1982,22,18,26,11,17,20,26,21,23,20
120401,1982,0,0,0,0,0,0,0,0,0,0
120402,1982,0,0,0,0,0,0,0,0,0,0
120403,1982,0,10,7,0,0,0,0,0,0,0
120404,1982,3,3,3,3,3,3,3,3,3,3
120405,1982,0,0,0,0,0,0,0,0,0,0
120406,1982,0,0,0,0,0,0,0,0,0,0
120407,1982,0,0,0,0,0,0,0,0,0,0
120408,1982,0,0,0,0,0,0,0,0,0,0
120409,1982,0,0,0,0,21,0,0,0,0,0
120410,1982,1,1,1,1,1,1,1,1,1,1
120411,1982,0,0,0,0,0,0,0,0,0,0
120412,1982,0,0,0,0,0,0,0,0,0,15
120413,1982,20,20,20,20,20,20,20,20,20,20
120414,1982,17,17,17,17,17,17,17,17,17,17
120415,1982,0,0,0,0,0,0,0,0,12,9
120416,1982,0,0,0,0,0,0,0,0,0,0
120417,1982,0,0,0,21,0,0,0,0,0,0
120418,1982,20,23,30,20,22,0,13,9,11,14
120419,1982,0,0,0,0,0,0,0,0,0,0
120420,1982,0,8,0,0,0,0,0,13,0,0
120421,1982,0,0,0,0,0,0,0,0,0,0
120422,1982,0,0,0,0,0,0,0,0,0,12
120423,1982,26,26,26,26,26,26,26,26,26,26
120424,1982,0,8,0,0,0,3,0,0,0,31
120425,1982,20,20,20,20,20,20,20,20,20,20
120426,1982,0,0,29,0,11,0,20,0,0,20
120427,1982,0,0,0,0,0,0,0,0,0,0
120428,1982,17,17,17,17,17,17,17,17,17,17
120429,1982,16,16,16,16,16,16,16,16,16,16
120430,1982,0,0,27,15,24,14,0,8,0,0
120431,1982,20,14,28,22,33,28,21,21,15,15
120432,1982,11,11,11,11,11,11,11,11,11,11
120433,1982,40,13,0,25,14,36,25,13,22,19
120434,1982,14,3,13,28,6,11,19,8,7,8
120435,1982,23,19,18,18,18,18,18,18,18,18
120436,1982,16,25,16,16,16,16,16,16,16,16
120437,1982,15,0,39,0,26,22,17,10,0,11
120438,1982,0,0,0,0,0,0,0,0,0,0
120439,1982,0,0,0,0,0,0,0,0,0,0
120440,1982,19,19,19,19,19,19,19,19,19,19
120441,1982,0,0,0,0,0,0,0,0,0,0
120442,1982,1,1,1,1,1,1,1,1,1,1
120443,1982,4,0,0,0,0,0,0,15,0,0
120444,1982,0,0,0,0,0,0,0,0,0,0
120445,1982,0,0,0,0,0,0,0,0,0,0
120446,1982,12,12,12,12,12,12,12,12,12,12
120447,1982,0,0,0,0,9,0,0,12,25,0
120448,1982,0,0,0,0,0,0,9,0,0,0
120449,1982,25,25,25,25,25,25,25,25,25,25
120450,1982,0,0,0,0,14,0,0,0,0,0
120451,1982,0,0,0,0,0,0,0,0,0,0
120452,1982,18,18,18,18,18,18,18,18,18,18
120453,1982,0,0,0,0,0,0,0,0,0,0
120454,1982,0,0,0,0,0,0,0,0,0,0
120455,1982,0,0,0,0,0,0,0,0,0,0
120456,1982,15,15,15,15,15,15,15,15,15,15
120457,1982,0,0,0,0,0,0,0,0,0,0
120458,1982,9,9,27,9,19,14,21,19,12,9
120459,1982,0,0,0,0,0,0,0,7,0,0
120460,1982,15,10,34,18,0,0,0,16,24,23
120461,1982,0,0,0,0,0,0,0,0,23,0
120462,1982,0,0,0,0,0,0,0,0,0,0
120463,1982,20,20,20,20,20,20,20,20,20,20
120464,1982,16,16,16,16,16,16,16,16,16,16
120465,1982,0,0,0,0,0,7,0,0,0,0
120466,1982,11,11,11,11,11,11,11,11,11,11
120467,1982,0,0,0,0,0,0,0,0,0,0
120468,1982,19,0,12,0,0,13,0,0,14,0
120469,1982,0,0,0,0,0,0,0,0,0,0
120470,1982,14,11,23,13,10,28,10,16,18,25
120471,1982,8,0,0,0,0,0,0,0,0,0
120472,1982,22,22,22,22,22,22,22,22,22,22
120473,1982,8,8,8,8,8,8,8,8,8,8
120474,1982,0,0,0,0,0,0,0,0,0,0
120475,1982,29,29,29,29,29,29,29,29,29,29
120476,1982,0,0,0,0,0,0,0,0,0,0
120477,1982,14,14,14,14,14,14,14,14,14,14
120478,1982,12,12,12,12,12,12,12,12,12,12
120479,1982,0,0,0,0,0,0,0,0,0,0
120480,1982,27,27,27,27,27,27,27,27,27,27
120481,1982,0,0,0,0,0,0,0,0,0,0
120482,1982,0,0,10,0,0,0,0,0,0,0
120483,1982,18,13,10,19,32,28,14,12,17,11
120484,1982,0,0,11,0,4,0,0,0,0,0
120485,1982,0,0,0,0,0,0,0,0,0,0
120486,1982,19,19,19,19,19,19,19,19,19,19
120487,1982,0,14,0,0,16,0,0,0,0,0
120488,1982,7,0,13,28,15,0,25,29,17,12
120489,1982,0,0,0,0,12,3,0,0,0,0
120490,1982,18,27,0,11,22,19,19,32,16,26
120491,1982,11,11,11,11,11,11,11,11,11,11
120492,1982,0,21,0,15,0,24,0,0,0,0
120493,1982,0,0,0,0,0,0,0,0,0,0
120494,1982,20,20,20,20,20,20,20,20,20,20
120495,1982,0,0,0,0,0,0,0,0,0,0
120496,1982,24,8,24,0,0,0,0,0,0,0
120497,1982,0,0,0,0,0,0,0,14,0,0
120498,1982,0,0,0,0,9,0,0,0,0,0
120499,1982,0,0,0,0,0,0,0,0,0,0
120500,1982,0,0,17,9,21,16,12,19,0,0
120501,1982,17,17,17,17,17,17,17,17,17,17
120502,1982,10,21,11,16,14,4,0,20,31,14
120503,1982,0,0,0,0,0,0,0,0,0,0
120504,1982,0,0,0,0,0,0,0,0,0,0
120505,1982,0,0,0,0,0,0,0,0,0,0
120506,1982,0,0,0,0,0,0,0,0,0,0
120507,1982,0,0,0,0,0,0,0,0,0,0
120508,1982,23,23,23,23,23,23,23,23,23,23
120509,1982,0,0,0,0,0,0,0,0,0,0
120510,1982,20,13,12,15,4,10,20,0,13,4
120511,1982,10,10,10,10,10,10,10,10,10,10
120512,1982,0,0,0,0,0,0,0,0,0,0
120513,1982,5,13,12,31,0,12,19,11,17,24
120514,1982,0,18,0,0,0,0,0,0,0,13
120515,1982,7,9,28,9,41,18,14,14,13,23
120516,1982,0,0,0,0,0,0,0,0,0,0
120517,1982,11,11,11,11,11,11,11,11,11,11
120518,1982,0,0,15,0,0,0,12,0,0,0
120519,1982,0,0,0,0,0,0,0,0,0,0
120520,1982,0,0,0,0,0,0,0,0,0,0
120521,1982,5,5,5,5,5,5,5,5,5,5
120522,1982,8,8,8,8,8,8,8,8,8,8
120523,1982,26,26,26,26,26,26,26,26,26,26
120524,1982,17,12,17,6,6,9,6,13,19,19
120525,1982,9,9,9,9,9,9,9,9,9,9
120526,1982,29,29,29,29,29,29,29,29,29,29
120527,1982,0,0,0,0,0,0,0,0,0,0
120528,1982,22,22,22,22,22,22,22,22,22,22
120529,1982,20,27,27,19,16,16,31,18,17,16
120530,1982,16,17,27,14,7,32,17,17,20,35
120531,1982,16,16,16,16,16,16,16,16,16,16
120532,1982,18,18,18,18,18,18,18,18,18,18
120533,1982,15,15,15,15,15,15,15,15,15,15
120534,1982,17,0,6,24,3,21,9,0,15,8
120535,1982,0,0,0,0,0,0,0,0,0,0
120536,1982,16,16,16,16,16,16,16,16,16,16
120537,1982,0,0,0,0,0,0,0,0,0,22
120538,1982,0,0,16,0,0,22,0,0,0,0
120540,1982,22,22,22,22,22,22,22,22,22,22
120541,1982,8,32,9,25,40,16,23,19,16,21
120542,1982,0,0,0,0,0,0,0,0,0,0
120543,1982,0,0,0,0,0,0,0,13,0,0
120544,1982,24,24,24,24,24,24,24,24,24,24
120545,1982,9,0,9,0,0,1,0,0,0,8
120546,1982,4,4,4,4,4,4,4,4,4,4
120547,1982,0,0,0,0,0,0,5,0,7,0
120548,1982,6,6,6,6,6,6,6,6,6,6
120549,1982,0,0,0,0,0,0,0,0,0,0
120550,1982,11,0,13,0,0,8,0,0,13,0
120551,1982,0,0,0,0,15,0,0,0,0,7
120552,1982,0,0,0,0,0,0,16,0,0,0
120553,1982,0,0,0,0,0,0,0,0,0,0
120554,1982,0,0,0,0,0,0,0,0,0,0
120555,1982,0,0,0,0,0,0,0,0,0,0
120556,1982,7,7,7,21,7,7,7,7,7,7
120557,1982,0,0,0,0,0,0,0,17,0,0
120558,1982,7,0,0,22,0,0,0,15,27,0
120559,1982,19,19,19,19,19,19,19,19,19,19
120560,1982,9,8,17,15,27,5,3,10,17,15
120561,1982,0,0,7,0,0,0,0,0,0,0
120562,1982,11,11,11,11,11,11,11,11,11,11
120563,1982,0,0,2,0,0,0,0,0,0,0
120564,1982,24,24,24,24,24,24,24,24,24,24
120565,1982,0,0,0,16,0,16,0,13,8,27
120566,1982,17,17,17,17,17,17,17,17,17,17
120567,1982,14,14,14,14,14,14,14,14,14,14
120568,1982,0,0,0,0,0,0,0,0,0,0
120569,1982,0,0,0,0,0,0,0,0,0,0
120570,1982,0,0,0,0,0,0,0,0,0,0
120571,1982,0,0,0,9,0,0,14,0,0,0
120572,1982,5,5,5,5,5,5,5,5,5,5
120573,1982,7,20,32,17,23,22,14,22,13,24
120574,1982,0,0,0,0,0,0,0,0,0,0
120575,1982,0,0,0,0,10,0,0,0,6,0
120576,1982,10,0,10,16,0,0,0,0,13,0
120577,1982,34,34,34,34,34,34,34,34,34,34
120578,1982,0,0,0,0,0,0,0,0,0,0
120579,1982,0,0,0,0,0,0,0,0,0,0
120580,1982,0,11,0,0,0,0,0,23,0,0
120581,1982,0,0,0,11,0,0,0,0,0,0
120582,1982,0,0,0,0,0,0,0,0,0,8
120583,1982,0,0,0,0,0,0,0,0,0,0
120584,1982,16,16,16,16,16,16,16,16,16,16
120585,1982,0,0,0,0,0,15,0,0,0,0
120586,1982,3,3,3,3,3,3,3,3,3,3
120587,1982,11,11,11,11,11,11,11,11,11,11
120588,1982,0,15,12,0,0,0,0,0,0,13
120589,1982,15,0,14,0,26,0,0,0,15,6
120590,1982,21,0,0,0,4,0,0,0,0,0
120591,1982,21,0,0,0,0,0,17,0,1,0
120592,1982,18,18,18,18,18,18,18,18,18,18
120593,1982,0,0,0,0,0,0,0,0,0,0
120594,1982,0,0,0,0,0,0,0,0,0,0
120595,1982,3,8,13,10,24,13,23,12,7,0
120596,1982,0,0,0,0,0,0,0,0,0,0
120597,1982,20,20,20,20,20,20,20,20,20,20
120598,1982,10,0,0,12,0,0,5,13,9,0
120599,1982,9,9,9,9,9,9,9,9,9,9
120600,1982,29,29,29,29,29,29,29,29,29,29
120601,1982,0,12,0,21,18,31,5,3,29,3
120602,1982,11,11,11,11,11,11,11,11,11,11
120603,1982,20,22,8,21,25,13,30,0,16,17
120604,1982,26,26,26,26,26,26,26,26,26,26
120605,1982,33,27,16,13,26,33,22,13,37,28
120606,1982,4,4,4,4,4,4,4,4,4,4
120607,1982,10,11,0,0,14,25,20,17,0,0
120608,1982,17,17,17,17,17,17,17,17,17,17
120609,1982,15,0,17,17,0,0,23,0,18,0
120610,1982,26,26,26,26,26,26,26,26,26,26
120612,1982,0,0,0,0,0,0,0,25,0,5
120613,1982,25,25,25,25,25,25,25,25,25,25
120614,1982,19,18,13,6,8,18,0,19,0,0
120615,1982,23,0,18,0,18,21,0,0,5,18
120616,1982,0,16,20,0,13,0,0,15,0,34
120617,1982,0,0,0,0,0,0,0,0,0,0
120618,1982,22,22,22,22,22,22,22,22,22,22
120619,1982,0,0,0,0,0,0,0,0,0,0
120620,1982,0,0,0,0,0,6,0,15,15,0
120621,1982,23,23,23,23,23,23,23,23,23,23
120622,1982,15,15,15,15,15,15,15,15,15,15
120623,1982,9,9,9,9,9,9,9,9,9,9
120624,1982,0,0,0,0,0,0,0,0,0,0
120625,1982,0,0,0,0,0,0,0,0,0,0
120626,1982,0,0,0,0,0,0,0,0,0,0
120627,1982,1,1,1,1,1,1,1,1,1,1
120628,1982,12,12,12,12,12,12,12,12,12,12
120629,1982,0,0,0,0,16,0,0,6,0,9
120630,1982,17,17,17,17,17,17,17,17,17,17
120631,1982,23,23,23,23,23,23,23,23,23,23
120632,1982,0,0,0,0,9,0,0,0,0,0
120633,1982,21,21,21,21,21,21,21,21,21,21
120634,1982,0,0,0,0,0,0,0,0,17,0
120635,1982,0,0,0,0,0,0,0,0,0,0
120636,1982,0,0,19,9,0,0,0,11,0,0
120637,1982,0,0,0,0,0,0,0,0,0,0
120638,1982,0,0,0,0,0,0,0,0,0,0
120639,1982,25,25,25,25,25,25,25,25,25,25
120640,1982,26,26,26,26,26,26,26,26,26,26
120641,1982,0,0,0,0,0,0,0,0,0,0
120642,1982,0,19,0,0,0,0,0,0,0,0
120643,1982,33,33,33,33,33,33,33,33,33,33
120644,1982,0,0,0,0,0,0,0,0,0,0
120645,1982,0,0,0,0,0,0,0,0,0,0
120646,1982,0,0,0,0,0,0,0,0,0,0
120647,1982,0,0,0,0,0,0,0,0,0,0
120648,1982,37,14,30,20,21,22,17,16,27,5
120649,1982,0,0,0,0,0,0,0,0,0,0
120650,1982,0,0,7,0,0,0,10,5,0,0
120651,1982,10,10,10,10,10,10,10,10,10,10
120652,1982,15,15,15,15,15,15,15,15,15,15
120653,1982,7,15,0,0,0,0,0,0,0,0
120654,1982,0,0,0,0,0,0,0,0,0,0
120655,1982,0,0,15,0,0,0,0,0,0,0
120656,1982,0,0,0,0,0,14,0,0,0,0
120657,1982,14,14,14,14,14,14,14,14,14,14
120658,1982,17,18,15,15,19,23,15,15,15,24
120659,1982,0,0,0,0,0,0,0,0,0,0
120660,1982,0,0,0,0,0,0,0,0,0,0
120661,1982,10,10,10,10,10,10,10,10,10,10
120662,1982,0,0,0,0,0,0,0,0,0,0
120663,1982,28,28,28,28,28,28,28,28,28,28
120664,1982,35,35,35,35,35,35,35,35,35,35
120665,1982,23,23,23,23,23,23,23,23,23,23
120666,1982,16,16,16,16,16,16,16,16,16,16
120667,1982,0,0,0,0,0,0,0,0,0,0
120668,1982,0,0,0,0,0,19,0,0,0,0
120669,1982,0,0,0,0,0,0,0,0,0,0
120670,1982,0,0,0,0,0,0,0,11,0,18
120671,1982,0,0,0,0,0,0,0,0,0,24
120672,1982,25,25,25,25,25,25,25,25,25,25
120673,1982,0,0,0,0,0,0,0,0,0,0
120674,1982,0,0,0,0,0,0,0,0,0,0
120675,1982,0,0,0,0,0,0,0,0,0,0
120676,1982,11,11,11,11,11,11,11,11,11,11
120677,1982,0,0,0,0,0,0,0,0,0,0
120678,1982,0,0,0,0,0,0,0,0,0,0
120679,1982,0,0,0,0,0,0,0,0,0,0
120680,1982,0,0,0,0,0,0,0,0,0,0
120681,1982,1,13,1,1,1,1,1,1,1,1
120682,1982,0,14,14,0,15,0,0,0,31,0
120683,1982,0,14,16,11,0,34,15,32,11,8
120684,1982,0,27,0,0,0,0,0,0,0,0
120685,1982,32,32,32,32,32,32,32,32,32,32
120686,1982,0,0,0,0,0,0,0,0,0,0
120687,1982,0,0,0,0,0,0,0,0,0,0
120688,1982,0,0,0,0,0,0,0,0,15,0
120689,1982,0,0,0,0,0,0,0,0,0,0
120690,1982,0,0,0,0,0,0,0,0,0,0
120691,1982,5,17,18,9,13,11,6,42,24,14
120692,1982,0,0,0,0,0,0,0,0,0,0
120693,1982,0,0,0,0,0,0,0,0,0,0
120694,1982,0,0,0,0,0,0,0,0,0,0
120695,1982,0,0,10,0,13,0,0,0,0,20
120696,1982,8,0,0,0,0,0,0,0,0,0
120697,1982,0,0,0,0,0,0,0,0,0,37
120698,1982,23,23,23,23,23,23,23,23,23,23
120699,1982,0,0,0,0,0,0,0,0,0,0
120700,1982,14,14,14,14,14,14,14,14,14,14
120701,1982,28,28,28,28,28,28,28,28,28,28
120702,1982,22,22,22,22,22,22,22,22,22,22
120703,1982,18,18,18,18,18,18,18,18,18,18
120704,1982,0,12,15,12,0,0,19,0,28,0
120705,1982,0,0,12,34,0,25,17,18,25,29
120706,1982,0,0,0,0,0,6,23,0,0,7
120707,1982,18,18,18,18,18,18,18,18,18,18
120708,1982,0,20,9,0,10,0,0,19,0,0
120709,1982,10,10,10,10,10,10,10,10,12,10
120710,1982,0,0,0,0,16,0,0,24,0,0
120711,1982,3,14,0,0,3,0,0,11,0,19
120712,1982,6,0,0,21,23,0,13,21,25,0
120713,1982,0,0,0,0,0,0,0,0,0,0
120714,1982,35,35,35,35,35,35,35,35,35,35
120715,1982,18,18,18,18,18,18,18,18,18,18
120716,1982,0,27,18,9,0,0,0,0,0,16
120717,1982,11,0,0,18,0,10,24,24,7,0
120718,1982,0,0,0,0,0,0,0,0,0,0
120719,1982,0,0,0,0,0,0,0,0,0,0
120720,1982,9,0,24,16,16,0,27,0,10,16
120721,1982,10,0,0,3,0,0,21,2,0,0
120722,1982,0,0,0,0,0,5,0,0,0,0
120723,1982,0,0,0,18,0,0,0,0,0,0
120724,1982,0,0,0,0,0,15,0,14,13,0
120725,1982,26,26,26,26,26,26,26,26,26,26
120726,1982,0,0,0,0,0,0,0,0,0,0
120727,1982,0,0,0,0,0,0,7,0,8,13
120728,1982,22,16,0,0,0,0,0,0,0,0
120729,1982,15,31,11,22,21,9,21,12,20,24
120730,1982,0,0,0,0,0,0,0,0,0,0
120731,1982,19,22,19,14,13,14,31,12,29,26
120732,1982,0,0,0,9,0,0,0,0,0,0
120733,1982,10,10,10,10,10,10,10,10,10,10
120734,1982,0,0,0,0,0,0,0,0,0,0
120735,1982,0,0,0,14,5,0,0,0,0,0
120736,1982,0,0,0,13,0,0,0,0,0,0
120737,1982,0,0,0,0,0,0,0,0,0,0
120738,1982,0,0,0,0,0,0,3,0,15,0
120739,1982,0,0,0,0,0,20,0,13,28,0
120740,1982,12,12,12,12,12,12,12,12,12,13
120741,1982,13,13,13,13,13,20,13,13,13,13
120742,1982,11,7,6,7,0,9,16,20,14,13
120743,1982,0,0,0,0,0,0,0,0,0,0
120744,1982,0,10,0,0,0,0,0,0,0,0
120745,1982,0,0,0,0,0,0,0,0,0,0
120746,1982,0,0,0,0,0,0,0,0,0,0
120747,1982,0,0,0,0,0,7,0,0,0,0
120748,1982,12,12,12,12,12,12,12,12,12,12
120749,1982,32,32,32,32,32,32,32,32,32,32
120750,1982,15,11,33,22,31,10,34,13,25,14
120751,1982,12,12,12,12,12,12,12,12,12,12
120752,1982,0,0,8,0,0,0,0,0,0,0
120753,1982,0,19,4,15,11,15,12,7,14,7
120754,1982,20,20,20,20,20,20,20,20,20,20
120755,1982,15,15,15,15,15,15,15,15,15,15
120756,1982,0,0,0,0,0,0,0,0,0,0
120757,1982,0,0,0,0,0,0,0,0,0,0
120758,1982,7,17,14,0,5,0,0,0,20,6
120759,1982,0,0,0,0,0,0,0,0,0,0
120760,1982,18,18,18,18,18,18,18,18,18,18
120761,1982,0,0,0,0,0,0,0,0,0,13
120762,1982,0,0,0,11,0,0,0,0,0,0
120763,1982,0,0,0,0,0,0,0,0,0,0
120764,1982,0,0,0,0,0,0,0,0,0,0
120765,1982,8,8,8,8,8,8,8,8,8,8
120766,1982,26,26,26,26,26,26,26,26,26,26
120767,1982,0,0,0,0,0,0,0,0,0,0
120768,1982,0,13,14,19,20,0,0,0,0,35
120769,1982,0,0,0,0,0,0,0,0,0,0
120770,1982,0,0,0,0,0,0,0,0,0,0
120771,1982,30,30,30,30,30,30,30,30,30,30
120772,1982,13,13,13,13,13,13,13,13,13,13
120773,1982,18,0,0,0,0,0,0,0,0,0
120774,1982,21,21,21,21,21,21,21,21,21,21
120775,1982,0,0,0,0,17,0,0,0,7,0
120776,1982,0,0,0,0,0,0,0,0,0,0
120777,1982,0,0,0,20,0,19,0,0,9,0
120778,1982,22,22,22,22,22,22,22,22,22,22
120779,1982,0,13,0,18,12,0,0,30,0,6
120780,1982,0,0,0,8,0,0,0,0,0,0
120781,1982,0,0,0,0,0,0,17,0,4,0
120782,1982,0,0,0,0,0,0,0,0,0,0
120783,1982,13,13,13,13,13,13,13,13,13,13
120784,1982,21,11,12,0,20,39,22,25,30,30
120785,1982,0,0,0,0,0,0,0,0,0,0
120786,1982,0,0,0,0,0,0,0,0,0,0
120787,1982,0,12,0,0,0,0,5,0,8,21
120788,1982,14,14,14,14,14,14,14,14,14,14
120789,1982,13,0,10,0,0,6,4,11,0,16
120790,1982,19,19,19,19,19,19,19,19,19,19
120791,1982,0,0,0,0,0,0,0,0,0,0
120792,1982,0,0,0,0,0,0,0,0,0,0
