ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
361870,1984,6,6,6,6,6,6,6,6,6,6
361871,1984,0,0,0,20,0,0,0,0,20,15
361872,1984,0,0,0,10,0,0,0,0,0,0
361873,1984,0,0,0,0,0,0,0,0,0,34
361874,1984,0,19,0,0,0,0,0,26,0,0
361875,1984,37,13,13,0,20,8,25,9,23,27
361876,1984,9,0,0,14,25,0,14,0,0,0
361877,1984,0,0,0,0,0,0,0,0,0,0
361878,1984,0,0,0,0,19,0,0,0,0,0
361879,1984,0,0,0,0,8,5,0,0,0,15
361880,1984,0,0,0,0,0,0,0,0,0,0
361881,1984,0,0,16,0,0,0,0,0,0,24
361882,1984,0,0,36,0,0,0,0,0,0,0
361883,1984,0,0,0,0,0,0,0,0,18,0
361884,1984,11,21,14,19,11,9,18,20,9,23
361885,1984,14,0,0,0,0,0,0,0,0,0
361886,1984,23,0,18,0,16,25,0,0,17,15
361887,1984,19,24,16,22,0,6,21,0,19,6
361888,1984,29,0,0,14,0,35,0,39,0,12
361889,1984,26,0,0,0,0,0,0,0,0,13
361890,1984,0,0,0,0,0,0,0,0,0,0
361891,1984,0,0,0,0,0,0,0,0,0,0
361892,1984,9,9,9,9,9,9,9,9,9,9
361893,1984,0,0,0,16,31,14,28,21,19,12
361894,1984,31,3,14,15,5,20,0,6,0,19
361895,1984,12,0,0,0,0,0,12,0,0,10
361896,1984,0,0,0,0,0,18,0,0,0,0
361897,1984,0,0,0,0,0,0,0,0,0,11
361898,1984,0,0,11,0,0,0,0,0,0,0
361899,1984,0,0,0,0,0,0,0,0,0,0
361900,1984,0,0,0,0,0,0,6,29,0,0
361901,1984,29,34,10,0,29,16,9,21,21,19
361902,1984,0,0,0,0,0,0,0,0,0,0
361903,1984,0,0,0,0,0,0,0,0,0,0
361904,1984,0,0,0,0,0,0,0,0,0,0
361905,1984,0,0,0,0,0,0,0,0,0,0
361906,1984,0,0,17,19,20,0,22,0,0,0
361907,1984,10,10,0,28,0,23,16,21,24,11
361908,1984,0,0,0,0,0,0,10,0,18,0
361909,1984,0,0,0,0,0,0,0,18,26,0
361910,1984,0,0,0,0,17,0,0,0,0,0
361911,1984,18,15,15,18,19,0,11,0,0,29
361912,1984,0,18,9,10,0,7,0,0,2,24
361913,1984,0,0,0,0,13,0,0,19,10,0
361914,1984,0,0,0,0,0,0,0,0,0,0
361915,1984,0,30,11,0,12,22,0,25,0,31
370001,1984,15,10,0,25,14,0,14,3,6,17
370002,1984,0,13,0,0,0,0,0,0,0,0
370003,1984,0,0,22,0,0,0,0,0,0,0
370004,1984,0,0,0,0,0,15,0,0,18,0
370005,1984,0,0,0,0,0,0,0,0,0,0
370006,1984,0,0,0,0,0,0,0,0,0,0
370007,1984,0,0,0,0,0,0,0,25,0,0
370008,1984,0,0,0,0,15,17,0,0,0,0
370009,1984,0,0,0,0,0,0,0,0,0,0
370010,1984,0,0,0,0,0,0,0,0,0,0
370011,1984,18,18,18,18,18,18,18,18,18,18
370012,1984,0,0,0,0,0,0,0,0,0,0
370013,1984,18,28,18,31,25,29,19,20,13,18
370014,1984,0,0,0,0,0,0,0,0,0,0
370015,1984,17,0,0,3,0,5,5,20,20,23
370016,1984,12,12,12,12,12,12,12,12,12,12
370017,1984,18,37,0,26,24,22,16,15,17,17
370018,1984,26,26,26,26,26,26,26,26,26,26
370019,1984,0,0,0,0,0,0,0,0,0,0
370020,1984,25,8,0,9,13,17,0,0,12,0
370021,1984,0,0,0,0,0,0,0,0,0,0
370022,1984,24,0,8,0,0,0,0,0,0,0
370023,1984,0,0,13,17,0,12,0,24,0,0
370024,1984,0,0,0,0,0,0,0,0,0,0
370025,1984,0,0,0,0,0,0,0,0,0,12
370026,1984,0,0,0,0,0,0,0,0,0,0
370027,1984,0,0,0,0,0,0,0,0,0,0
370028,1984,0,0,0,0,0,0,0,0,0,0
370029,1984,0,0,0,0,0,0,0,0,0,0
370030,1984,0,0,0,0,0,0,0,0,0,0
370031,1984,0,0,0,0,0,0,0,0,0,0
370032,1984,21,21,21,21,21,21,21,21,21,21
370033,1984,20,19,19,8,22,27,11,20,18,26
370034,1984,15,15,15,15,15,15,15,15,15,15
370035,1984,12,0,0,0,0,12,0,0,0,0
370036,1984,0,0,23,14,21,24,0,14,14,14
370037,1984,0,0,0,0,0,0,0,0,0,0
370038,1984,4,4,4,4,4,4,4,4,4,4
370039,1984,0,0,0,0,0,0,0,0,0,0
370040,1984,0,0,17,4,0,3,0,0,0,13
370041,1984,0,14,0,8,0,42,0,9,0,17
370042,1984,0,0,11,0,0,0,0,0,0,0
370043,1984,26,26,26,26,26,26,26,26,26,26
370044,1984,0,0,0,23,0,0,0,0,0,0
370045,1984,0,0,0,0,0,23,0,0,0,0
370046,1984,0,0,0,0,0,0,0,0,0,0
370047,1984,0,0,0,0,0,0,0,0,0,0
370048,1984,0,0,0,0,0,0,30,17,18,0
370049,1984,25,11,15,18,13,12,9,5,15,19
370050,1984,0,0,0,0,0,0,0,0,0,0
370051,1984,29,29,29,29,29,29,29,29,29,29
370052,1984,7,7,7,7,7,7,7,7,7,7
370053,1984,15,5,0,0,5,0,0,0,0,0
370054,1984,0,0,0,0,0,0,0,0,0,0
370055,1984,27,33,14,39,23,21,0,10,15,20
370056,1984,31,31,31,31,31,31,31,31,31,31
370057,1984,15,15,15,15,15,15,15,15,15,15
370058,1984,2,2,2,2,2,2,2,2,2,2
370059,1984,0,0,0,0,0,0,0,0,0,0
370060,1984,0,12,0,0,17,0,0,0,0,0
370061,1984,0,0,0,0,0,0,0,0,0,0
370062,1984,17,14,4,12,0,20,35,15,20,9
370063,1984,0,0,0,0,0,0,0,0,0,0
370064,1984,0,0,0,0,0,0,0,0,0,0
370065,1984,0,0,0,0,0,0,0,0,0,0
370066,1984,15,15,15,15,15,15,15,15,15,15
370067,1984,2,8,13,19,24,12,4,13,11,11
370069,1984,0,0,0,0,0,0,0,0,0,0
370070,1984,25,0,0,0,0,0,0,0,0,0
370071,1984,6,10,25,9,12,12,6,25,14,13
370072,1984,34,17,34,0,18,18,0,31,19,13
370073,1984,15,15,15,28,15,15,15,15,15,15
370074,1984,0,0,0,0,0,0,0,0,0,0
370075,1984,0,0,22,0,0,0,0,0,0,0
370076,1984,0,0,0,0,0,0,0,0,0,0
370077,1984,0,0,0,0,0,0,0,0,0,0
370078,1984,9,9,9,9,9,9,9,9,9,9
370079,1984,23,23,23,23,23,23,23,23,23,23
370080,1984,0,0,0,0,0,0,0,0,0,0
370081,1984,0,0,0,0,0,0,0,0,0,0
370082,1984,0,0,0,0,0,0,0,0,0,0
370083,1984,9,9,9,9,9,9,9,9,9,9
370084,1984,17,17,17,17,17,17,17,17,17,17
370085,1984,17,17,17,17,17,17,17,17,17,17
370086,1984,0,0,0,0,0,17,0,0,48,0
370087,1984,16,16,16,16,16,16,16,16,16,16
370088,1984,0,0,0,0,0,0,0,0,0,0
370089,1984,6,0,0,0,0,17,0,0,0,0
370090,1984,30,30,30,30,30,30,30,30,30,30
370091,1984,20,20,20,20,20,20,20,20,20,20
370092,1984,0,0,0,0,0,0,0,0,0,0
370093,1984,29,29,29,29,29,29,29,29,29,29
370094,1984,0,0,0,0,0,0,0,0,17,0
370095,1984,15,0,29,19,14,18,7,23,0,0
370096,1984,0,0,0,0,0,0,0,0,0,0
370097,1984,0,0,0,0,0,0,0,0,0,0
370098,1984,0,0,0,0,0,0,0,0,0,0
370099,1984,17,14,21,30,13,8,14,24,24,16
370100,1984,0,0,0,15,0,0,0,0,0,8
370101,1984,0,0,0,0,0,0,10,0,0,0
370102,1984,0,0,0,0,0,0,0,0,0,0
370103,1984,0,0,0,0,18,17,0,0,0,21
370104,1984,0,0,0,0,0,0,0,0,0,0
370105,1984,0,0,0,0,0,0,0,0,0,0
370106,1984,0,0,0,0,0,0,0,10,0,0
370107,1984,0,0,0,0,0,0,0,0,7,0
370108,1984,0,0,0,0,17,15,0,0,0,0
370109,1984,0,0,0,0,0,0,0,0,0,27
370110,1984,0,0,0,0,0,0,0,0,0,0
370111,1984,25,25,25,25,25,25,25,25,25,25
370112,1984,0,5,0,0,0,13,0,0,0,16
370113,1984,0,0,10,0,0,0,0,0,15,21
370114,1984,18,10,20,10,26,23,13,0,25,11
370115,1984,0,0,0,0,0,0,0,0,0,0
370116,1984,27,27,27,27,27,27,27,27,27,27
370117,1984,0,0,0,13,0,0,3,36,0,0
370118,1984,0,0,0,0,0,0,0,0,0,0
370119,1984,24,24,24,24,24,24,24,24,24,24
370120,1984,46,46,46,46,46,46,46,46,46,46
370121,1984,17,17,17,17,17,17,17,17,17,17
370122,1984,0,0,0,0,0,0,0,0,0,0
370123,1984,0,0,0,0,0,0,0,0,0,0
370124,1984,0,0,0,0,0,14,0,0,5,7
370125,1984,0,15,27,0,0,4,0,0,0,0
370126,1984,0,0,0,0,20,40,16,0,0,0
370127,1984,19,19,19,19,19,19,19,19,19,22
370128,1984,0,0,0,0,0,0,0,0,0,0
370129,1984,15,7,24,15,16,23,17,17,18,10
370130,1984,10,17,9,5,0,5,16,16,13,29
370131,1984,7,9,12,16,37,11,8,23,11,23
370132,1984,0,0,0,12,0,0,0,0,0,0
370133,1984,40,40,40,40,40,40,40,40,40,40
370134,1984,5,19,15,26,21,19,20,13,12,27
370135,1984,13,13,13,13,13,13,13,13,13,13
370136,1984,0,0,13,0,0,0,0,0,0,0
370137,1984,0,0,0,0,0,0,0,0,0,0
370138,1984,19,6,20,19,9,31,19,21,0,8
370139,1984,19,16,16,0,20,0,29,5,12,15
370140,1984,12,11,10,12,17,6,15,14,15,12
370141,1984,0,0,0,11,0,0,0,0,0,0
370142,1984,0,0,0,0,0,0,0,0,0,0
370143,1984,35,35,35,35,35,35,35,35,35,35
370144,1984,23,17,12,12,22,19,27,26,22,18
370145,1984,26,26,26,26,26,26,26,26,26,26
370146,1984,29,29,29,29,29,29,29,29,29,29
370147,1984,0,0,0,0,0,0,0,0,0,0
370148,1984,0,0,0,0,0,0,0,0,12,0
370149,1984,10,5,7,14,11,24,18,15,17,8
370150,1984,0,0,0,0,0,0,0,0,0,0
370151,1984,0,0,0,0,7,21,0,0,0,0
370152,1984,0,4,7,0,0,0,0,0,0,0
370153,1984,0,0,0,0,0,0,0,0,0,0
370154,1984,20,32,14,8,30,23,16,6,24,26
370155,1984,0,0,4,24,11,21,0,0,11,0
370156,1984,0,16,30,0,0,0,17,0,0,0
370157,1984,0,0,0,0,0,0,0,0,0,0
370158,1984,0,0,0,0,0,0,0,0,0,0
370159,1984,23,23,23,23,23,23,23,23,23,23
370160,1984,0,0,0,0,0,0,0,13,0,0
370161,1984,0,0,0,0,0,10,8,0,0,0
370162,1984,0,0,0,0,0,0,17,0,0,0
370163,1984,9,0,0,0,0,0,0,0,0,0
370164,1984,10,0,0,0,0,0,0,0,0,0
370165,1984,22,22,22,22,22,22,22,22,22,22
370166,1984,7,7,7,7,7,7,7,7,7,7
370167,1984,27,27,27,27,27,27,27,27,27,27
370168,1984,19,19,19,19,19,19,19,19,19,19
370169,1984,15,15,15,15,15,15,15,15,15,15
370170,1984,27,27,27,27,27,27,27,27,27,27
370171,1984,0,0,0,0,0,0,0,0,0,0
370172,1984,18,18,18,18,18,18,18,18,18,18
370173,1984,20,20,20,20,20,20,20,20,20,20
370174,1984,22,22,22,22,22,22,22,22,22,22
370175,1984,15,15,15,15,15,15,15,15,15,15
370176,1984,31,31,31,31,31,31,31,31,31,31
370177,1984,0,0,0,0,0,6,0,0,0,0
370178,1984,15,0,8,0,0,0,0,0,0,0
370179,1984,0,18,0,0,0,0,0,0,0,0
370180,1984,0,0,0,0,0,0,0,0,0,0
370181,1984,0,0,0,0,0,0,0,0,0,0
370182,1984,27,27,27,27,27,27,27,27,27,27
370183,1984,9,27,7,27,9,5,14,5,13,0
370184,1984,11,11,11,11,11,11,11,11,11,11
370185,1984,0,0,0,0,0,0,0,0,0,0
370186,1984,0,0,0,0,18,0,0,0,0,7
370187,1984,0,0,7,0,0,0,0,2,0,0
370188,1984,0,0,0,0,0,0,0,0,0,0
370189,1984,14,14,14,14,14,14,14,14,14,14
370190,1984,10,0,13,8,18,0,6,9,17,0
370191,1984,0,0,0,0,0,0,0,0,0,0
370192,1984,12,12,0,0,0,0,0,0,0,0
370193,1984,0,0,0,0,0,0,0,0,0,0
370194,1984,17,17,17,17,17,17,17,17,17,17
370195,1984,24,10,20,3,14,7,7,8,23,16
370196,1984,0,0,0,0,0,0,0,0,0,0
370197,1984,20,20,20,20,20,20,20,20,20,20
370198,1984,20,20,20,20,20,20,20,20,20,20
370199,1984,27,27,27,27,27,27,27,27,27,27
370200,1984,28,6,13,18,13,18,9,15,16,24
370201,1984,0,0,0,0,0,0,21,0,0,0
370202,1984,0,0,0,0,0,0,0,0,0,0
370203,1984,7,13,0,0,0,0,0,0,0,0
370204,1984,0,4,0,10,21,0,0,0,0,0
370205,1984,22,22,22,22,22,22,22,22,22,22
370206,1984,0,0,0,0,0,0,0,0,0,0
370207,1984,26,26,26,26,26,26,26,26,26,26
370208,1984,30,30,30,30,30,30,30,30,30,30
370209,1984,20,20,20,20,20,20,20,20,20,20
370210,1984,17,22,11,22,26,35,18,20,22,15
370211,1984,0,0,11,0,0,0,0,0,0,0
370212,1984,33,0,0,0,0,0,0,0,0,0
370213,1984,18,4,19,10,15,4,17,16,12,12
370214,1984,0,0,0,0,0,0,0,0,0,0
370215,1984,0,0,0,0,0,0,0,0,0,0
370216,1984,0,0,0,0,0,0,0,0,0,0
370217,1984,19,19,19,19,19,19,19,19,19,19
370218,1984,0,0,0,0,0,0,0,0,0,0
370219,1984,0,12,18,19,13,25,0,14,15,0
370220,1984,0,0,0,0,0,10,17,0,0,13
370221,1984,0,0,0,0,0,0,0,0,0,0
370222,1984,0,0,0,8,0,0,0,0,0,0
370223,1984,0,0,0,0,0,0,0,0,0,0
370224,1984,0,0,0,0,0,0,0,0,0,0
370225,1984,29,0,0,0,0,0,0,17,18,0
370226,1984,0,0,0,18,0,0,0,12,0,13
370227,1984,0,17,0,0,12,0,0,0,25,0
370228,1984,17,21,18,11,17,10,23,3,12,14
370229,1984,10,16,10,16,7,21,7,25,16,25
370230,1984,0,0,0,0,0,0,0,0,0,0
370231,1984,0,0,0,0,0,0,0,0,0,8
370232,1984,27,27,27,27,27,27,27,27,27,27
370233,1984,0,18,22,16,14,21,0,0,10,0
370234,1984,0,15,19,0,0,0,0,0,0,0
370235,1984,0,0,0,0,11,0,0,0,19,13
370236,1984,27,27,27,27,27,27,27,27,27,27
370237,1984,13,0,0,0,3,0,0,0,0,0
370238,1984,36,36,36,36,36,36,36,36,36,36
370239,1984,12,20,10,0,20,0,0,0,0,0
370240,1984,0,0,0,0,0,0,0,0,6,0
370241,1984,0,0,0,0,0,0,0,0,0,0
370242,1984,7,7,7,8,15,7,7,7,7,7
370243,1984,15,0,0,0,8,0,0,13,0,0
370244,1984,2,2,2,2,2,2,2,2,20,2
370245,1984,0,0,0,0,0,0,0,0,0,0
370246,1984,0,0,0,0,0,0,0,0,0,0
370247,1984,0,0,0,0,0,0,0,0,0,0
370248,1984,21,11,31,9,16,22,8,17,23,23
370249,1984,0,0,0,0,0,0,0,0,0,0
370250,1984,0,0,0,0,0,0,0,0,0,0
370251,1984,0,0,0,0,0,0,0,0,0,10
370252,1984,0,0,0,0,0,19,7,0,0,0
370253,1984,0,0,0,0,0,0,0,0,0,0
370254,1984,0,0,0,0,0,0,0,0,0,0
370256,1984,14,9,26,16,0,0,15,11,21,27
370257,1984,0,0,0,0,0,0,0,13,0,0
370258,1984,0,0,0,0,0,0,0,0,0,0
370259,1984,4,4,15,4,4,4,4,4,4,4
370260,1984,0,0,0,0,0,0,0,0,0,0
370261,1984,0,0,0,0,0,0,0,0,0,0
370262,1984,0,0,13,0,0,0,0,0,0,0
370264,1984,25,25,25,25,25,25,25,25,25,25
370265,1984,0,0,0,0,0,0,0,0,0,0
370266,1984,28,0,0,23,16,18,10,0,12,14
370267,1984,0,0,0,0,0,0,0,0,0,0
370268,1984,0,34,0,18,0,0,0,0,22,0
370269,1984,0,0,0,0,0,0,0,0,0,0
370270,1984,21,21,21,21,21,21,21,21,21,21
370271,1984,17,8,16,4,9,11,11,7,16,21
370272,1984,0,0,0,0,0,0,0,0,0,0
370273,1984,0,0,0,0,0,0,0,0,0,0
370274,1984,0,0,0,0,14,0,0,0,0,0
370275,1984,33,16,18,8,4,4,12,9,12,7
370276,1984,0,0,0,0,0,0,0,0,0,0
370277,1984,0,0,0,0,0,0,0,0,0,0
370278,1984,10,22,23,11,22,8,8,8,12,18
370279,1984,0,0,0,0,0,0,40,0,0,0
370280,1984,0,0,0,0,0,0,0,0,0,0
370281,1984,19,19,19,19,19,19,19,19,19,19
370282,1984,30,30,30,30,30,30,30,30,30,30
370283,1984,0,0,0,0,0,0,0,0,0,0
370284,1984,17,17,17,17,17,17,17,17,17,17
370285,1984,0,0,0,0,0,0,0,0,0,0
370286,1984,0,0,0,0,0,0,0,0,0,0
370287,1984,12,8,6,16,15,21,3,6,6,10
370288,1984,18,18,18,18,18,18,18,18,18,18
370289,1984,0,18,23,23,0,19,0,19,0,13
370290,1984,6,6,6,6,6,6,6,6,6,6
370291,1984,36,0,0,0,0,0,0,0,0,0
370292,1984,0,0,0,0,0,0,0,0,6,0
370293,1984,0,3,0,0,0,0,0,0,0,0
370294,1984,0,0,0,0,0,0,0,0,0,0
370295,1984,20,20,20,20,20,20,20,20,20,20
370296,1984,0,0,0,0,0,0,0,0,22,0
370297,1984,0,21,0,0,0,0,0,0,18,0
370298,1984,0,0,0,0,0,0,0,0,0,0
370299,1984,0,0,0,0,0,0,0,0,0,0
370300,1984,11,11,11,11,11,11,11,11,11,11
370301,1984,18,18,18,18,18,18,18,18,18,18
370302,1984,5,16,13,11,5,14,18,14,18,11
370303,1984,4,6,21,12,17,16,13,0,0,8
370304,1984,11,11,11,11,11,11,11,11,11,11
370305,1984,22,22,22,22,22,22,22,22,22,22
370306,1984,6,0,37,0,0,6,36,0,0,18
370307,1984,0,0,16,0,0,0,0,0,0,0
370308,1984,19,19,19,19,19,19,19,19,19,19
370309,1984,4,42,31,20,23,33,28,16,18,20
370310,1984,13,13,13,13,13,13,13,13,13,13
370311,1984,24,24,24,24,24,24,24,24,24,24
370312,1984,9,9,9,9,9,9,9,9,9,9
370313,1984,32,32,32,32,32,32,32,32,32,32
370314,1984,18,18,18,18,18,18,18,18,18,18
370315,1984,25,25,25,25,25,25,25,25,25,25
370316,1984,7,7,7,7,7,7,7,7,7,20
370317,1984,0,0,0,0,6,0,0,0,0,0
370318,1984,0,0,0,0,11,0,0,0,12,27
370319,1984,2,2,2,2,2,2,2,2,2,2
370320,1984,0,0,0,0,0,0,0,0,0,0
370321,1984,0,0,0,0,0,0,0,0,0,0
370322,1984,0,0,0,0,0,0,0,0,0,0
370323,1984,0,0,0,0,0,0,0,0,0,0
370324,1984,0,0,0,0,0,0,0,0,0,0
370325,1984,25,25,25,25,25,25,25,25,25,25
370326,1984,28,28,28,28,28,28,28,28,28,28
370327,1984,0,0,0,0,0,0,0,0,0,0
370328,1984,0,0,0,0,0,0,0,0,0,0
370329,1984,13,13,13,13,13,13,13,13,13,13
370330,1984,21,21,21,21,21,21,21,21,21,21
370331,1984,0,0,0,0,0,0,0,0,0,0
370332,1984,0,0,0,0,0,0,0,0,0,0
370333,1984,12,12,12,12,12,12,12,12,12,12
370334,1984,19,11,11,12,19,22,16,12,19,16
370335,1984,0,0,0,0,0,0,0,0,0,0
370336,1984,27,27,27,27,27,27,27,27,27,27
370337,1984,28,28,28,28,28,28,28,28,28,28
370338,1984,4,4,4,4,4,4,4,4,4,4
370339,1984,24,11,13,33,19,14,21,16,11,34
370340,1984,0,0,0,0,0,0,0,5,0,0
370341,1984,0,0,0,0,0,0,0,0,0,0
370342,1984,0,0,0,0,0,0,0,0,15,0
370343,1984,20,20,20,20,20,20,20,20,20,20
370344,1984,0,0,0,0,0,0,0,0,0,0
370345,1984,0,0,0,0,0,0,0,0,6,0
370346,1984,10,0,26,14,28,32,19,17,28,31
370347,1984,0,0,0,0,21,18,0,0,0,0
370348,1984,0,0,0,0,0,0,0,0,0,0
370349,1984,28,0,0,0,0,0,21,27,24,0
370350,1984,10,0,0,0,0,0,10,15,4,0
370351,1984,16,16,16,16,16,16,16,16,16,16
370352,1984,23,19,18,38,22,17,10,14,18,8
370353,1984,0,0,0,0,0,0,0,0,0,0
370354,1984,0,0,0,0,0,0,0,0,0,19
370355,1984,0,0,0,0,10,0,0,31,0,0
370356,1984,0,0,0,0,0,0,38,0,0,0
370357,1984,0,0,0,0,0,0,0,0,0,0
370358,1984,16,0,0,0,0,0,0,0,0,0
370359,1984,26,12,13,19,0,11,9,30,13,14
370360,1984,0,0,0,0,0,0,0,0,0,0
370361,1984,17,17,17,17,17,17,17,17,17,17
370362,1984,0,0,0,0,0,0,0,0,0,0
370363,1984,11,11,11,11,11,11,11,11,11,11
370364,1984,0,0,0,0,0,0,0,0,0,0
370365,1984,9,9,9,9,9,9,9,9,9,9
370366,1984,0,0,0,0,0,0,0,0,0,0
370367,1984,0,0,0,0,0,0,0,0,0,0
370368,1984,0,0,0,0,0,0,0,0,0,0
370369,1984,0,0,0,0,10,0,0,0,15,0
370370,1984,6,11,11,21,11,9,0,4,13,11
370371,1984,18,0,0,0,0,0,0,0,0,0
370372,1984,0,0,0,0,0,0,3,0,0,0
370373,1984,14,14,14,14,14,14,14,14,14,14
370374,1984,22,0,21,15,5,15,6,7,22,21
370375,1984,25,25,25,25,25,25,25,25,25,25
370376,1984,22,0,0,0,0,0,0,15,14,0
370377,1984,4,10,30,16,12,20,21,36,17,18
370378,1984,16,16,16,16,16,16,16,16,16,16
370379,1984,0,0,0,0,0,0,0,0,0,0
370380,1984,10,5,8,19,34,14,17,14,15,29
370381,1984,0,0,0,0,0,0,0,0,0,0
370383,1984,0,0,0,0,0,0,0,0,0,0
370386,1984,20,20,36,20,20,20,20,20,20,20
370387,1984,0,0,0,0,0,0,0,0,0,0
370388,1984,0,0,0,0,0,0,0,0,0,0
370389,1984,0,0,0,0,0,0,0,0,0,0
370390,1984,12,12,12,12,12,12,12,12,12,12
370391,1984,10,10,10,10,10,10,10,10,10,10
370392,1984,16,16,16,16,16,16,16,16,16,16
370393,1984,9,19,19,25,6,27,20,31,13,23
370394,1984,4,4,4,4,4,4,4,4,4,4
370395,1984,28,28,28,28,28,28,28,28,28,28
370396,1984,26,17,15,12,18,30,13,14,14,6
370397,1984,26,26,26,26,26,26,26,26,26,26
370398,1984,13,13,13,13,13,13,13,13,13,13
370399,1984,13,13,13,13,13,13,13,13,13,13
370400,1984,3,14,11,14,12,22,13,17,40,12
370401,1984,20,20,20,20,20,20,20,20,20,20
370402,1984,19,19,19,19,19,19,19,19,19,19
370403,1984,0,0,0,0,0,0,0,17,0,0
370404,1984,4,4,4,4,4,4,4,4,4,4
370405,1984,0,0,0,0,0,0,0,0,0,0
370406,1984,0,0,0,0,0,0,0,0,0,0
370407,1984,0,0,0,0,0,0,0,0,0,0
370408,1984,0,0,0,0,0,0,0,0,0,0
370409,1984,21,33,23,50,6,43,11,53,27,35
370410,1984,10,10,0,0,0,0,10,0,0,20
370411,1984,20,18,22,0,0,27,0,21,18,8
370412,1984,0,0,7,0,0,0,0,0,0,0
370413,1984,12,12,12,12,12,12,12,12,12,12
370414,1984,15,15,15,15,15,15,15,15,15,15
370415,1984,0,0,0,0,0,0,0,0,0,0
370416,1984,0,0,0,10,0,0,0,0,0,0
370417,1984,13,13,25,13,13,13,13,34,13,20
370418,1984,0,0,0,0,0,0,0,0,0,0
370419,1984,16,16,16,16,16,16,16,20,16,16
370420,1984,9,0,0,0,0,0,0,0,12,17
370421,1984,22,22,22,22,22,22,22,22,22,22
370422,1984,0,0,0,15,0,20,0,0,0,0
370423,1984,10,22,5,17,13,9,11,28,7,10
370424,1984,0,0,0,0,0,0,0,0,0,0
370425,1984,0,22,0,0,0,0,0,0,8,0
370426,1984,31,4,20,16,0,12,16,19,15,27
370427,1984,0,0,0,0,0,0,0,0,0,5
370428,1984,0,0,0,24,0,0,0,0,0,0
370429,1984,16,15,7,15,14,12,5,12,20,20
370432,1984,0,0,0,0,0,0,0,0,0,0
370433,1984,2,2,2,2,2,2,2,2,2,2
370434,1984,0,0,0,0,0,0,18,0,0,0
370435,1984,14,0,0,0,0,17,0,0,0,0
370436,1984,18,9,19,10,23,14,26,19,23,25
370437,1984,7,7,7,7,7,7,7,7,7,7
370438,1984,0,19,0,22,0,0,0,0,0,12
370439,1984,12,7,0,15,9,20,20,2,11,9
370440,1984,19,0,0,0,0,0,0,0,0,0
370441,1984,22,22,22,22,22,22,22,22,22,22
370442,1984,0,0,0,0,0,0,0,0,0,0
370443,1984,0,16,11,0,0,0,0,14,0,0
370444,1984,0,0,0,0,26,0,0,0,0,0
370445,1984,3,3,4,11,13,10,7,16,6,13
370446,1984,0,0,0,0,0,0,0,0,0,0
370447,1984,0,0,0,0,0,0,0,0,0,0
370448,1984,18,18,18,18,18,18,18,18,18,18
370449,1984,0,0,0,0,0,18,0,0,0,0
370450,1984,19,21,10,22,39,10,7,12,27,27
370451,1984,0,9,18,15,0,0,0,0,0,12
370452,1984,0,0,0,0,0,0,0,0,0,0
370453,1984,19,19,19,19,19,19,19,19,19,19
370454,1984,0,0,0,0,13,0,0,7,0,0
370455,1984,0,0,0,0,0,0,0,0,0,0
370456,1984,11,6,22,14,3,10,0,17,14,14
370457,1984,0,0,0,0,0,0,0,0,0,0
370458,1984,8,8,8,8,8,8,8,8,8,8
370459,1984,9,32,21,16,13,12,26,17,7,33
370460,1984,15,13,13,9,14,16,11,8,38,21
370461,1984,0,0,0,0,0,0,0,0,0,0
370462,1984,14,14,16,38,16,28,11,22,16,11
370463,1984,47,47,47,47,47,47,47,47,47,47
370464,1984,0,0,0,0,0,0,0,0,17,0
370465,1984,17,17,17,17,17,17,17,17,17,17
370466,1984,13,10,15,16,17,15,6,21,10,18
370467,1984,0,0,0,0,0,0,0,0,6,14
370468,1984,0,0,0,0,0,14,0,0,0,0
370469,1984,0,20,0,22,0,7,19,0,0,0
370470,1984,27,27,27,27,27,27,27,27,27,27
370471,1984,10,13,14,16,16,11,12,12,8,22
370472,1984,0,0,0,0,14,0,0,0,0,0
370473,1984,0,0,0,0,0,0,0,0,0,0
370474,1984,16,15,22,6,0,15,16,9,12,15
370475,1984,5,5,5,5,5,5,5,5,5,5
370476,1984,0,0,0,0,0,0,0,0,0,0
370477,1984,0,0,0,0,0,0,0,0,0,0
370478,1984,9,0,0,0,0,0,0,0,0,11
370479,1984,15,15,15,19,15,15,15,15,15,15
370480,1984,0,0,0,0,0,0,0,0,0,0
370481,1984,23,0,27,13,18,12,14,17,14,25
370482,1984,0,0,0,0,0,0,0,0,0,0
370483,1984,31,31,31,31,31,31,31,31,31,31
370484,1984,0,0,0,0,0,0,0,0,0,0
370485,1984,4,4,4,4,4,4,4,4,4,4
370486,1984,28,0,0,0,13,0,0,0,0,15
370487,1984,6,11,0,15,19,30,23,0,13,13
370488,1984,0,0,0,15,0,0,0,0,0,0
370489,1984,0,0,0,0,0,0,0,0,0,0
370490,1984,3,3,3,3,3,3,3,3,3,3
370491,1984,6,6,6,6,6,6,6,6,6,6
370492,1984,12,20,21,16,12,20,25,34,24,17
370493,1984,0,0,0,0,0,0,0,0,0,0
370494,1984,19,13,20,6,8,18,14,15,18,0
370495,1984,0,0,0,0,0,0,0,0,0,0
370496,1984,20,28,11,25,35,27,0,18,4,23
370497,1984,0,0,0,0,0,0,0,0,0,0
370498,1984,0,0,0,0,0,0,0,0,0,0
